timestamp,year,dayOfYear,hourOfDay,scenario,simuuid,plantAge_days,plantAge_Td,degreeDay,Ta,rh,incomingRadiation,cca,wind,rainfall,soilWaterContent,soilWaterPotential,meanSoilWaterPotential,totalSoilAvailableWater,soilNContent,leafArea,leafNumber,totalFruitNumber,AbsorbedTotRad,AbsorbedPAR,fabsTotRad,fabsPAR,fPARLow,fPARMid,fPARUp,meanPAnet,meanAnet,carbonAssimilation,waterFlux_optimized,WUE,waterFluxPotential,xylemWaterPotential,leaf_waterPotential,"potentialSupplyDemandRatio",phloemSugarConcentration,biomassPlant,biomassLeaf,biomassInternode,biomassFlower,biomassFruit,biomassFineRoot,biomassStructuralRoot,biomassCordon,biomassTrunk,leafNSC,fineRootNSC,structuralRootNSC,internodeNSC,cordonNSC,trunkNSC,totalUnloading,fraction_leafUnloading,fraction_fruitUnloading,"fraction_fineRootUnloading","fraction_structuralRootUnloading","fraction_internodeUnloading","fraction_perennielWoodUnloading",fraction_flowerUnloading,"fraction_petioleUnloading",fraction_leafLoading,"fraction_internodeLoading","fraction_perennielWoodLoading",fraction_fineRootLoading,"fraction_structuralRootLoading",totalLeakage,internodeLeakage,structuralRootLeakage,maintenanceDM,maintenanceLeaf,maintenanceInternode,maintenanceFruit,maintenanceFineRoot,"maintenanceStructuralRoot",growthCost,growthCostLeaf,growthCostInternode,growthCostFruit,growthCostFineRoot,growthCostStructuralRoot,"previousDailyNetCarbonBalance",cordonStructureDM_SEC,trunkStructureDM_SEC,"perennielWoodStructureDM_SEC","structuralRootStructureDM_SEC",cordonMaintenanceDM,trunkMaintenanceDM,"perennielWoodMaintenanceDM","structuralRootMaintenanceDM",cordonReserveDM,trunkReserveDM,perennielWoodReserveDM,structuralRootReserveDM,sumRootConductance,sumNuptakeCostRoot,totalNitrogen,plantNitrogenCommonPool,plantNitrogenContent,meanLeafNcontent,NDegradation,NSynthesis,Nuptake,fPAR_1,fPAR_2,fPAR_3,fPAR_4,fs_1,fs_2,fs_3,fs_4,cumLAI_1,cumLAI_2,cumLAI_3,cumLAI_4,intWaterPotential_1,intWaterPotential_2,intWaterPotential_3,intWaterPotential_4,meanAnet_1,meanAnet_2,meanAnet_3,meanAnet_4,meanLeafWaterPotential_1,meanLeafWaterPotential_2,meanLeafWaterPotential_3,meanLeafWaterPotential_4,meanGs_1,meanGs_2,meanGs_3,meanGs_4,sugarConcentration_1,sugarConcentration_2,sugarConcentration_3,sugarConcentration_4,pruneFlowersRemoved,pruneFruitsRemoved,pruneFruitBiomassRemoved,pruneLeafAreaRemoved,pruneLeafBiomassRemoved,"pruneInternodeBiomassRemoved",fruitCount_b1,fruitCount_b2,fruitCount_b3,fruitCount_b4,"fruitIncidentPAR_mean_b1_umol_m2_s","fruitIncidentPAR_mean_b2_umol_m2_s","fruitIncidentPAR_mean_b3_umol_m2_s","fruitIncidentPAR_mean_b4_umol_m2_s",flowerSelfAssimC,droppedFlowerCount,totalFlowerCount,reserveSeasonBeta,effectiveHydRate,reserveHydrolysisFlux,reserveSynthesisFlux,netReserveChange
2021-11-22T01:30:00,2021,326,1,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.0416666679084,2701.0371576704097,0.416666679084301,20.0,0.699999988079071,0.0,400.0,3.2,0.0,[0.12382939092647514],[-0.19577382699999998],-0.19577382699999998,28.59527024804407,15.1,26.882524170487525,9670,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6276812553405762,-0.6276812553405762,0.0,0.0,0.0,0.0,-0.4666510463948155,-0.46665105,9.131632054644015,0.1705733686685562,2.2287879669691857E7,2434914.7279889197,1.4960375329605533E7,0.0,517900.8188704784,1120554.595806996,3189871.4344899,1.294103169680572E7,1044042.9683615369,137790.60982824265,94117.97297860785,266536.75852336467,809195.2899037407,720857.3551292814,58165.72144197844,2152.6777,0.056136593,0.3054231,0.019279262,0.15431371,0.4633678,0.45047805,0.0,0.0014795449,0.94998956,0.026655072,0.025777979,0.006094843,0.017260918,0.0,0.0,0.0,296.8240492818164,120.8439931020444,131.89504797708815,0.02475566031783966,13.31879745439463,27.556471821037704,226.28561622245934,0.0,166.8946098648326,0.2343330109037065,0.0,59.15667334672299,0.0,818.9841520516314,15.488897272531238,834.4730493241627,295.783366733615,98.72158741924534,7.965889080483601,106.68747649972894,27.556471821037704,26.464558855064734,2.1089492895333635,28.573508144598097,8.847839915167876,36.9521,24.336873636271108,243721.8411358719,21934.966573845697,0.010935173948704358,2.133599999999924,0.0,0.0,28.298691520170756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686993120556343,3.2765758584838007,2.3995127844215696,0.9048063308764923,-0.01104177,-0.016330957,-0.02403947,-0.032152105,0.0,0.0,0.0,0.0,-0.18721456399999797,-0.18721456399999226,-0.18721456399999012,-0.18721456399999215,0.0,0.0,0.0,0.0,0.17565155,0.17687425,0.17885831,0.17950232,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907190312560301E-4,65.66310058674026,39.961258239175905,-25.70184234756435
2021-11-22T02:30:00,2021,326,2,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.083333335817,2701.074966982769,0.8500000094374016,20.4,0.6700000166893005,0.0,400.0,3.2,0.0,[0.12302384662418638],[-0.19837562099999997],-0.19837562099999997,27.628617046886202,15.1,26.882524170487525,9670,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.644190788269043,-0.644190788269043,0.0,0.0,0.0,0.0,-0.19837562099999997,-0.19837563,8.8764578941351,0.1589188277721405,2.2287560186434668E7,2430125.6389965974,1.4963076394947933E7,0.0,519272.4432865252,1120518.6738251732,3190304.272887794,1.2943691011726134E7,1044083.6569992496,135686.6432836232,94110.89003245017,266506.5214917676,809132.9173563397,720800.0332381428,58160.201550051774,2129.2632,0.056683816,0.3058861,0.020313459,0.152738,0.4628788,0.44983423,0.0,0.0014998625,0.94860494,0.027716076,0.026801484,0.0061793393,0.017499536,0.0,0.0,0.0,297.1684853890361,120.69475524174182,132.2672799214341,0.025371434819648177,13.354476952588254,27.63299984257181,222.5924492098383,0.0,164.55878380986283,0.23201574434355213,0.0,57.801649655631344,0.0,807.5364939724184,15.257425076895133,822.7939190493136,289.00824827815677,99.00362812431403,7.987634647303601,106.99126277161764,27.63299984257181,25.964201560100328,2.066025501861756,28.030227061962083,8.578127778226397,6.578714,24.262169823625094,243778.35165400998,21940.052520680223,0.010937866218411191,1.9385291106513274,0.0,0.0,28.2118266179222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686993120556343,3.2765758584838007,2.3995127844215696,0.9048063308764923,-0.20941739,-0.21470658,-0.22241509,-0.23052773,0.0,0.0,0.0,0.0,-0.18721456399999797,-0.18721456399999226,-0.18721456399999012,-0.18721456399999215,0.0,0.0,0.0,0.0,0.16422266,0.16512997,0.16694036,0.16804329,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907191461400287E-4,97.36525261294082,39.10764685447485,-58.25760575846597
2021-11-22T03:30:00,2021,326,3,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.1250000037253,2701.1129324038106,1.2875000224759177,20.5,0.6620000004768372,0.0,400.0,3.3,0.0,[0.12248899254258845],[-0.200131444],-0.200131444,26.986792123464863,15.1,21.30612839967744,8388,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5854021928312668,-0.5854021928312668,0.0,0.0,0.0,0.0,-0.200131444,-0.20013145,6.680883379702585,0.15736521780490875,2.131250705739633E7,1815275.0956863717,1.4965763057867564E7,0.0,168491.6099450555,1120481.0225308242,3190731.94976263,1.2946337347956233E7,1044123.1353333836,99976.92942852456,94103.08956920201,266474.2443502394,809063.4700613657,720736.2812102239,58154.13136825592,1657.6702,0.05422553,0.12744641,0.026046896,0.19593182,0.5947964,0.57802665,0.0,0.0015529144,0.9296887,0.038024545,0.036780857,0.00842627,0.02386181,0.0,0.0,0.0,265.8561467371655,89.88804717798835,132.36972716898936,0.008277677504122503,13.36285866343948,27.653016205779963,222.39562897175205,0.0,164.6078323493289,0.07525131896611982,0.0,57.71254530345777,0.0,807.789025187809,15.250136558836655,823.0391617466456,288.5627265172889,99.08346014790651,7.9930631312996505,107.07652327920616,27.653016205779963,25.994416377029115,2.0674151184985607,28.061831495527677,8.574616478844435,6.587595,24.30204528092198,243863.12036557883,21947.681705024574,0.011442254058090653,1.9428777396278405,0.0,0.0,28.258193430773154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.2111732,-0.2164624,-0.22417091,-0.23228355,0.0,0.0,0.0,0.0,-0.18721456399999856,-0.18721456399999367,-0.18721456399999087,-0.1872145639999922,0.0,0.0,0.0,0.0,0.16346793,0.16329992,0.16590817,0.16774404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907192576056475E-4,102.8593191361615,39.141998930540545,-63.71732020562096
2021-11-22T04:30:00,2021,326,4,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.1666666716337,2701.150257007231,1.708333384245634,20.1,0.6790000200271606,0.0,400.0,3.5,0.0,[0.12189674810120778],[-0.20210259599999994],-0.20210259599999994,26.27609876556764,15.1,21.30612839967744,8388,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5704094069056359,-0.5704094069056359,0.0,0.0,0.0,0.0,-0.20210259599999994,-0.2021026,6.680663452017481,0.15728990733623505,2.1312396206511013E7,1811693.9201063265,1.4968405167381946E7,0.0,168934.6941271115,1120444.1183628412,3191153.985283969,1.2948939734231703E7,1044162.0582517589,98403.62944957399,94095.58495012856,266443.10985221004,808995.7403818393,720674.1091641838,58148.22004810735,1636.35,0.054467604,0.12931514,0.02600726,0.19541678,0.59322435,0.5763244,0.0,0.0015688956,0.9309263,0.037478827,0.0362516,0.008245993,0.023350403,0.0,0.0,0.0,264.6335891029503,89.12806078863494,132.02458335576782,0.008119461692632056,13.32605054818527,27.579512572958517,218.65491500861052,0.0,161.80746178472663,0.07539769611591372,0.0,56.77205552776764,0.0,794.0476377693767,14.989671154256337,809.0373089236331,283.8602776388383,98.82820678383644,7.971461716249552,106.79966850008599,27.579512572958517,25.225825374008327,2.005562377685939,27.231387751694264,8.330447429350983,6.5934525,23.824526113117475,243975.59201570775,21957.804153938407,0.011447590859875829,1.9428777396278405,0.0,0.0,27.70293856005185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.21314436,-0.21843356,-0.22614206,-0.2342547,0.0,0.0,0.0,0.0,-0.18721456399999856,-0.18721456399999367,-0.18721456399999087,-0.1872145639999922,0.0,0.0,0.0,0.0,0.16334176,0.16317117,0.16577399,0.16760613,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907193622523767E-4,99.80915846417338,37.99114700385922,-61.81801146031416
2021-11-22T05:30:00,2021,326,5,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.208333339542,2701.1870729479306,2.1166666979591042,19.8,0.6880000233650208,0.0,400.0,3.0,0.0,[0.1219558756039922],[-0.20190451699999998],-0.20190451699999998,26.34705177172836,15.1,21.30612839967744,8388,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5593912650644068,-0.5593912650644068,0.0,0.0,0.0,0.0,-0.20190451699999998,-0.20190452,6.660213631866615,0.1571386307477951,2.1312279696029466E7,1808147.7232803872,1.4971010242022738E7,0.0,169378.66575652253,1120407.6924155124,3191571.051658952,1.2951505675052913E7,1044200.4429997909,96845.69651193968,94088.26439243871,266412.7243163705,808928.8948834332,720612.7567675345,58142.39590821852,1619.2764,0.054615296,0.13091591,0.02598608,0.19497219,0.5919283,0.5749168,0.0,0.0015822231,0.93160504,0.037216265,0.035996437,0.008137216,0.023041518,0.0,0.0,0.0,263.5997800601849,88.43726135409368,131.76927037684396,0.008008029871929464,13.29835808834791,27.52482570843137,215.63120870945392,0.0,159.54764213991763,0.07555299860148725,0.0,56.008013570934715,0.0,782.9591996114697,14.779011088117986,797.7382106995876,280.0400678546736,98.64013587249181,7.955301914781959,106.59543778727377,27.52482570843137,24.65602365857367,1.95951747667926,26.61554113525293,8.148969511472433,6.595173,23.455534135241162,244115.33754393845,21970.38125197894,0.011454210484550736,1.9428777396278405,0.0,0.0,27.27387810177767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.21294628,-0.21823548,-0.22594398,-0.23405662,0.0,0.0,0.0,0.0,-0.18721456399999856,-0.18721456399999367,-0.18721456399999087,-0.1872145639999922,0.0,0.0,0.0,0.0,0.16315046,0.16297708,0.16557634,0.16740341,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907194614907864E-4,97.83453871574238,37.1370057406707,-60.69753297507168
2021-11-22T06:30:00,2021,326,6,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.2500000074506,2701.2233570895205,2.51250004308919,19.5,0.7160000205039978,89.4,400.0,1.6,0.0,[0.12160142776797567],[-0.20309624199999995],-0.20309624199999995,25.921714351607136,15.1,21.30612839967744,8388,200,190.71371714132803,132.3723761267167,0.35554384254535426,0.5483982771013202,0.09726853636951739,0.14367844241521105,0.30831495994629227,-0.16034552565349197,-0.1582233752348583,-141.22238552646743,59.5836299947882,0.0,69.1073164440395,-0.499184702276083,-0.5161741,6.355581059303506,0.1566219925880432,2.1311586268505465E7,1804098.3966284862,1.4973552622434774E7,0.0,169819.2985745802,1120369.5600127764,3191982.070317568,1.2954010235144429E7,1044237.91243953,95066.72606109227,94081.05208209503,266382.8750717937,808857.6488802091,720547.2239654139,58136.52764193639,1694.3181,0.11297418,0.122981906,0.022851419,0.18372753,0.5559559,0.539773,0.0,0.0015090785,0.934467,0.03633967,0.03511885,0.007619206,0.02157393,0.0,0.0,0.0,366.2341381432256,191.41420198828598,131.51419749946578,0.007897918626379155,13.270734928927338,27.470246840836804,211.7063575487679,0.0,156.46015376409693,0.07426113413216572,0.0,55.17194265053875,0.0,767.759793328777,14.5409754917075,782.3007688204846,275.85971325269384,98.45219445846436,7.939173197562223,106.39136765602659,27.470246840836804,23.944299098418686,1.910679910849263,25.85497900926795,7.962902633869863,202.45625,23.070833573263975,244281.90962401638,21985.372739781662,0.011462399210753229,1.9428777396278405,0.0,0.0,26.82655184723346,0.09811287397636068,0.14075194381464,0.14739752323184008,0.3270116508058103,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.5154929,-0.5217024,-0.5319258,-0.5430297,-0.2819594581663086,-0.2067615385956997,-0.20334914936104653,0.09891820301841248,-0.5095540226011726,-0.5039473649778063,-0.5039147503153938,-0.5368487496191364,0.023760000243782997,0.023760000243782997,0.023829243225628256,0.0262375143498621,0.1610573,0.16085684,0.1630384,0.16458535,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5733049806407939,0.796959104932619,0.6847480268382141,0.0,0,0,0.33897942304611206,6.907195372033362E-4,98.54223199970511,36.11404799061883,-62.42818400908628
2021-11-22T07:30:00,2021,326,7,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.291666675359,2701.259458962169,2.9041667055338607,19.4,0.7599999904632568,191.7,400.0,1.8,0.0,[0.12160142776797567],[-0.20309624199999995],-0.20309624199999995,25.921714351607136,15.1,21.30612839967744,8388,200,415.072653550591,287.3434550603754,0.3608699822209972,0.5551565042994945,0.09808669758308215,0.14591744167393914,0.3116096484878655,0.2730301039552797,0.24790022932125141,250.69564590205727,61.64770588149186,0.001129606988962505,73.1648634661828,-0.4973192701108736,-0.8054662,6.724627168133677,0.15970075130462646,2.1312108942677118E7,1801252.622955133,1.4976130104605192E7,0.0,170256.4592334885,1120328.30363081,3192377.1320673944,1.295654713329435E7,1044277.6840287626,93816.50652833893,94072.51465359543,266349.47771625454,808798.4595947716,720492.5706148964,58131.632668260994,1562.8474,0.039981186,0.13352068,0.024432175,0.19595319,0.6044779,0.5869383,0.0,0.0016349211,0.9297427,0.035762016,0.034557063,0.009003534,0.025492778,0.0,0.0,0.0,237.19845841355112,62.48449541086221,131.4370490978926,0.00787496693994243,13.261071544018625,27.452835108561654,211.2701398733895,0.0,156.98901880266342,0.07437374136633865,0.0,54.20674732935938,0.0,770.344362423038,14.600731590279835,784.9450940133178,271.03373664679697,98.39734464026536,7.933811065290804,106.33115570555617,27.452835108561654,24.09497630097029,1.9238359687485942,26.018812269718886,7.758352748303637,210.85043,23.095530212710905,244475.33697296542,22002.781201878825,0.01147119403483378,1.9428777396278405,0.0,0.0,26.85526887111002,0.09939820139206217,0.1427408175151016,0.14970680742196885,0.3302044215282139,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.51376474,-0.5201295,-0.53059095,-0.5422338,-0.06160896136824068,0.09579284803926072,0.12381421698341652,0.9304317317200332,-0.7621949414973732,-0.7643793323814355,-0.7739883058797461,-0.8556124919191025,0.02395664424901562,0.025403627148309047,0.026292649147897116,0.043497750758889724,0.16394669,0.16366675,0.16578594,0.16717534,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.316823860287521,1.2231480820428842,1.530938521530856,0.0,0,0,0.33897942304611206,6.907197020933619E-4,96.0050564940866,36.08288921595714,-59.922167278129464
2021-11-22T08:30:00,2021,326,8,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.3333333432674,2701.2953761155622,3.291666685293116,19.3,0.7739999890327454,281.1,400.0,1.9,0.0,[0.1219558756039922],[-0.20190451699999998],-0.20190451699999998,26.34705177172836,15.1,21.30612839967744,8388,200,600.3388063409036,416.0480320846395,0.3559461676395728,0.5481745419247657,0.09864147287183475,0.14345470993233278,0.3070925858277166,0.6234632114591493,0.5794406263633547,565.6907091030216,68.8859005970057,0.0022811098747688146,80.48899723420396,-0.49686313395892456,-0.81470954,6.871739009801649,0.16076800227165222,2.1313432361182828E7,1799202.15561874,1.497870933818339E7,0.0,170694.3342567182,1120288.0963788065,3192774.116909962,1.2959085030940017E7,1044318.0865467914,92915.68495590278,94064.40995167608,266317.34834943747,808743.1979220366,720441.451293901,58127.07781148033,1525.4119,0.017930722,0.13702737,0.025004491,0.20043294,0.6179306,0.5999782,0.0,0.0016739116,0.93045616,0.035313133,0.034119204,0.008934435,0.025296256,0.0,0.0,0.0,201.96012622249415,27.351736409194412,131.36049970407592,0.00785206304554846,13.251352213898212,27.435281223751495,210.78685764100422,0.0,156.59937753672045,0.07450396775315085,0.0,54.11297613653072,0.0,768.4256390438048,14.571248639796703,782.9968876836016,270.56488068265367,98.34301849210948,7.928493169836274,106.27151166194575,27.435281223751495,24.026508040284263,1.9189413952474625,25.945449435531724,7.7426263007513745,235.14897,23.0160822400979,244695.527209418,22022.59832394702,0.011480812806813356,1.9428777396278405,0.0,0.0,26.76288750354078,0.09986131065945451,0.14160485650209678,0.1466164458557241,0.3254847249644493,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.51391923,-0.52047855,-0.5313569,-0.5436856,0.12218273259891205,0.36329690934420433,0.39963742556647436,1.5845219007225446,-0.7668420906090391,-0.7720785490056167,-0.7817768373210556,-0.8677330126090094,0.02592924708012669,0.030070997932666592,0.031172976178520873,0.05655846866210051,0.16484945,0.16449024,0.16653496,0.16784896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.8977698407359074,2.4238912088493674,2.132960993268234,0.0,0,0,0.33897942304611206,6.907198673126268E-4,92.74536540713962,35.98387146888483,-56.76149393825479
2021-11-22T09:30:00,2021,326,9,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.375000011176,2701.3309166045105,3.670833379154402,19.1,0.8050000071525574,370.6,400.0,2.6,0.0,[0.12231109416430797],[-0.20072054199999997],-0.20072054199999997,26.773314061045426,15.1,21.30612839967744,8388,200,792.2960790906681,555.2136230547761,0.35631232195119084,0.5452780448690188,0.09568735122078059,0.14358928350375635,0.3067065457373961,0.9931145249409805,0.9433623555516155,910.2310527171351,72.39065990848718,0.0034927428401360593,81.80972510976376,-0.4960003930092367,-0.81929517,7.030365593638049,0.1616051197052002,2.1315571326494627E7,1797983.6760438755,1.498127392752759E7,0.0,171132.96459616485,1120248.3943626275,3193168.044477096,1.2961607958597079E7,1044358.7249495373,92380.37641080514,94056.50211735872,266285.914900555,808691.5219639584,720393.5799478529,58122.820978102725,1501.5742,0.008812845,0.13941821,0.025217146,0.20175959,0.623094,0.6048982,0.0,0.0016981863,0.9314449,0.034489624,0.033321057,0.008891631,0.025174191,0.0,0.0,0.0,187.6181920112709,13.233139996450424,131.19536083139573,0.00778641327671748,13.232710557335789,27.399241501450845,208.95973496145996,0.0,155.30098570520568,0.07463061513823184,0.0,53.584118641115786,0.0,762.0514927974689,14.453435728559299,776.5049285260282,267.920593205579,98.22237653148362,7.917835259991948,106.14021179147556,27.399241501450845,23.757012709955262,1.8973857640661684,25.65439847402143,7.637163613308844,246.88475,22.80442460941625,244942.23421983924,22044.801955767223,0.011491234762982087,1.9428777396278405,0.0,0.0,26.516773968660797,0.09686963537180897,0.14086946163200295,0.14657069119399924,0.3255723229645366,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.5133353,-0.52004343,-0.5311871,-0.5440043,0.30187723608342976,0.6751900609886274,0.7219385524061661,2.2814513775423477,-0.7635743353690629,-0.7735540376665109,-0.784240180961606,-0.8758819415067309,0.029073111979024752,0.03744531836985368,0.03839742730623158,0.07168879901420337,0.16556351,0.16517079,0.16718815,0.16850226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.3523606353088327,2.670207089484584,2.9093295161226282,0.0,0,0,0.33897942304611206,6.907200383089084E-4,89.8971751392346,35.55881695952885,-54.33835817970576
2021-11-22T10:30:00,2021,326,10,0,"738fcabe-2562-4a37-980e-cb0a0acbb4c1",3650.4166666790843,2701.367018477159,4.062500041599073,19.4,0.7950000166893005,741.1,400.0,3.3,0.0,[0.12302384662418638],[-0.19837562099999997],-0.19837562099999997,27.628617046886202,15.1,21.30612839967744,8388,200,1603.5893816708187,1139.243394401166,0.36063270401448716,0.5472528341794388,0.09794372842881344,0.14234454016008874,0.30890531814463207,2.3651219438312387,2.3414688221319144,2226.58587688757,128.5777472104328,0.004810288641167212,132.66852544596634,-0.4973125395993041,-0.86915,7.367528983450867,0.1647508293390274,2.1320750273530386E7,1799715.1237249132,1.498390973628508E7,0.0,171572.31059084303,1120210.6279923553,3193578.1557961074,1.2964199067437438E7,1044402.156519193,93141.04467161479,94049.42970112205,266256.54826797725,808646.4335255539,720351.4636497871,58119.288315383375,1516.0284,0.0010806962,0.13834094,0.025466284,0.20455813,0.6288685,0.61076885,0.0,0.0016854134,0.93519586,0.032607716,0.03147756,0.0084039075,0.023792531,0.0,0.0,0.0,176.39090837643053,1.638366271013951,131.47455228607302,0.007935829746462066,13.258903060916243,27.45601626617543,213.63102844746146,0.0,158.6103125425387,0.074747113096503,0.0,54.94596879182647,0.0,778.240180637763,14.811382074930869,793.0515627126939,274.72984395913244,98.4343906842195,7.934006132061745,106.36839681628123,27.45601626617543,24.55401964102847,1.9689358919440956,26.522955532972567,7.930090227911438,435.19443,23.29342449845709,245216.0266087763,22069.443271750715,0.011501285060930096,1.9428777396278405,0.0,0.0,27.085378515825823,0.09915496176509603,0.13894194354337333,0.14648886784018667,0.3275828849808243,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.51947105,-0.52745354,-0.54150087,-0.55854964,1.1852930650814837,1.8644278869868331,1.9749697689940755,4.695672385203411,-0.814509560134232,-0.8267125776641376,-0.8386841311783922,-0.9177844480506379,0.04822962910291694,0.06263450277338244,0.06452890765607495,0.11737941163587144,0.16744542,0.16678192,0.1683391,0.16914532,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.046169553520293,6.431434980821422,5.894293753399644,0.0,0,0,0.33897942304611206,6.907202105439993E-4,85.83224948533461,36.78655457758546,-49.04569490774915
