uuid,biomassPlant,biomassPlant_final,biomassFruit,biomassFruit_final,biomassInternode,biomassInternode_final,internodeNSC,internodeNSC_final,fraction_fruitUnloading,fraction_structuralRootUnloading,fraction_internodeUnloading,phloemSugarConcentration,harvest_index,meanFruitDW,meanFruitSc,Ta,cca,totalFruitNumber,incomingRadiation,leafArea,Tmax,Tmin,ENDING_LEAF_NUMBER,vineType
cd1910f4-83dc-4dc2-b6e7-69e41d1a390f,119.75090095230063,84605.8585320987,65.36816474954436,18019.98533180312,264.79442643039414,48329.08582431466,96.51271735770776,1079.580769308922,0.23049770975078912,0.004558951744539142,0.48992321610795464,0.018208452822573454,0.21299330887989712,163.81804791666667,0.12901714833333333,20.0115655155724,1200.0,110.0,407.27588383838383,0.2509799004147781,25.0,15.0,12.0,spur
cd4c9f19-c4d4-4990-bf4b-172778fdf122,44.674411948606554,36377.675557520815,51.29893293357577,16406.726952199366,43.74939277353795,15637.71461711196,-22.61315033976222,358.52621564648615,0.3231392907433712,0.01595809610032618,0.4297215269107743,0.013279111001637069,0.4510119832680188,149.15206375,0.11457887033333332,20.0115655155724,900.0,110.0,814.5517676767677,0.04796556947260091,25.0,15.0,3.0,spur
ce2021cf-7b88-4b8f-a384-2c15fe431103,98.82044496831011,55710.28947368995,63.70525342749283,8153.280566708126,176.57210161421477,34623.296011866405,48.02648902835636,778.6134271967261,0.1087678852850484,0.007320152798263888,0.5138628962624159,0.017939498671249655,0.14635573910265776,163.06561125,0.13237631208333334,25.011565351010102,1200.0,50.0,407.27588383838383,0.16982541343694404,30.0,20.0,9.0,spur
cea37354-5ae3-4696-8585-289351f16cf5,67.70591652184342,39032.65671418391,56.18069222501123,7773.466474239986,98.15034482781718,23227.459921177415,4.715000408732166,526.2327749272046,0.13811294675957494,0.01085835380541877,0.5029967073747896,0.014758619955467258,0.19915551657824415,155.46932708333333,0.1207834405,20.0115655155724,1200.0,50.0,678.7931397306396,0.10036192065991252,25.0,15.0,6.0,spur
cf0e9301-bb0f-4072-96df-9463820d2391,71.54171771054489,48875.661283972084,53.541765812963014,16606.51820913595,113.39940418269303,24738.974417808717,16.12061462708971,560.458332485386,0.23257999404398147,0.010131378918634257,0.46335950398895215,0.015008128122920758,0.33977465965922216,150.9683475,0.11763868241666665,22.505782674242425,400.0,110.0,407.27588383838383,0.10036192065991252,25.0,20.0,6.0,spur
cf401b4f-c841-42b6-a4e7-933a5129d802,118.74681936099311,76338.31800098137,64.07302281256018,11408.719160356746,253.2123178712685,47004.490111123734,89.87256289472168,1051.1242397391925,0.15045900622637837,0.004984538216487796,0.5110355478436974,0.01773654447958827,0.1494539602430084,162.98170291666665,0.1282120475,20.0115655155724,650.0,70.0,678.7931397306396,0.2509799004147781,25.0,15.0,12.0,spur
cf9a7bb6-e9dc-41ca-91c0-60bc574a7411,67.20578358115293,38985.33155260916,55.809676500687544,7757.380491220477,97.65555565479407,23176.810081584674,4.425350636159543,525.3270868626867,0.13789754204429713,0.010848114379103537,0.5026792026885523,0.014717996692251331,0.19898470808181212,155.14760916666668,0.12046971695833332,20.0115655155724,1200.0,50.0,814.5517676767677,0.10036192065991252,25.0,15.0,6.0,spur
cf9d0f68-b883-4eca-9b9c-a9d7ca107e0d,92.63695640458106,60950.309991666414,62.504476808968235,14521.70464454471,169.61454663192706,33612.63830180762,44.21676153258176,756.1588858236619,0.21649456557596802,0.0066457012527251684,0.48194974546675085,0.017278904546456683,0.23825972887934824,161.35227333333333,0.129333035,22.517348022727273,900.0,90.0,407.27588383838383,0.16982541343694404,30.0,15.0,9.0,spur
cfb4fe63-57ba-4804-8c4d-36bae5af8f17,119.0154939496635,80420.40942612416,66.3914200638839,14859.529860475035,253.9136074449434,46984.33698938222,91.00782202251006,1051.0768705574062,0.20184982918055558,0.004740393773474326,0.4979660269236111,0.01852322042873078,0.18477857824390423,165.10588625,0.13310763291666666,22.517348022727273,1200.0,90.0,407.27588383838383,0.2509799004147781,30.0,15.0,12.0,spur
cfd95a18-0033-46d2-a610-0a562ae5984c,43.6196378877123,36175.704317322794,51.7479735000078,16482.48222114222,41.15800917271053,15357.96153553609,-23.430713515886648,353.381391251667,0.33189867898263886,0.015427971022032829,0.42789074103598485,0.01315305207612973,0.4556241059629494,149.8407475,0.117826032875,22.517348022727273,900.0,110.0,678.7931397306396,0.04796556947260091,30.0,15.0,3.0,spur
