timestamp,step,year,dayOfYear,hourOfDay,stage,status,elapsedMs
2026-09-01T04:31:48.065+0000,4,2021,305,4,carbon_iteration_1_complete,ok,349
2026-09-01T04:31:48.067+0000,4,2021,305,4,carbon_solve_complete,accepted,351
2026-09-01T04:31:48.071+0000,4,2021,305,4,carbon_complete,ok,355
2026-09-01T04:31:48.076+0000,4,2021,305,4,output_complete,ok,360
2026-09-01T04:31:48.077+0000,4,2021,305,4,step_complete,ok,361
2026-09-01T04:31:48.077+0000,5,2021,305,4,step_start,started,361
2026-09-01T04:31:48.079+0000,5,2021,305,5,water_start,started,363
2026-09-01T04:31:48.079+0000,5,2021,305,5,water_topology_complete,ok,363
2026-09-01T04:31:48.079+0000,5,2021,305,5,water_flux_fold_complete,ok,363
2026-09-01T04:31:48.079+0000,5,2021,305,5,water_potential_unfold_complete,ok,363
2026-09-01T04:31:48.079+0000,5,2021,305,5,carbon_start,started,363
2026-09-01T04:31:48.079+0000,5,2021,305,5,carbon_topology_complete,ok,363
2026-09-01T04:31:48.080+0000,5,2021,305,5,carbon_iteration_1_complete,ok,364
2026-09-01T04:31:48.081+0000,5,2021,305,5,carbon_solve_complete,accepted,365
2026-09-01T04:31:48.085+0000,5,2021,305,5,carbon_complete,ok,369
2026-09-01T04:31:48.090+0000,5,2021,305,5,output_complete,ok,374
2026-09-01T04:31:48.091+0000,5,2021,305,5,step_complete,ok,375
2026-09-01T04:31:48.091+0000,6,2021,305,5,step_start,started,375
2026-09-01T04:31:48.416+0000,6,2021,305,6,water_start,started,700
2026-09-01T04:31:48.416+0000,6,2021,305,6,water_topology_complete,ok,700
2026-09-01T04:31:48.416+0000,6,2021,305,6,water_flux_fold_complete,ok,700
2026-09-01T04:31:48.416+0000,6,2021,305,6,water_potential_unfold_complete,ok,700
2026-09-01T04:31:48.417+0000,6,2021,305,6,carbon_start,started,701
2026-09-01T04:31:48.417+0000,6,2021,305,6,carbon_topology_complete,ok,701
2026-09-01T04:31:48.418+0000,6,2021,305,6,carbon_iteration_1_complete,ok,702
2026-09-01T04:31:48.420+0000,6,2021,305,6,carbon_solve_complete,accepted,704
2026-09-01T04:31:48.425+0000,6,2021,305,6,carbon_complete,ok,709
2026-09-01T04:31:48.431+0000,6,2021,305,6,output_complete,ok,715
2026-09-01T04:31:48.432+0000,6,2021,305,6,step_complete,ok,716
2026-09-01T04:31:48.432+0000,7,2021,305,6,step_start,started,716
2026-09-01T04:31:48.648+0000,7,2021,305,7,water_start,started,932
2026-09-01T04:31:48.649+0000,7,2021,305,7,water_topology_complete,ok,933
2026-09-01T04:31:48.649+0000,7,2021,305,7,water_flux_fold_complete,ok,933
2026-09-01T04:31:48.649+0000,7,2021,305,7,water_potential_unfold_complete,ok,933
2026-09-01T04:31:48.649+0000,7,2021,305,7,carbon_start,started,933
2026-09-01T04:31:48.650+0000,7,2021,305,7,carbon_topology_complete,ok,934
2026-09-01T04:31:48.650+0000,7,2021,305,7,carbon_iteration_1_complete,ok,934
2026-09-01T04:31:48.652+0000,7,2021,305,7,carbon_solve_complete,accepted,936
2026-09-01T04:31:48.656+0000,7,2021,305,7,carbon_complete,ok,940
2026-09-01T04:31:48.663+0000,7,2021,305,7,output_complete,ok,947
2026-09-01T04:31:48.664+0000,7,2021,305,7,step_complete,ok,948
2026-09-01T04:31:48.664+0000,8,2021,305,7,step_start,started,948
2026-09-01T04:31:48.846+0000,8,2021,305,8,water_start,started,1130
2026-09-01T04:31:48.846+0000,8,2021,305,8,water_topology_complete,ok,1130
2026-09-01T04:31:48.846+0000,8,2021,305,8,water_flux_fold_complete,ok,1130
2026-09-01T04:31:48.846+0000,8,2021,305,8,water_potential_unfold_complete,ok,1130
2026-09-01T04:31:48.846+0000,8,2021,305,8,carbon_start,started,1130
2026-09-01T04:31:48.847+0000,8,2021,305,8,carbon_topology_complete,ok,1131
2026-09-01T04:31:48.847+0000,8,2021,305,8,carbon_iteration_1_complete,ok,1131
2026-09-01T04:31:48.849+0000,8,2021,305,8,carbon_solve_complete,accepted,1133
2026-09-01T04:31:48.853+0000,8,2021,305,8,carbon_complete,ok,1137
2026-09-01T04:31:48.860+0000,8,2021,305,8,output_complete,ok,1144
2026-09-01T04:31:48.861+0000,8,2021,305,8,step_complete,ok,1145
2026-09-01T04:31:48.861+0000,9,2021,305,8,step_start,started,1145
2026-09-01T04:31:49.051+0000,9,2021,305,9,water_start,started,1335
2026-09-01T04:31:49.051+0000,9,2021,305,9,water_topology_complete,ok,1335
2026-09-01T04:31:49.051+0000,9,2021,305,9,water_flux_fold_complete,ok,1335
2026-09-01T04:31:49.051+0000,9,2021,305,9,water_potential_unfold_complete,ok,1335
2026-09-01T04:31:49.051+0000,9,2021,305,9,carbon_start,started,1335
2026-09-01T04:31:49.052+0000,9,2021,305,9,carbon_topology_complete,ok,1336
2026-09-01T04:31:49.052+0000,9,2021,305,9,carbon_iteration_1_complete,ok,1336
2026-09-01T04:31:49.054+0000,9,2021,305,9,carbon_solve_complete,accepted,1338
2026-09-01T04:31:49.057+0000,9,2021,305,9,carbon_complete,ok,1341
2026-09-01T04:31:49.063+0000,9,2021,305,9,output_complete,ok,1347
2026-09-01T04:31:49.064+0000,9,2021,305,9,step_complete,ok,1348
2026-09-01T04:31:49.064+0000,10,2021,305,9,step_start,started,1348
2026-09-01T04:31:49.256+0000,10,2021,305,10,water_start,started,1540
2026-09-01T04:31:49.257+0000,10,2021,305,10,water_topology_complete,ok,1541
2026-09-01T04:31:49.257+0000,10,2021,305,10,water_flux_fold_complete,ok,1541
2026-09-01T04:31:49.257+0000,10,2021,305,10,water_potential_unfold_complete,ok,1541
2026-09-01T04:31:49.257+0000,10,2021,305,10,carbon_start,started,1541
2026-09-01T04:31:49.257+0000,10,2021,305,10,carbon_topology_complete,ok,1541
2026-09-01T04:31:49.258+0000,10,2021,305,10,carbon_iteration_1_complete,ok,1542
2026-09-01T04:31:49.259+0000,10,2021,305,10,carbon_solve_complete,accepted,1543
2026-09-01T04:31:49.262+0000,10,2021,305,10,carbon_complete,ok,1546
2026-09-01T04:31:49.364+0000,10,2021,305,10,output_complete,ok,1648
2026-09-01T04:31:49.366+0000,10,2021,305,10,step_complete,ok,1650
2026-09-01T04:31:49.366+0000,11,2021,305,10,step_start,started,1650
2026-09-01T04:31:49.559+0000,11,2021,305,11,water_start,started,1843
2026-09-01T04:31:49.559+0000,11,2021,305,11,water_topology_complete,ok,1843
2026-09-01T04:31:49.559+0000,11,2021,305,11,water_flux_fold_complete,ok,1843
2026-09-01T04:31:49.560+0000,11,2021,305,11,water_potential_unfold_complete,ok,1844
2026-09-01T04:31:49.560+0000,11,2021,305,11,carbon_start,started,1844
2026-09-01T04:31:49.560+0000,11,2021,305,11,carbon_topology_complete,ok,1844
2026-09-01T04:31:49.561+0000,11,2021,305,11,carbon_iteration_1_complete,ok,1845
2026-09-01T04:31:49.562+0000,11,2021,305,11,carbon_solve_complete,accepted,1846
2026-09-01T04:31:49.565+0000,11,2021,305,11,carbon_complete,ok,1849
2026-09-01T04:31:49.569+0000,11,2021,305,11,output_complete,ok,1853
2026-09-01T04:31:49.570+0000,11,2021,305,11,step_complete,ok,1854
2026-09-01T04:31:49.570+0000,12,2021,305,11,step_start,started,1854
2026-09-01T04:31:49.746+0000,12,2021,305,12,water_start,started,2030
2026-09-01T04:31:49.746+0000,12,2021,305,12,water_topology_complete,ok,2030
2026-09-01T04:31:49.746+0000,12,2021,305,12,water_flux_fold_complete,ok,2030
2026-09-01T04:31:49.746+0000,12,2021,305,12,water_potential_unfold_complete,ok,2030
2026-09-01T04:31:49.746+0000,12,2021,305,12,carbon_start,started,2030
2026-09-01T04:31:49.746+0000,12,2021,305,12,carbon_topology_complete,ok,2030
2026-09-01T04:31:49.747+0000,12,2021,305,12,carbon_iteration_1_complete,ok,2031
2026-09-01T04:31:49.748+0000,12,2021,305,12,carbon_solve_complete,accepted,2032
2026-09-01T04:31:49.751+0000,12,2021,305,12,carbon_complete,ok,2035
2026-09-01T04:31:49.778+0000,12,2021,305,12,output_complete,ok,2062
2026-09-01T04:31:51.317+0000,12,2021,305,12,step_complete,ok,3601
2026-09-01T04:31:51.317+0000,13,2021,305,12,step_start,started,3601
2026-09-01T04:31:51.508+0000,13,2021,305,13,water_start,started,3792
2026-09-01T04:31:51.508+0000,13,2021,305,13,water_topology_complete,ok,3792
2026-09-01T04:31:51.508+0000,13,2021,305,13,water_flux_fold_complete,ok,3792
2026-09-01T04:31:51.508+0000,13,2021,305,13,water_potential_unfold_complete,ok,3792
2026-09-01T04:31:51.509+0000,13,2021,305,13,carbon_start,started,3793
2026-09-01T04:31:51.509+0000,13,2021,305,13,carbon_topology_complete,ok,3793
2026-09-01T04:31:51.509+0000,13,2021,305,13,carbon_iteration_1_complete,ok,3793
2026-09-01T04:31:51.511+0000,13,2021,305,13,carbon_solve_complete,accepted,3795
2026-09-01T04:31:51.513+0000,13,2021,305,13,carbon_complete,ok,3797
2026-09-01T04:31:51.517+0000,13,2021,305,13,output_complete,ok,3801
2026-09-01T04:31:51.518+0000,13,2021,305,13,step_complete,ok,3802
2026-09-01T04:31:51.518+0000,14,2021,305,13,step_start,started,3802
2026-09-01T04:31:51.713+0000,14,2021,305,14,water_start,started,3997
2026-09-01T04:31:51.713+0000,14,2021,305,14,water_topology_complete,ok,3997
2026-09-01T04:31:51.713+0000,14,2021,305,14,water_flux_fold_complete,ok,3997
2026-09-01T04:31:51.713+0000,14,2021,305,14,water_potential_unfold_complete,ok,3997
2026-09-01T04:31:51.713+0000,14,2021,305,14,carbon_start,started,3997
2026-09-01T04:31:51.714+0000,14,2021,305,14,carbon_topology_complete,ok,3998
2026-09-01T04:31:51.714+0000,14,2021,305,14,carbon_iteration_1_complete,ok,3998
2026-09-01T04:31:51.715+0000,14,2021,305,14,carbon_solve_complete,accepted,3999
2026-09-01T04:31:51.718+0000,14,2021,305,14,carbon_complete,ok,4002
2026-09-01T04:31:51.721+0000,14,2021,305,14,output_complete,ok,4005
2026-09-01T04:31:51.722+0000,14,2021,305,14,step_complete,ok,4006
2026-09-01T04:31:51.722+0000,15,2021,305,14,step_start,started,4006
2026-09-01T04:31:51.910+0000,15,2021,305,15,water_start,started,4194
2026-09-01T04:31:51.910+0000,15,2021,305,15,water_topology_complete,ok,4194
2026-09-01T04:31:51.910+0000,15,2021,305,15,water_flux_fold_complete,ok,4194
2026-09-01T04:31:51.910+0000,15,2021,305,15,water_potential_unfold_complete,ok,4194
2026-09-01T04:31:51.911+0000,15,2021,305,15,carbon_start,started,4195
2026-09-01T04:31:51.911+0000,15,2021,305,15,carbon_topology_complete,ok,4195
2026-09-01T04:31:51.911+0000,15,2021,305,15,carbon_iteration_1_complete,ok,4195
2026-09-01T04:31:51.912+0000,15,2021,305,15,carbon_solve_complete,accepted,4196
2026-09-01T04:31:51.915+0000,15,2021,305,15,carbon_complete,ok,4199
2026-09-01T04:31:51.918+0000,15,2021,305,15,output_complete,ok,4202
2026-09-01T04:31:51.919+0000,15,2021,305,15,step_complete,ok,4203
2026-09-01T04:31:51.919+0000,16,2021,305,15,step_start,started,4203
2026-09-01T04:31:52.105+0000,16,2021,305,16,water_start,started,4389
2026-09-01T04:31:52.105+0000,16,2021,305,16,water_topology_complete,ok,4389
2026-09-01T04:31:52.105+0000,16,2021,305,16,water_flux_fold_complete,ok,4389
2026-09-01T04:31:52.105+0000,16,2021,305,16,water_potential_unfold_complete,ok,4389
2026-09-01T04:31:52.105+0000,16,2021,305,16,carbon_start,started,4389
2026-09-01T04:31:52.105+0000,16,2021,305,16,carbon_topology_complete,ok,4389
2026-09-01T04:31:52.106+0000,16,2021,305,16,carbon_iteration_1_complete,ok,4390
2026-09-01T04:31:52.107+0000,16,2021,305,16,carbon_solve_complete,accepted,4391
2026-09-01T04:31:52.109+0000,16,2021,305,16,carbon_complete,ok,4393
2026-09-01T04:31:52.113+0000,16,2021,305,16,output_complete,ok,4397
2026-09-01T04:31:52.114+0000,16,2021,305,16,step_complete,ok,4398
2026-09-01T04:31:52.114+0000,17,2021,305,16,step_start,started,4398
2026-09-01T04:31:52.291+0000,17,2021,305,17,water_start,started,4575
2026-09-01T04:31:52.291+0000,17,2021,305,17,water_topology_complete,ok,4575
2026-09-01T04:31:52.291+0000,17,2021,305,17,water_flux_fold_complete,ok,4575
2026-09-01T04:31:52.291+0000,17,2021,305,17,water_potential_unfold_complete,ok,4575
2026-09-01T04:31:52.291+0000,17,2021,305,17,carbon_start,started,4575
2026-09-01T04:31:52.291+0000,17,2021,305,17,carbon_topology_complete,ok,4575
2026-09-01T04:31:52.292+0000,17,2021,305,17,carbon_iteration_1_complete,ok,4576
2026-09-01T04:31:52.293+0000,17,2021,305,17,carbon_solve_complete,accepted,4577
2026-09-01T04:31:52.295+0000,17,2021,305,17,carbon_complete,ok,4579
2026-09-01T04:31:52.299+0000,17,2021,305,17,output_complete,ok,4583
2026-09-01T04:31:52.300+0000,17,2021,305,17,step_complete,ok,4584
2026-09-01T04:31:52.300+0000,18,2021,305,17,step_start,started,4584
2026-09-01T04:31:52.564+0000,18,2021,305,18,water_start,started,4848
2026-09-01T04:31:52.564+0000,18,2021,305,18,water_topology_complete,ok,4848
2026-09-01T04:31:52.564+0000,18,2021,305,18,water_flux_fold_complete,ok,4848
2026-09-01T04:31:52.564+0000,18,2021,305,18,water_potential_unfold_complete,ok,4848
2026-09-01T04:31:52.564+0000,18,2021,305,18,carbon_start,started,4848
2026-09-01T04:31:52.564+0000,18,2021,305,18,carbon_topology_complete,ok,4848
2026-09-01T04:31:52.565+0000,18,2021,305,18,carbon_iteration_1_complete,ok,4849
2026-09-01T04:31:52.566+0000,18,2021,305,18,carbon_solve_complete,accepted,4850
2026-09-01T04:31:52.568+0000,18,2021,305,18,carbon_complete,ok,4852
2026-09-01T04:31:52.572+0000,18,2021,305,18,output_complete,ok,4856
2026-09-01T04:31:52.573+0000,18,2021,305,18,step_complete,ok,4857
2026-09-01T04:31:52.573+0000,19,2021,305,18,step_start,started,4857
2026-09-01T04:31:52.749+0000,19,2021,305,19,water_start,started,5033
2026-09-01T04:31:52.749+0000,19,2021,305,19,water_topology_complete,ok,5033
2026-09-01T04:31:52.749+0000,19,2021,305,19,water_flux_fold_complete,ok,5033
2026-09-01T04:31:52.749+0000,19,2021,305,19,water_potential_unfold_complete,ok,5033
2026-09-01T04:31:52.749+0000,19,2021,305,19,carbon_start,started,5033
2026-09-01T04:31:52.750+0000,19,2021,305,19,carbon_topology_complete,ok,5034
2026-09-01T04:31:52.750+0000,19,2021,305,19,carbon_iteration_1_complete,ok,5034
2026-09-01T04:31:52.751+0000,19,2021,305,19,carbon_solve_complete,accepted,5035
2026-09-01T04:31:52.753+0000,19,2021,305,19,carbon_complete,ok,5037
2026-09-01T04:31:52.757+0000,19,2021,305,19,output_complete,ok,5041
2026-09-01T04:31:52.757+0000,19,2021,305,19,step_complete,ok,5041
2026-09-01T04:31:52.757+0000,20,2021,305,19,step_start,started,5041
2026-09-01T04:31:52.758+0000,20,2021,305,20,water_start,started,5042
2026-09-01T04:31:52.758+0000,20,2021,305,20,water_topology_complete,ok,5042
2026-09-01T04:31:52.758+0000,20,2021,305,20,water_flux_fold_complete,ok,5042
2026-09-01T04:31:52.759+0000,20,2021,305,20,water_potential_unfold_complete,ok,5043
2026-09-01T04:31:52.759+0000,20,2021,305,20,carbon_start,started,5043
2026-09-01T04:31:52.759+0000,20,2021,305,20,carbon_topology_complete,ok,5043
2026-09-01T04:31:52.759+0000,20,2021,305,20,carbon_iteration_1_complete,ok,5043
2026-09-01T04:31:52.760+0000,20,2021,305,20,carbon_solve_complete,accepted,5044
2026-09-01T04:31:52.762+0000,20,2021,305,20,carbon_complete,ok,5046
2026-09-01T04:31:52.851+0000,20,2021,305,20,output_complete,ok,5135
2026-09-01T04:31:52.852+0000,20,2021,305,20,step_complete,ok,5136
2026-09-01T04:31:52.852+0000,21,2021,305,20,step_start,started,5136
2026-09-01T04:31:52.853+0000,21,2021,305,21,water_start,started,5137
2026-09-01T04:31:52.854+0000,21,2021,305,21,water_topology_complete,ok,5138
2026-09-01T04:31:52.854+0000,21,2021,305,21,water_flux_fold_complete,ok,5138
2026-09-01T04:31:52.854+0000,21,2021,305,21,water_potential_unfold_complete,ok,5138
2026-09-01T04:31:52.854+0000,21,2021,305,21,carbon_start,started,5138
2026-09-01T04:31:52.854+0000,21,2021,305,21,carbon_topology_complete,ok,5138
2026-09-01T04:31:52.854+0000,21,2021,305,21,carbon_iteration_1_complete,ok,5138
2026-09-01T04:31:52.855+0000,21,2021,305,21,carbon_solve_complete,accepted,5139
2026-09-01T04:31:52.857+0000,21,2021,305,21,carbon_complete,ok,5141
2026-09-01T04:31:52.860+0000,21,2021,305,21,output_complete,ok,5144
2026-09-01T04:31:52.861+0000,21,2021,305,21,step_complete,ok,5145
2026-09-01T04:31:52.861+0000,22,2021,305,21,step_start,started,5145
2026-09-01T04:31:52.862+0000,22,2021,305,22,water_start,started,5146
2026-09-01T04:31:52.862+0000,22,2021,305,22,water_topology_complete,ok,5146
2026-09-01T04:31:52.862+0000,22,2021,305,22,water_flux_fold_complete,ok,5146
2026-09-01T04:31:52.862+0000,22,2021,305,22,water_potential_unfold_complete,ok,5146
2026-09-01T04:31:52.862+0000,22,2021,305,22,carbon_start,started,5146
2026-09-01T04:31:52.862+0000,22,2021,305,22,carbon_topology_complete,ok,5146
2026-09-01T04:31:52.862+0000,22,2021,305,22,carbon_iteration_1_complete,ok,5146
2026-09-01T04:31:52.863+0000,22,2021,305,22,carbon_solve_complete,accepted,5147
2026-09-01T04:31:52.865+0000,22,2021,305,22,carbon_complete,ok,5149
2026-09-01T04:31:52.868+0000,22,2021,305,22,output_complete,ok,5152
2026-09-01T04:31:52.868+0000,22,2021,305,22,step_complete,ok,5152
2026-09-01T04:31:52.868+0000,23,2021,305,22,step_start,started,5152
2026-09-01T04:31:52.869+0000,23,2021,305,23,water_start,started,5153
2026-09-01T04:31:52.869+0000,23,2021,305,23,water_topology_complete,ok,5153
2026-09-01T04:31:52.869+0000,23,2021,305,23,water_flux_fold_complete,ok,5153
2026-09-01T04:31:52.869+0000,23,2021,305,23,water_potential_unfold_complete,ok,5153
2026-09-01T04:31:52.869+0000,23,2021,305,23,carbon_start,started,5153
2026-09-01T04:31:52.870+0000,23,2021,305,23,carbon_topology_complete,ok,5154
2026-09-01T04:31:52.870+0000,23,2021,305,23,carbon_iteration_1_complete,ok,5154
2026-09-01T04:31:52.871+0000,23,2021,305,23,carbon_solve_complete,accepted,5155
2026-09-01T04:31:52.872+0000,23,2021,305,23,carbon_complete,ok,5156
2026-09-01T04:31:52.875+0000,23,2021,305,23,output_complete,ok,5159
2026-09-01T04:31:52.876+0000,23,2021,305,23,step_complete,ok,5160
2026-09-01T04:31:52.876+0000,24,2021,305,23,step_start,started,5160
2026-09-01T04:31:52.877+0000,24,2021,306,0,water_start,started,5161
2026-09-01T04:31:52.877+0000,24,2021,306,0,water_topology_complete,ok,5161
2026-09-01T04:31:52.877+0000,24,2021,306,0,water_flux_fold_complete,ok,5161
2026-09-01T04:31:52.877+0000,24,2021,306,0,water_potential_unfold_complete,ok,5161
2026-09-01T04:31:52.877+0000,24,2021,306,0,carbon_start,started,5161
2026-09-01T04:31:52.877+0000,24,2021,306,0,carbon_topology_complete,ok,5161
2026-09-01T04:31:52.878+0000,24,2021,306,0,carbon_iteration_1_complete,ok,5162
2026-09-01T04:31:52.878+0000,24,2021,306,0,carbon_solve_complete,accepted,5162
2026-09-01T04:31:52.880+0000,24,2021,306,0,carbon_complete,ok,5164
2026-09-01T04:31:52.883+0000,24,2021,306,0,output_complete,ok,5167
2026-09-01T04:31:52.883+0000,24,2021,306,0,step_complete,ok,5167
