timestamp,Anet,GSWa,GSWpm,Ka,PAnet,adjustedWidth,age,ageD,"appleLeafDevelopmentClass",biomass,carbonCostLastStep,"carbonDeficitRemovalCandidate",carbonDeficitRemoved,carbonGainLastStep,carbonSelfBalance10d,"carbonSelfBalanceLastStep",carbon_nonStructure,carbon_structure,carbon_total,childInternodeIDs,cordonNumber,cpb,cpt,"currentAreaToRealizedFinalRatio",diameter,endX,endY,endZ,"expansionHalfTimePotential","expansionHalfTimeRealized",fLayer,fabs,fastEarlyExpansionLeaf,fieldLayerId,fieldLayerLAD,fieldLayerZmin,fieldPatchId,fpar,growthCost,gs,"hasValidLeafLightForPhotosynthesis",initFromFieldCanopy,j,layer,leafAreaAbove_plant,leafAreaAbove_shoot,leafAreaDensity_local,length,loading,maintenanceDM,nodeID,nodeNumber,order,organType,parentID,plantNumber,potentialFinalSize,profileFinalSizeLocked,rank,realizationRatio,realizedFinalSize,reserveDM,"rosetteExpansionScaleUsed",rosetteLeafCount,rosetteRankIndex,rosetteRankScale,shapeSpecies,simuuid,structureDM,structureDM_PRI,structureDM_SEC,unloading,waterFlux,waterPotential,x,y,z
2021-11-01T12:30:00,13.948710441589355,0.006642554420977831,0.006556098244852887,0.14758034214377402,13.948710441589355,0.026540626,251.42568689008445,346.58108109598226,,153.93518781989883,0.0264870747923851,0,0,1.0697288024404086,4.6404258199556345,1.0432417276480235,6.08604203629011,61.54153509404731,67.62757713033743,,4,7.913162373627864E-4,7.913162373627864E-4,0.0,0.03581411,0.06476500919857002,0.5165097643781601,1.204028485936322,0.0,0.0,1.0,0.27176582140213473,false,-1,0.0,0.0,-1,0.5222933756285877,0.0,0.26807356,false,false,-8.829024412622367E-4,3,0.0,0.0,0.8876175229524272,0.06688746,0.8829025,0.0,30634153,0,4,Leaf,30634144,1,0.0,false,14,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.06051922308455066,-0.702960129396436,0.025886003207162483,0.47005605391380356,1.1756663973445562
2021-11-01T12:30:00,8.712625503540039,0.0045149982906877995,0.004510228100118152,0.08751962788403034,8.712625503540039,0.026540626,252.77703824143578,347.9324324473336,,152.91180521713912,0.02096322365105152,0,0,0.6681726231999755,3.785931112527723,0.647209399548924,5.636444469404051,61.54153509404731,67.17797956345136,,4,7.950925927742815E-4,7.950925927742815E-4,0.0,0.03581411,0.006674722686685369,0.3752377874509957,1.1883542702746988,0.0,0.0,1.0,0.07088061474001006,false,-1,0.0,0.0,-1,0.13395342103408928,0.0,0.18221177,false,false,-6.9877418207868E-4,3,0.0017752350459048548,0.0017752350459048548,0.8876175229524272,0.06688746,0.69877416,0.0,30634160,0,4,Leaf,30634141,1,0.0,false,13,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.03403577732362663,-0.6819662316110658,0.007160954605606302,0.4028551348594868,1.127436472442595
2021-11-01T12:30:00,14.571588516235352,0.006872991565614939,0.006764500061854115,0.15632087275385856,14.571588516235352,0.026540626,254.12838959278713,349.28378379868496,,154.3080049993763,0.027084894478321075,0,0,1.1174974201665877,4.935492800789003,1.0904125256882666,6.249829945459566,61.54153509404731,67.79136503950687,,4,8.013383554044724E-4,8.013383554044724E-4,0.0,0.03581411,-0.047170825838252974,0.4774096507841598,1.0621304444975284,0.0,0.0,1.0,0.3042651420710535,false,-1,0.0,0.0,-1,0.5844814622843604,0.0,0.2773733,false,false,-9.028299534267543E-4,3,0.0035504700918097096,0.0035504700918097096,1.1095219036905342,0.06688746,0.9028298,0.0,30634167,0,4,Leaf,30634138,1,0.0,false,12,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.06437543975458826,-0.7030433560060345,-0.01913421883034319,0.4180289825876187,1.049409701433947
2021-11-01T12:30:00,11.618413925170898,0.005740078166127205,0.00571385014345393,0.11587671875953674,11.618413925170898,0.026540626,255.47974094413848,350.6351351500363,,153.05004657648706,0.02346537634730339,0,0,0.8910179952817119,3.928179787388541,0.8675526189344085,5.697177355265355,61.54153509404731,67.23871244931267,,4,7.964220278042161E-4,7.964220278042161E-4,0.0,0.03581411,0.06377440808912227,0.3599594006032667,1.0462194887955836,0.0,0.0,1.0,0.1563706669929953,false,-1,0.0,0.0,-1,0.29917664630868623,0.0,0.23165232,false,false,-7.821793286932676E-4,3,0.005325705137714565,0.005325705137714565,1.5533306651667476,0.06688746,0.78217924,0.0,30634174,0,4,Leaf,30634135,1,0.0,false,11,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.04651889752208199,-0.6921811158830853,0.02160157825287707,0.35435985439585943,0.9946052475636566
2021-11-01T12:30:00,12.273009300231934,0.005998761858791113,0.005958237409110576,0.12385080143809318,12.273009300231934,0.026540626,256.8310922954898,351.9864865013877,,153.9338602729164,0.025328457355499268,0,0,0.9412190177761817,4.92920840838684,0.9158905604206824,6.085458811705673,61.54153509404731,67.62699390575298,,4,7.835886151648817E-4,7.835886151648817E-4,0.0,0.03581411,-0.06610576993614739,0.3148357839678734,0.938209901455793,0.0,0.0,1.0,0.18807782947340704,false,-1,0.0,0.0,-1,0.36010359156517785,0.0,0.24209203,false,false,-8.442820666356901E-4,3,0.007100940183619419,0.007100940183619419,1.3986893057880432,0.06688746,0.8442819,0.0,30634181,0,4,Leaf,30634132,1,0.0,false,10,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.05003947187575716,-0.6928263820771395,-0.014754585990324011,0.3124632476807919,0.8954155166488814
2021-11-01T12:30:00,13.232596397399902,0.006375115364789963,0.006310965660518199,0.135778047144413,13.232596397399902,0.026540626,258.1824436468411,353.33783785273897,,152.77713836797707,0.02528143860399723,0,0,1.0148099035135587,3.987185062623813,0.9895284649095615,5.577281955247362,61.54153509404731,67.11881704929468,,4,7.693716206000404E-4,7.693716206000404E-4,0.0,0.03581411,0.09416128406945569,0.26806465336419244,0.8624868404056291,0.0,0.0,1.0,0.2320982319157514,false,-1,0.0,0.0,-1,0.44408191173212314,0.0,0.25728053,false,false,-8.427148435815091E-4,3,0.008876175229524275,0.008876175229524275,1.5613185838129522,0.06688746,0.84271467,0.0,30634188,0,4,Leaf,30634129,1,0.0,false,9,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.05530493050504617,-0.6947772152097904,0.036119827798946874,0.2795391852787611,0.8312865701597884
2021-11-01T12:30:00,9.159723281860352,0.00467107817530632,0.0046623007115763285,0.09262753017246723,9.159723281860352,0.026540626,259.53379499819243,354.6891892040903,,152.14988634047907,0.021370194852352142,0,0,0.70246062229345,3.590790204791957,0.6810904274410978,5.301714455245916,61.54153509404731,66.84324954929323,,4,7.597791386070745E-4,7.597791386070745E-4,0.0,0.03581411,0.033480238740056636,0.22884845917159805,0.8709336988429534,0.0,0.0,1.0,0.09929354430587137,false,-1,0.0,0.0,-1,0.18648367953766162,0.0,0.1885107,false,false,-7.123397736140698E-4,2,0.01065141027542913,0.01065141027542913,1.3394142030748455,0.06688746,0.7123398,0.0,30634195,0,4,Leaf,30634126,1,0.0,false,8,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.03628707428884616,-0.6793747021080311,0.010373031950212448,0.26599561521237364,0.8203364836574614
2021-11-01T12:30:00,12.513564109802246,0.005994588136672974,0.005923094806668799,0.17066291257739066,12.513564109802246,0.030297227,260.8851463495438,356.0405405554417,,198.9375428099619,0.03364073857665062,0,0,1.25055878278431,5.840816687022176,1.2169180442076595,7.2024077177800745,80.19582923530065,87.39823695308073,,4,7.253669683992053E-4,7.253669683992053E-4,0.0,0.040883295,-0.08010356766082752,0.29988644305808604,0.7762436704446479,0.0,0.0,1.0,0.2599306936140215,false,-1,0.0,0.0,-1,0.4969862100889802,0.0,0.24192359,false,false,-0.0011213580739349478,2,0.012426645321333984,0.012426645321333984,1.856613657558433,0.07635482,1.121358,0.0,30634202,0,4,Leaf,30634123,1,0.0,false,7,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.07065157182279186,-0.6986466109466094,-0.03079836244622971,0.2716474731599468,0.7252376381628162
2021-11-01T12:30:00,12.702383041381836,0.006067321170121431,0.005991404749405888,0.2289354671537876,12.702383041381836,0.034937788,262.23649770089514,357.39189190679303,,263.1098188594195,0.044539522379636765,0,0,1.6880811464146805,6.823432791153597,1.6435416240350438,8.946628360234863,106.64409407733102,115.59072243756589,,4,7.014463361506225E-4,7.014463361506225E-4,0.0,0.0471453,0.08612287956453231,0.31335917298172733,0.6903183557004843,0.0,0.0,1.0,0.2685251156607871,false,-1,0.0,0.0,-1,0.5138424495128433,0.0,0.24485888,false,false,-0.0014846507142559672,2,0.014739984538114058,0.014739984538114058,2.731108296271313,0.08804992,1.4846507,0.0,30634209,0,4,Leaf,30634120,1,0.0,false,6,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.09627335075310998,-0.7034467730958711,0.02285911411848912,0.2732276235210454,0.6440588393601959
2021-11-01T12:30:00,9.889654159545898,0.004974675364792347,0.004960235817682235,0.2202817529439926,9.889654159545898,0.04051886,263.5878490522465,358.7432432581444,,353.528900260477,0.05491500720381737,0,0,1.7677177272441182,9.706754337767348,1.7128027200403009,11.877312399072755,143.436773410476,155.31408580954877,,4,6.776738826041828E-4,6.776738826041828E-4,0.0,0.054676443,-0.0802445929906232,0.17773490296572103,0.6585250804761684,0.0,0.0,1.0,0.12501153271931753,false,-1,0.0,0.0,-1,0.23736104227703606,0.0,0.20076296,false,false,-0.0018305002754846168,2,0.017816253808218184,0.017816253808218184,3.6606158832722415,0.102115296,1.8305002,0.0,30634216,0,4,Leaf,30634117,1,0.0,false,5,1.0,0.0,0.0,1.0,0,-1,1.0,,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",0.0,0.0,0.0,0.0,0.09231820123154934,-0.7009864533952317,-0.03110577521728264,0.2059516897923856,0.5735737816577741
