timestamp,year,dayOfYear,hourOfDay,scenario,fruitAge_h,totalFruitNumber,meanFruitFW,meanFruitFW_sd,meanFruitDW,meanFruitDW_sd,meanFruitSc,meanFruitSc_sd,diameter,vol,Afruit,unloadingPerFruit,sugarUptake_active,sugarUptake_passive,sugarUptake_massflow,maintenanceDM,growthCost,waterUptake,waterUptake_xylem,waterUptake_phloem,transpirationLost,"osmoticWaterPotential_fruit",turgorPressure_fruit,waterPotential_fruit,"osmoticWaterPotential_phloem",meanCpm,turgorPressure_phloem,waterPotential_phloem,Lphloem,Lxylem,"osmoticWaterPotential_partialContribution",cellWallExtensibility,elasticModulus,ro,malicAcid,tartaricAcid,malicConcentration_fruit,"tartaricConcentration_fruit",fruitIncidentPAR,fruitAbsorbedPAR,fruitAbsorbedRadiation,"fruitAbsorbedRadiation_m2",fruitLightArea_m2,fruitBerryCountEffective,totalFruitNumber_1,totalFruitNumber_2,totalFruitNumber_3,totalFruitNumber_4,meanFruitFW_1,meanFruitFW_2,meanFruitFW_3,meanFruitFW_4,meanFruitDW_1,meanFruitDW_2,meanFruitDW_3,meanFruitDW_4,meanFruitSc_1,meanFruitSc_2,meanFruitSc_3,meanFruitSc_4,simuuid,fruitIncidentPAR_mean_1,fruitIncidentPAR_mean_2,fruitIncidentPAR_mean_3,fruitIncidentPAR_mean_4,fruitAbsorbedPAR_sum_1,fruitAbsorbedPAR_sum_2,fruitAbsorbedPAR_sum_3,fruitAbsorbedPAR_sum_4,"fruitAbsorbedRadiation_sum_1","fruitAbsorbedRadiation_sum_2","fruitAbsorbedRadiation_sum_3","fruitAbsorbedRadiation_sum_4",fruitCount_1,fruitCount_2,fruitCount_3,fruitCount_4,fruitLightArea_sum_1,fruitLightArea_sum_2,fruitLightArea_sum_3,fruitLightArea_sum_4,mSuc,mSor,mGlu,mFru,mSta,mSyn
2021-11-22T01:30:00,2021,326,1,0,817.0,618,7627.1895,0.19400539,838.0272,4.286634E-4,0.035476636,9.4542065E-7,1.1697297,7.3129296,21.030466,1.0638794685100685,2.4549084,0.0029966233206040146,0.19180051313778027,4.005770277967582E-5,3.7917962929402346E-4,0.048601524888735814,0.0360870400612226,0.01251448482751322,0.020644990216648337,10.302137126779975,2.355688357233107,-7.946448769546868,29.317018789999672,0.69,29.122220518387415,-0.1947982716122567,0.0012964159976096943,0.0046554001518876635,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70,149,249,75,7627.4023,7627.2676,7627.0703,7626.9067,838.0277,838.0274,838.027,838.0266,0.035475597,0.035476256,0.035477214,0.035478014,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,149,249,75,0.0,0.0,0.0,0.0,0.008487687495932107,0.014239702410396559,0.019656563404244477,0.05414270369976113,0.026689352854678702,0.2538438447100852
2021-11-22T02:30:00,2021,326,2,0,818.0,618,7652.143,0.58266824,840.24664,0.0015404656,0.035285946,2.7734989E-6,1.1707681,7.337051,21.076609,1.053902836480727,2.4602873,0.003006567633901659,0.16160179782739384,4.105410164991614E-5,3.754300070284015E-4,0.03949732752652818,0.028953230360547113,0.010544097165981065,0.022499464488503464,10.284228725144988,1.895790456872957,-8.388438268272031,29.3399654081165,0.69,27.161410926503816,-2.1785544816126823,0.0012992604454179432,0.0046624407057100645,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021030465981057922,1.0,70,149,249,75,7652.7817,7652.3774,7651.7856,7651.2935,840.24835,840.2473,840.2457,840.24445,0.035282906,0.035284832,0.03528765,0.03528999,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,149,249,75,0.14721601747679763,0.31335609411969867,0.5236531206517302,0.15772456914582683,0.008449917654464753,0.013911804851775629,0.01867401806864505,0.05529551526830759,0.027819053010226948,0.2538439371562792
2021-11-22T03:30:00,2021,326,3,0,819.0,600,7671.2295,0.97143525,842.45667,0.0030166835,0.035146996,4.6210134E-6,1.1717833,7.3553085,21.11187,1.0554787735724636,2.4641728,0.0030094027566619,0.16163700162609482,4.138832001973388E-5,3.759515173219547E-4,0.03955986876111231,0.02899535736019841,0.010564511400913903,0.023347872871173427,10.268594964796081,1.862039423212421,-8.40655554158366,29.316828272866932,0.6888173,27.123036498769956,-2.193791774096976,0.0013014340601941604,0.004667058464327407,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107663937338004,1.0,70,149,231,75,7672.2656,7671.5903,7670.6323,7669.787,842.4591,842.4571,842.45526,842.45337,0.03514205,0.035145205,0.035149846,0.0351539,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,149,231,75,0.14754452757634828,0.31404792166788026,0.4868550564454946,0.15806278716362607,0.008404599055568021,0.013585152401667232,0.017786633238654512,0.05641463511462188,0.028889609969814007,0.25384402785839016
2021-11-22T04:30:00,2021,326,4,0,820.0,600,7690.2803,1.35879,844.67004,0.006422968,0.0350394,6.5297813E-6,1.17282,7.3735294,21.147036,1.0569530927509034,2.4690607,0.0030156049354003313,0.1604168808441962,4.059714443963375E-5,3.766003034099272E-4,0.03919145744924984,0.028701062603614068,0.01049039484563577,0.02222996390112842,10.249315563247835,1.8921416919569978,-8.357173871290838,29.284916909334086,0.688448,27.07141361523735,-2.2135032940967356,0.0013036018746297494,0.004671641575358467,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002111186901424176,1.0,70,149,231,75,7691.7285,7690.783,7689.446,7688.265,844.67267,844.6696,844.6685,844.66656,0.0350324,0.035036758,0.035043426,0.035049163,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,149,231,75,0.1477964784841987,0.31457678599928224,0.48765869754978375,0.15831904528840937,0.008363774804230416,0.013299821698846186,0.017016793926659033,0.057453551615745654,0.029878438132086717,0.25384411140708
2021-11-22T05:30:00,2021,326,5,0,821.0,600,7710.092,1.7457207,846.88727,0.01080264,0.034959607,8.485042E-6,1.1738358,7.3925095,21.183575,1.0585038542133607,2.4736686,0.0030204750504582534,0.15966711815304166,4.0039861407738705E-5,3.7724254344702465E-4,0.0389816177896295,0.028531185452704135,0.010450432336925365,0.02125573981555799,10.235161167108929,1.9226967977225002,-8.31246436938643,29.253197423468883,0.6878507,27.041674919372053,-2.2115225040968305,0.001305854328871387,0.0046765139528523614,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021147035309493373,1.0,70,149,231,75,7711.9507,7710.7354,7709.02,7707.5044,846.8895,846.88586,846.8857,846.88385,0.034950502,0.03495611,0.034964822,0.03497226,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,149,231,75,0.14804795293411832,0.3151046433888655,0.48846093352007725,0.15857487475865856,0.008332279752381915,0.013068354009612126,0.01636273144079201,0.05839879339569388,0.03078357981525994,0.25384418613996257
2021-11-22T06:30:00,2021,326,6,0,822.0,600,7723.8696,2.1940033,849.08453,0.01651858,0.034932844,1.0883097E-5,1.1748576,7.405463,21.208967,1.0378425496475145,2.473386,0.0030054578008997276,0.10854864390905367,3.948903778844695E-5,3.698518750263038E-4,0.02390005135008646,0.016748926089078714,0.007151125261007744,0.018966804943434626,10.227893054250552,1.3908413352376412,-8.837051719012912,29.1277605762142,0.6834004,23.870354255515963,-5.257406320698237,0.0013074196516739748,0.004678912994645537,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,0.5913359087729302,0.0012526516692383755,0.0038440941835782114,1.8146799323071992,0.0021183574632048867,1.0,70,149,231,75,7726.2075,7724.6797,7722.519,7720.626,849.08594,849.0814,849.0831,849.0825,0.034921184,0.034928232,0.03493948,0.034949012,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",0.5806423522885962,0.5519003331696304,0.544721088760888,0.8326451512435308,0.0861149156945801,0.17420935039621363,0.2665323418149948,0.13225648394805908,0.2572992264038086,0.5250031723514796,0.8309571485284803,0.4219482430084227,70,149,231,75,0.14830901157556547,0.31565294067680766,0.4892949228023872,0.15884102892451157,0.00830563434056636,0.012872282589466827,0.01580475971451664,0.05926832122839622,0.03161974192630452,0.25384425387403053
2021-11-22T07:30:00,2021,326,7,0,823.0,600,7732.368,2.7207959,851.2652,0.021751203,0.034950133,1.3628394E-5,1.1758636,7.413144,21.224623,1.0425085918321588,2.4853785,0.0030343604934128235,0.10816421710872808,3.937404282939162E-5,3.715594353116332E-4,0.023451099552075808,0.01638143466090888,0.007069664891166929,0.01624264356921223,10.229450995727296,1.485362397381009,-8.744088598346288,29.25359248740826,0.6888074,24.010421738578305,-5.243170748829954,0.0013083847537568457,0.004679154566603806,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,1.3398800757972984,0.0028417153343753797,0.008661821441973054,4.084105432706332,0.0021208967305395864,1.0,70,149,231,75,7735.265,7733.376,7730.6934,7728.3687,851.2669,851.26056,851.26337,851.26373,0.034935694,0.034944285,0.034958355,0.03497023,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",1.3912097650115998,1.2854854790440158,1.2903410667147024,1.7444618712260733,0.20658602600378043,0.4062603982695008,0.6321070165855408,0.2774033410090828,0.6029917396242143,1.2178301070541384,1.929651110501098,0.8982953356166837,70,149,231,75,0.14849292450392299,0.31603586051146915,0.4898696625332495,0.15902243343697253,0.008281755772816096,0.012701233180878313,0.0153241817759184,0.06008004145822845,0.03240150766394417,0.2538443165534981
2021-11-22T08:30:00,2021,326,8,0,824.0,600,7742.5625,3.2772071,853.453,0.02483489,0.034975454,1.6288126E-5,1.1768713,7.4225183,21.243395,1.0445429255158603,2.4912357,0.0030407665603948406,0.10736810509490147,3.925945777126722E-5,3.7231237358069494E-4,0.023169595302016337,0.016156936207431735,0.007012659094584601,0.014858912850622555,10.232051640549122,1.5310269849822598,-8.701024655566862,29.2597067745636,0.68929446,24.01093693217666,-5.248769842386942,0.0013095419560869332,0.00468007470371861,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,1.943086197642045,0.004124085127770721,0.0125211943585972,5.899478381676869,0.0021224623195603585,1.0,70,149,231,75,7746.042,7743.7783,7740.5527,7737.772,853.45685,853.448,853.45013,853.45026,0.034958385,0.034968488,0.034985203,0.034999352,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",1.947804264218511,1.8948545660284686,1.761004306671016,2.684710919078826,0.28946419069976803,0.5992935145077377,0.8632940627156063,0.42720555360717766,0.8370225903808596,1.780245577373749,2.6801697774742106,1.3498228500061034,70,149,231,75,0.148609711006467,0.3162745519071208,0.49021753697515236,0.15912942379417366,0.00826118660584723,0.012553560241737297,0.014906267377710268,0.06084811660590913,0.03314061692291975,0.25384437575731816
2021-11-22T09:30:00,2021,326,9,0,825.0,600,7754.1714,3.8601015,855.64514,0.027191432,0.03500876,1.9019064E-5,1.1778766,7.433305,21.264763,1.046326670610584,2.496838,0.003046388030591871,0.10620325329942258,3.893117078517976E-5,3.7300566734220866E-4,0.022792138302536576,0.015858354790067367,0.006933783512469209,0.012767843483223478,10.234111782872564,1.6018680217858676,-8.632243761086697,29.25496399759902,0.68957096,24.010097854390008,-5.244866143209013,0.001310859093711926,0.004681557112547592,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,2.4582931651205158,0.005222216487371752,0.01578151814307119,7.429025549584703,0.0021243395336861333,1.0,70,149,231,75,7758.252,7755.6035,7751.8174,7748.5596,855.65125,855.64014,855.64105,855.6406,0.034989,0.0350007,0.035020057,0.03503655,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",2.4928074316536297,2.3168078278640256,2.289308780718562,3.247986820703999,0.370804151115025,0.7334086002798887,1.1232518973443426,0.51725881025925,1.0792330611282344,2.1883692662374017,3.4520884525085433,1.621098406118203,70,149,231,75,0.148748604200536,0.31655994980934943,0.490636970391849,0.15925931356442508,0.008244700363796095,0.012429974822353538,0.014546219572983903,0.06157201357917808,0.03383966126833216,0.25384443138925344
2021-11-22T10:30:00,2021,326,10,0,826.0,600,7766.111,4.5507884,857.8412,0.028725572,0.035050508,2.2228121E-5,1.1788805,7.444421,21.286726,1.0484163764198258,2.502517,0.003052312443538316,0.1057229923525908,3.967820705023224E-5,3.736533583591011E-4,0.02260690675618962,0.01570779447632976,0.00689911227985986,0.013641361696458224,10.245088399781315,1.5579470374974647,-8.68714136228385,29.28023814632627,0.68990296,23.947145973373107,-5.333092172953162,0.0013122131075686324,0.0046831614214084445,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,4.837247313988095,0.010286149022230023,0.030529385599154135,14.357184003522486,0.0021264761949172503,1.0,70,149,231,75,7770.8823,7767.7964,7763.3647,7759.55,857.8496,857.8368,857.8357,857.8342,0.035027616,0.03504126,0.03506358,0.035082735,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",5.025254871433219,4.575278272929326,4.398972284992254,6.619492503283985,0.7482930728684546,1.4498242348678956,2.1604722435205175,1.0551548882512591,2.084931532434082,4.2633016081924415,6.556788333911132,3.2690697307250978,70,149,231,75,0.14890589461593912,0.3168842228183134,0.4911159570026869,0.1594082637246427,0.008227607930588184,0.012313401767079122,0.014228344447225112,0.06227537245059146,0.03451232785672695,0.253844485604799
2021-11-22T11:30:00,2021,326,11,0,827.0,600,7776.1406,5.517521,860.0414,0.029635621,0.035106476,2.6741427E-5,1.1798843,7.4536257,21.305168,1.0509141087656615,2.5079088,0.0030567690958584665,0.10654505811531116,4.0661774512649046E-5,3.744139592404742E-4,0.02282385642962471,0.01587206838997146,0.00695178803965325,0.01664217116893605,10.259669917107699,1.4428467258971518,-8.816823191210547,29.305545426232474,0.69,23.87721656708888,-5.428328859143594,0.0013133499676591981,0.004683981369929511,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,8.542224745919064,0.01818305448368893,0.05344106334073441,25.106398217374053,0.00212867267678756,1.0,70,149,231,75,7781.823,7778.1704,7772.879,7768.325,860.05255,860.0381,860.0343,860.0308,0.035079375,0.03509564,0.03512192,0.035144538,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",8.599909532419526,7.93945503020472,7.816498553507263,12.282285084504924,1.2819825784018033,2.5185267475516975,3.842757246039404,1.9596354477308602,3.5925480662173563,7.295170192958065,11.502783947320555,5.943575845857238,70,149,231,75,0.14906851383736747,0.3172184264977424,0.49160672299628355,0.15955993534774796,0.008203181128736041,0.012181462385117976,0.013936190338162478,0.06298826081378694,0.03517418526383613,0.2538445412898567
2021-11-22T12:30:00,2021,326,12,0,828.0,600,7781.509,6.8040285,862.2446,0.030732196,0.035176132,3.279638E-5,1.1808904,7.4581676,21.315037,1.0540510728113657,2.5131824,0.00306031782070962,0.10907566236712608,4.5739052979250466E-5,3.748106810133269E-4,0.023526301530084896,0.016409398142220734,0.007116903387864162,0.023820166500687086,10.303208560602288,1.0921329836135285,-9.21107557698876,29.426015308116213,0.69,23.718945855962964,-5.707069452153249,0.0013139582267722768,0.004682908571194492,0.0,0.0,0.0,180.75500991694568,0.0,0.0,0.0,0.0,10.121320998980343,0.02156251407732351,0.06555635496433489,30.77236795145525,0.0021305168917235082,1.0,70,149,231,75,7788.3784,7783.961,7777.545,7772.207,862.2593,862.24255,862.2355,862.22974,0.03514349,0.035163313,0.035194848,0.035221145,"697271f9-f862-464c-9f8c-cf8d3f6f3d60",8.777103136192304,10.314691222280393,8.999336133732195,15.506946152747847,1.3096308057695005,3.2749166864676478,4.4279817798890315,2.475925953738447,3.878400730256652,9.434760175927734,13.8710204303145,7.885588768933102,70,149,231,75,0.14920930719136685,0.31750262792186457,0.4920108980983459,0.15968099520536977,0.008149194843717606,0.011962916539396322,0.013630392738616779,0.06380295206870648,0.035865324448854013,0.2538446080665967
