timestamp,year,dayOfYear,hourOfDay,latitude,longitude,rowDistance,plantDistance,rowOrientation,scenario,age_degreeDay,age_days,incomingRadiation,azimuth,zenith,solarElevation,leafAreaPerPlant,LAI,hourlyAbsorbedRadiation,fabsPlant,fparPlant,fabsSoil,fparSoil,fparGround,k,k_ground,fPARLow,fPARMid,fPARUp,fPARGlobal,fDiffuseLight,plantDensity,simuuid
2021-11-22T01:30:00,2021,326,1,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.0371576704097,3650.0417,0.0,175.0294520806492,116.77807311087666,-26.77807311087666,26.882524170487525,4.480420695081254,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T02:30:00,2021,326,2,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.074966982769,3650.0833,0.0,160.0384834288409,114.28183950305322,-24.28183950305322,26.882524170487525,4.480420695081254,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T03:30:00,2021,326,3,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.1129324038106,3650.125,0.0,146.3399278703756,109.0737602145798,-19.073760214579806,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T04:30:00,2021,326,4,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.150257007231,3650.1667,0.0,134.29577401063034,101.71896981858978,-11.718969818589784,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T05:30:00,2021,326,5,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.1870729479306,3650.2083,0.0,123.77804324940767,92.07681613282226,-2.076816132822259,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T06:30:00,2021,326,6,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.2233570895205,3650.25,89.4,114.40823477717701,82.48278060952084,7.5172193904791555,21.30612839967744,3.55102139994624,0.025142432403467415,0.3554501374326222,0.5485262399769207,0.26713969179966146,0.11241815228231367,0.418562185624464,0.2239462778684991,0.15270289634835574,0.09701394403581405,0.1439362078866583,0.30844047242266825,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T07:30:00,2021,326,7,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.259458962169,3650.2917,191.7,105.7094950008075,71.71188775272644,18.28811224727356,21.30612839967744,3.55102139994624,0.05468270694295974,0.36052617953452365,0.5548775574438352,0.2655740572660139,0.11156950257195822,0.4118297891095347,0.2279360757622755,0.14946091247933205,0.0978524742704293,0.1461681445557059,0.3121185516875881,0.45,0.9805645833909512,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T08:30:00,2021,326,8,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.2953761155622,3650.3333,281.1,97.1219264874473,60.42714341404478,29.572856585955222,21.30612839967744,3.55102139994624,0.07906437895630884,0.35549126381629575,0.5476146566204172,0.2637120713002758,0.11088111462073195,0.41952846398235777,0.2233782462583916,0.1531712854830865,0.0980508192116638,0.14292312487896264,0.3076891569377935,0.45,0.9851247853040696,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T09:30:00,2021,326,9,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.3309166045105,3650.375,370.6,87.8771802002285,48.916938048289104,41.083061951710896,21.30612839967744,3.55102139994624,0.10441077420811018,0.35608101169400674,0.5450865260017043,0.26967434404457047,0.11569686942876488,0.4222082824381934,0.22180887030527818,0.15447437897696198,0.09519223946334422,0.1431916329110895,0.30725360740647156,0.45791559756479716,0.9866544209420681,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T10:30:00,2021,326,10,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.367018477159,3650.4167,741.1,76.61377650186944,37.49565286381231,52.50434713618769,21.30612839967744,3.55102139994624,0.21114945170709443,0.36009911900509806,0.5465733041887845,0.26545738848484496,0.11654849265408858,0.4206322975598884,0.2227307510717436,0.15370730751502332,0.0978408745413829,0.1419435445103467,0.308247377776344,0.4681666097809203,0.9781068118161741,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T11:30:00,2021,326,11,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.4038344178584,3650.4583,1354.5,60.23400601924003,26.75329182268534,63.24670817731466,21.30612839967744,3.55102139994624,0.3826181295361242,0.35702238677002207,0.539468673007546,0.279802976203777,0.12448307195262923,0.42816320661200125,0.2183524991988305,0.15739180129098504,0.09829309459547951,0.14242109713214046,0.30099770618716115,0.472474140400372,0.8880434164828516,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T12:30:00,2021,326,12,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.4436798915067,3650.5,2402.2,31.081258338025233,18.374516669821077,71.62548333017892,21.30612839967744,3.55102139994624,0.6614762808420928,0.3480278730605868,0.5269407937344388,0.297762791638902,0.13373258820836406,0.44144275864149485,0.2107942031906865,0.1640086355131059,0.11302444391847974,0.13513574499379186,0.2836775929317008,0.4762306434730914,0.4392530366206697,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T13:30:00,2021,326,13,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.4832932327427,3650.5417,1316.1,344.5986759815237,16.71157818679208,73.28842181320792,21.30612839967744,3.55102139994624,0.37948840249247345,0.364433702209901,0.549241000857493,0.26585158378052703,0.11867718854664944,0.4178045390910574,0.22439246699282284,0.1523361825292107,0.10246632620582025,0.14308809551470636,0.3048475404199178,0.47556378317174497,0.9295529708495335,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T14:30:00,2021,326,14,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.518052323743,3650.5833,651.7,308.26780056141547,23.277663526346515,66.72233647365348,21.30612839967744,3.55102139994624,0.1875508693731868,0.363730964921014,0.5492705889623767,0.2657114797260199,0.11744594869621018,0.4177731756998807,0.22441095259949626,0.15232101240235568,0.10071345697880707,0.14414483593084826,0.30485792371538323,0.4715938652801427,0.9848424197733402,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T15:30:00,2021,326,15,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.546948876949,3650.625,920.0,288.4761348109478,33.467713646475076,56.532286353524924,21.30612839967744,3.55102139994624,0.2618361045670304,0.359708431679125,0.5473818850759019,0.2670296395872331,0.11622074671187851,0.419775201819544,0.22323338362853185,0.15329101296631925,0.09994380298585455,0.14151085950426281,0.30668754635019196,0.4642471848356062,0.9674147549920296,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T16:30:00,2021,326,16,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.5730444234136,3650.6667,434.4,275.87323751065026,44.73958756102184,45.26041243897816,21.30612839967744,3.55102139994624,0.12356651634334197,0.3595173885631833,0.5519664078290875,0.2694771715155841,0.11479649217002386,0.4149156077011673,0.22610031774688757,0.15094225616974102,0.10039189994986172,0.14348843417463256,0.30879154649472096,0.4555178545828745,0.9860959501564502,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T17:30:00,2021,326,17,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.600175588134,3650.7083,268.3,266.1067113065326,56.260714037117985,33.739285962882015,21.30612839967744,3.55102139994624,0.07502599194554757,0.35342721421119994,0.5449129827164558,0.26886183627602883,0.11309859276227507,0.42239223832055683,0.22170146075476163,0.15456405125901135,0.09553749684695148,0.14297480727231293,0.30742014732263995,0.45,0.9880644206702709,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T18:30:00,2021,326,18,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.627049545864,3650.75,217.2,257.388240624848,67.65831013678522,22.341689863214782,21.30612839967744,3.55102139994624,0.06141624804756441,0.35738175303181624,0.5510529684020973,0.26607996348868757,0.1116647598997817,0.4158838534937769,0.22552676475735117,0.15140867214499132,0.09806513775734142,0.14513618216771074,0.3091871199399366,0.45,0.9835660637915135,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T19:30:00,2021,326,19,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.652092633903,3650.7917,76.7,248.8012506196801,78.65509863730753,11.344901362692468,21.30612839967744,3.55102139994624,0.021575988336407007,0.35553654587116135,0.548295325950102,0.2717694846065675,0.11430765851315677,0.41880695449289185,0.22380228085948883,0.15282147077854286,0.0973963690956601,0.14439486501559384,0.3075811605251024,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T20:30:00,2021,326,20,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.6760685913537,3650.8333,0.0,239.73362742590913,88.7588013046271,1.2411986953729013,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T21:30:00,2021,326,21,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.6989649537204,3650.875,0.0,229.68339240344847,98.63321530187484,-8.633215301874841,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T22:30:00,2021,326,22,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.721589729456,3650.9167,0.0,218.22609381072598,106.62294692726208,-16.622946927262078,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-22T23:30:00,2021,326,23,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.7442145051914,3650.9583,0.0,205.1167277581385,112.68069850381121,-22.680698503811215,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
2021-11-23T00:30:00,2021,327,0,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.766567092693,3651.0,0.0,190.514137502251,116.21724938659769,-26.217249386597686,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"697271f9-f862-464c-9f8c-cf8d3f6f3d60"
