uuid,biomassPlant,biomassFruit,biomassInternode,internodeNSC,fraction_fruitUnloading,fraction_structuralRootUnloading,fraction_internodeUnloading,phloemSugarConcentration,harvest_index,meanFruitDW,Ta,cca,totalFruitNumber,incomingRadiation,leafArea,Tmax,Tmin
08eb1b48-77d2-4574-9da5-b697bc571bf9,115.44132161403607,65.19815943749107,264.57330437344285,97.64346190590244,0.20422098241692974,0.004695728307523148,0.49025354456492004,0.018981600460851757,0.21238826778935135,65.19816235715967,25.011565351010102,900.0,110.0,814.5517676767677,0.2509799004147781,30.0,20.0
08ec4c69-06e9-4855-986d-4addd3b6fe63,98.64458858884088,61.049452430027806,178.3443503184795,49.42876280981162,0.16366222361253155,0.0072436987126473056,0.5014614847527358,0.016810386192531376,0.19318048078564823,61.04945345248943,20.0115655155724,400.0,70.0,271.51725589225595,0.16982541343694404,25.0,15.0
08f4c0a1-2a59-4023-b784-1be5d1c13b76,45.212160612606006,51.959202276441296,45.092664397224084,-21.733252695638665,0.2826612807421086,0.016947651739320287,0.46467904757428447,0.01349179086747938,0.40145374405646517,51.95920398160505,20.0115655155724,900.0,90.0,271.51725589225595,0.04796556947260091,25.0,15.0
092f8095-7af8-482d-bc95-7bd28740d7b0,44.69188056469186,52.290921009441774,43.73669275670407,-22.67186955592277,0.28258259515646045,0.016802241879103536,0.4607141736556187,0.013273853494682695,0.4035693552807558,52.290922479622004,20.0115655155724,1200.0,90.0,271.51725589225595,0.04796556947260091,25.0,15.0
093743b0-c462-411a-a92f-3ef76b44e54a,69.97698761429167,57.612431409596795,101.10482364541942,6.491692079685859,0.13887377222548397,0.010897150255408248,0.5045651988704756,0.01506942423949478,0.19912259544849034,57.61243216494273,20.0115655155724,900.0,50.0,678.7931397306396,0.10036192065991252,25.0,15.0
0959a5e8-d355-4991-be92-05c03c0f9571,39.00730371695493,53.70070949606529,37.05670287953483,-26.65661523235641,0.18775385081534093,0.01810903737058081,0.5349595246502525,0.012652780126346696,0.28333508884221753,53.700707695009456,22.517348022727273,900.0,50.0,407.27588383838383,0.04796556947260091,30.0,15.0
09c26c72-cdf2-480c-aab2-d39966c6f23c,100.30616445196898,62.58862639794723,191.8424477923433,57.406843536366715,0.17764505891598273,0.006827733063226012,0.4896790923344908,0.017499306342302,0.2289205683913433,62.58862611680345,22.505782674242425,650.0,90.0,814.5517676767677,0.16982541343694404,25.0,20.0
09f7d62f-fc17-445e-a300-2b12e48c6b1a,71.15299869629706,57.0878779229273,109.24172294422945,11.914916777755623,0.2709501266448864,0.00944042657501052,0.44962012522106476,0.015563006146808183,0.34629289588914974,57.08787660759535,20.0115655155724,900.0,110.0,407.27588383838383,0.10036192065991252,25.0,15.0
0a2fbeb3-14c8-4188-8278-912af5ce83b0,129.72929546791744,64.89729187081397,272.0370660356552,102.57819214141892,0.09298825334139309,0.005337999416561449,0.5275973973083965,0.01788667454899878,0.10921305727507497,64.89729016604058,22.505782674242425,400.0,50.0,678.7931397306396,0.2509799004147781,25.0,20.0
0a32ff04-1c34-4276-81a1-5d5c4e5953e4,99.48944592064498,62.61273486366219,175.8008679937769,47.14424537050524,0.121187749013952,0.007477280731881313,0.5160128783304923,0.016970132664798028,0.14773810113481456,62.612736255508594,20.0115655155724,400.0,50.0,814.5517676767677,0.16982541343694404,25.0,15.0
0a356eb9-1305-4adb-a480-e220bc71eeff,126.82225931549644,69.02441457005483,275.1181377928706,105.25558161141394,0.1716312119807976,0.004896831064341331,0.5017078565095222,0.01936765117946017,0.18215656935074823,69.02441456280599,25.011565351010102,650.0,90.0,407.27588383838383,0.2509799004147781,30.0,20.0
0a36fcd4-6613-45a2-a151-c367c3d83414,70.06335585621316,53.8286919928826,109.14766919609318,12.423428115532868,0.2669313106089015,0.0098086889842803,0.4535092395182029,0.015213777193004438,0.3433548934256255,53.828692273028366,20.0115655155724,400.0,110.0,678.7931397306396,0.10036192065991252,25.0,15.0
0a5679de-d3b7-4e91-8111-2bc4e57c80b7,109.36701421001584,61.554315374680726,235.86640322779786,79.65092318479353,0.15638336534298192,0.004961879782491583,0.5079121336230009,0.017644619192723372,0.15055500469861172,61.55431566761259,22.517348022727273,1200.0,70.0,814.5517676767677,0.2509799004147781,30.0,15.0
0a80f0e0-7519-4801-a07d-b8d8d9f202d3,114.38628012444087,59.04506231314743,256.38755725731517,92.43043424889576,0.22309275659911615,0.004845358410300925,0.49183761380534513,0.017059053740372226,0.21286497207115093,59.04506309974964,20.0115655155724,400.0,110.0,271.51725589225595,0.2509799004147781,25.0,15.0
0aab6f00-48c8-40fd-9a0c-bf500501b037,91.02348324588311,62.04689339042865,173.06592586308346,46.05618465656702,0.2595982357588384,0.006383559696243686,0.46971842205113634,0.017385101202931796,0.27481978028116555,62.04689337820023,22.517348022727273,650.0,110.0,814.5517676767677,0.16982541343694404,30.0,15.0
0b86e48c-8d5b-45d7-9ec1-deac41e8b903,45.23172298356196,48.98660426636518,47.86009470167213,-19.179474111006247,0.25353905915961694,0.017542213217718854,0.5077920530150462,0.013331162785808235,0.393987510336107,48.98660235052297,22.505782674242425,400.0,90.0,814.5517676767677,0.04796556947260091,25.0,20.0
0b87f459-0fc5-431c-9ac9-f13b916cc6f1,97.74770513654536,64.80033616111663,181.56449340549142,52.12098571380033,0.26153553199226637,0.006399773020906987,0.4707974140607114,0.017821563117881575,0.2740208617180318,64.80033752735591,22.517348022727273,650.0,110.0,271.51725589225595,0.16982541343694404,30.0,15.0
0bf7cfba-5fa0-4b9e-af6e-c5b00924809e,72.46740138485058,60.29152389494,103.51325717788806,9.062139709207568,0.14536150444633839,0.011091880434227696,0.5105601600838594,0.015588406308886983,0.20162146270511083,60.291523605035344,22.517348022727273,400.0,50.0,678.7931397306396,0.10036192065991252,30.0,15.0
0c2c6621-ec1c-4ccd-9f3c-4feec026b346,66.45000494720101,57.16154363060585,94.66244731706641,3.141488655890469,0.14303129367413722,0.010830682248453282,0.503561699400463,0.014904979916824525,0.20237775515641254,57.16154427940947,22.517348022727273,900.0,50.0,407.27588383838383,0.10036192065991252,30.0,15.0
0c417720-96eb-41a9-8206-c49408f5ea7a,120.35408172791784,67.11131912381887,257.74047191339827,93.4799969624833,0.20270733031186866,0.004788817352051768,0.49904366009853757,0.01854241810285819,0.1853909825639075,67.11131821713107,22.517348022727273,650.0,90.0,407.27588383838383,0.2509799004147781,30.0,15.0
0d596e25-3eef-4900-86e0-56eac5db4e7a,42.15260809426702,56.09564753785644,40.973224831101426,-24.17604174527416,0.1898386393042929,0.01832534897811448,0.5408381167766203,0.01345822491311223,0.28221130899745733,56.09564469072943,22.517348022727273,650.0,50.0,407.27588383838383,0.04796556947260091,30.0,15.0
0d8aa28a-e3b8-4bb8-8bd4-523eae72cd4d,100.79330045127053,63.13917477369131,195.6405656835197,59.968758432817694,0.212894604639678,0.006545068992276935,0.47739115299216106,0.017686203776252164,0.26469104308027314,63.13917664952422,22.505782674242425,900.0,110.0,407.27588383838383,0.16982541343694404,25.0,20.0
0df78a42-0fec-4994-ae43-08c60aa63b15,118.02734784047433,63.87179631759808,252.48381737464663,89.37249198876846,0.1503194840938973,0.004979675656586701,0.5109103405799664,0.01772038656932012,0.14940653918131633,63.871797543763044,20.0115655155724,650.0,70.0,814.5517676767677,0.2509799004147781,25.0,15.0
0e3b41a9-9cc5-4260-b0ed-85ffab7c6eab,126.18116828679405,65.78859170910086,258.5037346006086,92.67980957828746,0.10981560298671085,0.005196787348063972,0.5237805112159092,0.018007348980309295,0.11162416172152873,65.78859201034625,20.0115655155724,650.0,50.0,407.27588383838383,0.2509799004147781,25.0,15.0
0e7a16c4-1f70-4a3e-b382-47b6948f989b,98.69302614747721,65.20413314130082,177.8492058324321,49.59021384182909,0.218626161243266,0.006607686925641834,0.48263749636237374,0.01785777204322351,0.23690963353315028,65.20413107279421,22.517348022727273,1200.0,90.0,271.51725589225595,0.16982541343694404,30.0,15.0
0f0cbbdc-5f00-4187-b7a6-657b75412d4e,109.09607613112853,65.73468458975886,198.25361328470854,61.368485673369456,0.1428533115825442,0.007021063390751262,0.5034497064896886,0.01799083782920003,0.1874383636696186,65.7346846406979,22.505782674242425,1200.0,70.0,271.51725589225595,0.16982541343694404,25.0,20.0
0f0d3a24-f2d1-40e9-ab19-ddecf9f498e5,95.67563389107384,61.84015792900773,180.3576448286176,51.92974814912413,0.2581697074020412,0.006572062650568182,0.4727661023598484,0.01739896705285765,0.27273544598934735,61.8401567951331,22.517348022727273,400.0,110.0,271.51725589225595,0.16982541343694404,30.0,15.0
0fc14d35-8947-4dd6-95f6-397ad997f0d1,100.32901051356941,64.22536890925838,178.95936915702273,50.692713322393665,0.17331955082391623,0.0071666197349747485,0.5001252326968645,0.017521646305928593,0.19542674035576177,64.2253691673878,22.517348022727273,400.0,70.0,271.51725589225595,0.16982541343694404,30.0,15.0
0fdd4ccb-7be3-43b1-b14e-63772cf64d81,43.52686258790557,47.848534883638415,44.407410939477714,-19.761115508548365,0.2928955747450547,0.016415193812289564,0.47503555642613626,0.013327472067197265,0.4455122616748945,47.84853725539338,25.011565351010102,400.0,110.0,407.27588383838383,0.04796556947260091,30.0,20.0
0ff5f0ce-1300-4daa-aa8c-03138fd64689,92.3002282367004,60.85561763960734,177.01250499882528,47.71284453363667,0.24647889597674666,0.0063866747244318185,0.4711165587448968,0.0170607295499588,0.2711315973849772,60.85562055172281,20.0115655155724,900.0,110.0,678.7931397306396,0.16982541343694404,25.0,15.0
104a89b3-0b77-4851-8f4e-395bc0101a05,127.47113641657546,69.0779239439774,269.91775588466953,100.7980283217739,0.2033724404867424,0.004762042764846382,0.4996063229709595,0.019103799586680584,0.1830887990573193,69.07792271195949,22.517348022727273,1200.0,90.0,271.51725589225595,0.2509799004147781,30.0,15.0
10743c3b-f7c5-4705-803c-f43a478ac9d2,123.53586364545195,67.30308192780026,264.3471947545884,99.08247169903558,0.13529986310324077,0.005158819985900674,0.5132244088457492,0.018725689178315266,0.1499787761547369,67.30308242763157,25.011565351010102,400.0,70.0,678.7931397306396,0.2509799004147781,30.0,20.0
1174903c-c4fa-4976-bbf0-d48ee5c45b83,65.20904960483489,55.087781623572205,99.01712718632874,6.119198331841397,0.27947475501452024,0.009262283193507996,0.44682691553098697,0.015164152116904493,0.3509483386716327,55.08778204963688,22.517348022727273,1200.0,110.0,678.7931397306396,0.10036192065991252,30.0,15.0
119255b7-efef-45b1-a5fa-f5d0b5bb3313,68.43809574413521,58.025174301198355,99.87823149635875,6.541128262499975,0.1259367722070707,0.010920942402598905,0.5070101820845959,0.015371284082002674,0.20011798846367088,58.02517322123706,25.011565351010102,900.0,50.0,678.7931397306396,0.10036192065991252,30.0,20.0
11b6c221-a66a-4733-98de-07dabb5b2922,120.25060167171533,65.9075535263132,247.04082666322012,87.24463466745343,0.11572025969851642,0.0052845010554819025,0.5231575003243898,0.0179628957225859,0.11445632643686289,65.9075523839425,22.517348022727273,400.0,50.0,678.7931397306396,0.2509799004147781,30.0,15.0
11d550be-4651-4fe9-86e9-d2654bb0687a,104.2264448984177,67.25023932778336,190.7401224364232,58.090753003364306,0.18802879924368684,0.006744422481649831,0.486574229299032,0.018714994259657735,0.2332811070464216,67.25024303169869,25.011565351010102,1200.0,90.0,271.51725589225595,0.16982541343694404,30.0,20.0
11eb5c2c-d9b5-4c0c-be1c-5ac0d91860bb,46.27774131618378,52.001552649771064,48.738766236867,-18.79058815332259,0.21610247169349747,0.01829804088848906,0.5415357264522307,0.013646610659972764,0.3396376556791811,52.00155105183154,22.505782674242425,400.0,70.0,814.5517676767677,0.04796556947260091,25.0,20.0
12092779-7daa-4163-8b18-cc21f8591b93,129.49555206464953,69.09033390092983,274.04720517637753,103.5790588085231,0.13552069560187285,0.005026533937868265,0.511876773677662,0.01952604828469119,0.14727512550539487,69.09033627007909,25.011565351010102,900.0,70.0,407.27588383838383,0.2509799004147781,30.0,20.0
1216ea05-69df-4f0d-9c40-da3c1aa13306,44.092630904103196,46.93478777945397,47.25368218185609,-19.241384175029673,0.2543711937975589,0.017662684457954547,0.5122236637469486,0.013124451232398204,0.3916654015573597,46.934789664762086,22.505782674242425,400.0,90.0,407.27588383838383,0.04796556947260091,25.0,20.0
127ef5a5-d0c7-49e9-9c86-cb08fa28f647,66.05903527944652,56.00185735911249,97.52356448288967,5.224294449590902,0.12490518657302191,0.01089021384041456,0.5058712582651516,0.015098449442654776,0.19913912070619666,56.001855406419644,25.011565351010102,1200.0,50.0,814.5517676767677,0.10036192065991252,30.0,20.0
1286e173-8140-43d9-a3a2-03f26ad8434e,68.87727907307466,52.48565046159068,107.57073111536504,11.57918720611363,0.26566859321243685,0.009884240762910355,0.4540107762022306,0.01496707683211144,0.3429400872378088,52.4856487592477,20.0115655155724,400.0,110.0,407.27588383838383,0.10036192065991252,25.0,15.0
12a48d13-d310-47c3-867f-fe2137814ec1,100.61935274186813,62.69015560699548,192.1823062809007,57.65547553393973,0.17784409624121422,0.006836706076914983,0.48955037718002953,0.017501119012308452,0.22899217208994815,62.690158059731395,22.505782674242425,650.0,90.0,678.7931397306396,0.16982541343694404,25.0,20.0
135d9fdf-441c-4224-a60d-ddbe1669db3d,97.48548185702239,61.62575119104724,192.36243909720787,57.52025043322442,0.21223288891903408,0.006527169916529883,0.47657002068429083,0.017549209047875335,0.2641372461279711,61.625748871559736,22.505782674242425,900.0,110.0,814.5517676767677,0.16982541343694404,25.0,20.0
13d48fce-785c-49cd-b34a-30c4ed721db6,126.70579402959979,64.38301940449745,273.7130452689924,103.83483212652331,0.12774985259894783,0.005164846522337963,0.5162511957819865,0.017874282348868346,0.14578013775963947,64.38301881074415,22.505782674242425,400.0,70.0,678.7931397306396,0.2509799004147781,25.0,20.0
13f8f38f-5b03-4a67-963d-4f7f9cd12f56,73.66513614940008,59.351472341080516,105.75782310993273,9.662607387053399,0.13991699611410982,0.011052696386668769,0.5094353528715279,0.01540299740570846,0.19884338504613466,59.351473738119886,20.0115655155724,650.0,50.0,271.51725589225595,0.10036192065991252,25.0,15.0
13fe628c-a35e-45f8-af0d-e080c818fbd0,70.61400019117116,56.755946554180966,107.94424734036126,12.402391888892204,0.2813325102940867,0.009582147379461278,0.4517104246660353,0.015684362588332692,0.3484077826661234,56.75594543435679,22.517348022727273,400.0,110.0,678.7931397306396,0.10036192065991252,30.0,15.0
1492ae6e-31e9-4c84-8498-ed23f0242572,99.49116214764994,63.54455126149505,189.5282579351918,58.720562760494886,0.22164270519239268,0.006771547277083334,0.4763523971675084,0.0179809332758034,0.27032301048010127,63.54454848003738,25.011565351010102,400.0,110.0,271.51725589225595,0.16982541343694404,30.0,20.0
14e1550f-578e-44c6-b4bd-e320d4d15db8,41.983410618653174,54.210355013246804,42.070992230251555,-23.650751827972755,0.1686868710446128,0.018689184415772303,0.5562936488524831,0.012842406469108725,0.2782944825251707,54.21035635511987,22.505782674242425,900.0,50.0,678.7931397306396,0.04796556947260091,25.0,20.0
151f59ab-cfaf-4f38-b03e-5f82a4d80714,71.08297827373207,52.9112336466476,112.60775858953672,15.82512566629674,0.2320503209769571,0.010174003897474748,0.46371307460711275,0.014872802707617518,0.33955855041410454,52.91123311976609,22.505782674242425,400.0,110.0,271.51725589225595,0.10036192065991252,25.0,20.0
169fece2-6f44-444f-8450-35a3409dc840,41.94085397532049,44.93305411237069,44.42890810774115,-21.846122568576384,0.2769641205330387,0.017643291480218856,0.4891136447658881,0.013038012727418587,0.3919871657730572,44.93305518574368,20.0115655155724,400.0,90.0,271.51725589225595,0.04796556947260091,25.0,15.0
16b28046-3e28-4c6c-98d7-96b33e65e366,127.32535143881114,65.17416876442678,276.4562554476417,104.70387504310989,0.12789623846502524,0.005040744617845119,0.5149463018033459,0.01827858729061285,0.1444326823800097,65.17417143381502,22.505782674242425,650.0,70.0,678.7931397306396,0.2509799004147781,25.0,20.0
16c422ad-f38f-4588-8d90-26618af5be2e,44.942590238679216,53.18108758020688,45.38516910163248,-20.060428534702222,0.21757847541329967,0.017848361010416668,0.5405275727377945,0.013791577707669955,0.3457685873699761,53.18108524095876,25.011565351010102,400.0,70.0,271.51725589225595,0.04796556947260091,30.0,20.0
16c480e6-36cb-489a-9d41-b294ce7220ca,131.3377460804675,69.10467676818558,270.7762365275556,101.46053325402455,0.09839525930095748,0.005207781907502105,0.5235810136983375,0.019446486072379546,0.11040799134469204,69.10467830071218,25.011565351010102,900.0,50.0,407.27588383838383,0.2509799004147781,30.0,20.0
16cc8be5-36f9-4577-be83-b7d942fec21d,45.3343763092698,51.62104585220698,44.84608338962772,-21.087673861656327,0.29065454266971796,0.016216357750315658,0.45285866190751256,0.0130020886071823,0.4501300126220907,51.62104603840824,22.505782674242425,1200.0,110.0,407.27588383838383,0.04796556947260091,25.0,20.0
16cf82c6-5bfa-4cf9-bfa6-5fb698f3ab3d,45.3429995033288,52.639588380293134,43.85625439848196,-20.659824521742117,0.298284740311553,0.015916336160616586,0.4560290898973064,0.013502103880670056,0.45364904083304625,52.639589179103055,25.011565351010102,650.0,110.0,407.27588383838383,0.04796556947260091,30.0,20.0
16f1f2be-de77-43af-8b5b-43e102868412,104.97921164471357,62.958724670806646,187.828020599694,55.56731853091297,0.10425572277452651,0.007584712233554293,0.5207720555515571,0.017081761376399968,0.14431475738819743,62.95872498984685,22.505782674242425,400.0,50.0,407.27588383838383,0.16982541343694404,25.0,20.0
177cf1b1-f788-4ee0-adf9-6813934d3d17,118.836601357062,66.42368566669732,267.63065567625733,101.45452760424021,0.20544782600273567,0.00481669453811027,0.4922025465535564,0.01874028772510685,0.21527213176467966,66.423686692334,25.011565351010102,400.0,110.0,678.7931397306396,0.2509799004147781,30.0,20.0
17d203ae-7ebd-4dc1-b762-62c6fc64e1fb,114.75499450581854,63.61308331111608,257.52404217311357,92.54940806582896,0.2294439552293771,0.0046140279597537874,0.490039840133891,0.017809787089896837,0.21458082589249342,63.6130830631125,20.0115655155724,650.0,110.0,678.7931397306396,0.2509799004147781,25.0,15.0
183b9b30-9792-4415-b77b-8345dd56f271,71.98749661025289,58.24204824227321,104.67586057055955,8.963975110709978,0.185880314973327,0.01034858152294823,0.48432687614983166,0.01527066701174299,0.2563472655182472,58.24204727825014,20.0115655155724,1200.0,70.0,271.51725589225595,0.10036192065991252,25.0,15.0
1880bdaf-d021-453e-b1b3-ad5d630b1d08,44.43901818980006,53.94843507842165,42.54981461089159,-21.891282115631615,0.260571850262521,0.016529430070233584,0.4837143290164141,0.013313837390064007,0.40867726243675023,53.94843678136391,25.011565351010102,650.0,90.0,814.5517676767677,0.04796556947260091,30.0,20.0
