timestamp,year,dayOfYear,hourOfDay,scenario,simuuid,plantAge_days,plantAge_Td,degreeDay,Ta,rh,incomingRadiation,cca,wind,rainfall,soilWaterContent,soilWaterPotential,meanSoilWaterPotential,totalSoilAvailableWater,soilNContent,leafArea,leafNumber,totalFruitNumber,AbsorbedTotRad,AbsorbedPAR,fabsTotRad,fabsPAR,fPARLow,fPARMid,fPARUp,meanPAnet,meanAnet,carbonAssimilation,waterFlux_optimized,WUE,waterFluxPotential,xylemWaterPotential,leaf_waterPotential,"potentialSupplyDemandRatio",phloemSugarConcentration,biomassPlant,biomassLeaf,biomassInternode,biomassFlower,biomassFruit,biomassFineRoot,biomassStructuralRoot,biomassCordon,biomassTrunk,leafNSC,fineRootNSC,structuralRootNSC,internodeNSC,cordonNSC,trunkNSC,totalUnloading,fraction_leafUnloading,fraction_fruitUnloading,"fraction_fineRootUnloading","fraction_structuralRootUnloading","fraction_internodeUnloading","fraction_perennielWoodUnloading",fraction_flowerUnloading,"fraction_petioleUnloading",fraction_leafLoading,"fraction_internodeLoading","fraction_perennielWoodLoading",fraction_fineRootLoading,"fraction_structuralRootLoading",totalLeakage,internodeLeakage,structuralRootLeakage,maintenanceDM,maintenanceLeaf,maintenanceInternode,maintenanceFruit,maintenanceFineRoot,"maintenanceStructuralRoot",growthCost,growthCostLeaf,growthCostInternode,growthCostFruit,growthCostFineRoot,growthCostStructuralRoot,"previousDailyNetCarbonBalance",cordonStructureDM_SEC,trunkStructureDM_SEC,"perennielWoodStructureDM_SEC","structuralRootStructureDM_SEC",cordonMaintenanceDM,trunkMaintenanceDM,"perennielWoodMaintenanceDM","structuralRootMaintenanceDM",cordonReserveDM,trunkReserveDM,perennielWoodReserveDM,structuralRootReserveDM,sumRootConductance,sumNuptakeCostRoot,totalNitrogen,plantNitrogenCommonPool,plantNitrogenContent,meanLeafNcontent,NDegradation,NSynthesis,Nuptake,fPAR_1,fPAR_2,fPAR_3,fPAR_4,fs_1,fs_2,fs_3,fs_4,cumLAI_1,cumLAI_2,cumLAI_3,cumLAI_4,intWaterPotential_1,intWaterPotential_2,intWaterPotential_3,intWaterPotential_4,meanAnet_1,meanAnet_2,meanAnet_3,meanAnet_4,meanLeafWaterPotential_1,meanLeafWaterPotential_2,meanLeafWaterPotential_3,meanLeafWaterPotential_4,meanGs_1,meanGs_2,meanGs_3,meanGs_4,sugarConcentration_1,sugarConcentration_2,sugarConcentration_3,sugarConcentration_4,pruneFlowersRemoved,pruneFruitsRemoved,pruneFruitBiomassRemoved,pruneLeafAreaRemoved,pruneLeafBiomassRemoved,"pruneInternodeBiomassRemoved",fruitCount_b1,fruitCount_b2,fruitCount_b3,fruitCount_b4,"fruitIncidentPAR_mean_b1_umol_m2_s","fruitIncidentPAR_mean_b2_umol_m2_s","fruitIncidentPAR_mean_b3_umol_m2_s","fruitIncidentPAR_mean_b4_umol_m2_s",flowerSelfAssimC,droppedFlowerCount,totalFlowerCount,reserveSeasonBeta,effectiveHydRate,reserveHydrolysisFlux,reserveSynthesisFlux,netReserveChange
2021-11-22T01:30:00,2021,326,1,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.0416666679084,2701.0371576704097,0.416666679084301,20.0,0.699999988079071,0.0,400.0,3.2,0.0,[0.12382939092647514],[-0.19577382699999998],-0.19577382699999998,28.59527024804407,15.1,26.882524170487525,9670,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6276812553405762,-0.6276812553405762,0.0,0.0,0.0,0.0,-0.4666510463948155,-0.46665105,9.131632054644015,0.1705733686685562,2.2287879669691857E7,2434914.7279889197,1.4960375329605533E7,0.0,517900.8188704784,1120554.595806996,3189871.4344899,1.294103169680572E7,1044042.9683615369,137790.60982824265,94117.97297860785,266536.75852336467,809195.2899037407,720857.3551292814,58165.72144197844,2152.6777,0.056136593,0.3054231,0.019279262,0.15431371,0.4633678,0.45047805,0.0,0.0014795449,0.94998956,0.026655072,0.025777979,0.006094843,0.017260918,0.0,0.0,0.0,296.8240492818164,120.8439931020444,131.89504797708815,0.02475566031783966,13.31879745439463,27.556471821037704,226.28561622245934,0.0,166.8946098648326,0.2343330109037065,0.0,59.15667334672299,0.0,818.9841520516314,15.488897272531238,834.4730493241627,295.783366733615,98.72158741924534,7.965889080483601,106.68747649972894,27.556471821037704,26.464558855064734,2.1089492895333635,28.573508144598097,8.847839915167876,36.9521,24.336873636271108,243721.8411358719,21934.966573845697,0.010935173948704358,2.133599999999924,0.0,0.0,28.298691520170756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686993120556343,3.2765758584838007,2.3995127844215696,0.9048063308764923,-0.01104177,-0.016330957,-0.02403947,-0.032152105,0.0,0.0,0.0,0.0,-0.18721456399999797,-0.18721456399999226,-0.18721456399999012,-0.18721456399999215,0.0,0.0,0.0,0.0,0.17565155,0.17687425,0.17885831,0.17950232,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907190312560301E-4,65.66310058674026,39.961258239175905,-25.70184234756435
2021-11-22T02:30:00,2021,326,2,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.083333335817,2701.074966982769,0.8500000094374016,20.4,0.6700000166893005,0.0,400.0,3.2,0.0,[0.12302384662418638],[-0.19837562099999997],-0.19837562099999997,27.628617046886202,15.1,26.882524170487525,9670,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.644190788269043,-0.644190788269043,0.0,0.0,0.0,0.0,-0.19837562099999997,-0.19837563,8.8764578941351,0.1589188277721405,2.2287560186434668E7,2430125.6389965974,1.4963076394947933E7,0.0,519272.4432865252,1120518.6738251732,3190304.272887794,1.2943691011726134E7,1044083.6569992496,135686.6432836232,94110.89003245017,266506.5214917676,809132.9173563397,720800.0332381428,58160.201550051774,2129.2632,0.056683816,0.3058861,0.020313459,0.152738,0.4628788,0.44983423,0.0,0.0014998625,0.94860494,0.027716076,0.026801484,0.0061793393,0.017499536,0.0,0.0,0.0,297.1684853890361,120.69475524174182,132.2672799214341,0.025371434819648177,13.354476952588254,27.63299984257181,222.5924492098383,0.0,164.55878380986283,0.23201574434355213,0.0,57.801649655631344,0.0,807.5364939724184,15.257425076895133,822.7939190493136,289.00824827815677,99.00362812431403,7.987634647303601,106.99126277161764,27.63299984257181,25.964201560100328,2.066025501861756,28.030227061962083,8.578127778226397,6.578714,24.262169823625094,243778.35165400998,21940.052520680223,0.010937866218411191,1.9385291106513274,0.0,0.0,28.2118266179222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686993120556343,3.2765758584838007,2.3995127844215696,0.9048063308764923,-0.20941739,-0.21470658,-0.22241509,-0.23052773,0.0,0.0,0.0,0.0,-0.18721456399999797,-0.18721456399999226,-0.18721456399999012,-0.18721456399999215,0.0,0.0,0.0,0.0,0.16422266,0.16512997,0.16694036,0.16804329,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907191461400287E-4,97.36525261294082,39.10764685447485,-58.25760575846597
2021-11-22T03:30:00,2021,326,3,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.1250000037253,2701.1129324038106,1.2875000224759177,20.5,0.6620000004768372,0.0,400.0,3.3,0.0,[0.12248899254258845],[-0.200131444],-0.200131444,26.986792123464863,15.1,21.30612839967744,8388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5854021928312668,-0.5854021928312668,0.0,0.0,0.0,0.0,-0.200131444,-0.20013145,6.680883379702585,0.16156715154647827,2.1144544279356718E7,1815712.9454860946,1.4965832541913692E7,0.0,0.0,1120485.0758911485,3190749.394454419,1.2946402632631134E7,1044126.6522407336,100169.28779389457,94104.79180315134,266478.90150870726,809080.2343246159,720751.4129696158,58155.46226999197,1461.7164,0.06149495,0.0,0.029926714,0.22527435,0.6815429,0.66249585,0.0,0.0017610964,0.92935014,0.037947107,0.036704995,0.008534318,0.02416778,0.0,0.0,0.0,265.8482954661432,89.88817687969032,132.3699333397831,0.0,13.362886952398581,27.653074746775133,225.11630064099643,0.0,166.54312516178985,0.0,0.0,58.57317547920653,0.0,817.2767265778921,15.438899231056766,832.7156258089489,292.8658773960327,99.08361603131887,7.993076318196984,107.07669234951585,27.653074746775133,26.481212235321195,2.1075235326268134,28.58873576794801,8.768286120261005,6.587595,24.51694477206981,243863.3702487191,21947.704194508093,0.011533158011203927,1.9428777396278405,0.0,0.0,28.508076571012275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.2111732,-0.2164624,-0.22417091,-0.23228355,0.0,0.0,0.0,0.0,-0.18721456399999856,-0.18721456399999367,-0.18721456399999087,-0.1872145639999922,0.0,0.0,0.0,0.0,0.16730663,0.16750948,0.16971028,0.17182009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907192678515836E-4,90.79456546621441,39.905129060772836,-50.88943640544157
2021-11-22T04:30:00,2021,326,4,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.1666666716337,2701.150257007231,1.708333384245634,20.1,0.6790000200271606,0.0,400.0,3.5,0.0,[0.12189674810120778],[-0.20210259599999994],-0.20210259599999994,26.27609876556764,15.1,21.30612839967744,8388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5704094069056359,-0.5704094069056359,0.0,0.0,0.0,0.0,-0.20210259599999994,-0.2021026,6.692743935668747,0.1616140604019165,2.1144520029546004E7,1812570.070983704,1.4968544494460877E7,0.0,0.0,1120452.21001717,3191188.932817129,1.2949070659692258E7,1044169.0952339265,98788.54443799627,94098.98309083226,266452.4064684507,809029.2512311618,720704.3572483333,58150.87973788977,1440.2946,0.061925307,0.0,0.02994508,0.22517842,0.68116874,0.6619388,0.0,0.0017824591,0.93072534,0.03733372,0.036110207,0.008335687,0.023604374,0.0,0.0,0.0,264.6898253568586,89.19068321470233,132.0258385214397,0.0,13.326199716988219,27.57983772356846,221.40966071057363,0.0,163.7658000300247,0.0,0.0,57.643860680548926,0.0,803.6483260957164,15.180674054406328,818.8290001501227,288.2193034027447,98.82928372389632,7.97154349577264,106.80082721966896,27.57983772356846,25.71147977012284,2.045547507028097,27.757027277150936,8.524092194639552,6.5934525,24.041381524176014,243976.34393945406,21957.871827078263,0.011538514168140827,1.9428777396278405,0.0,0.0,27.955096025868638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.21314436,-0.21843356,-0.22614206,-0.2342547,0.0,0.0,0.0,0.0,-0.18721456399999856,-0.18721456399999367,-0.18721456399999087,-0.1872145639999922,0.0,0.0,0.0,0.0,0.16729683,0.16749905,0.16968857,0.17179206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907193828823779E-4,87.76888619704914,38.752882445089924,-49.01600375195922
2021-11-22T05:30:00,2021,326,5,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.208333339542,2701.1870729479306,2.1166666979591042,19.8,0.6880000233650208,0.0,400.0,3.0,0.0,[0.1219558756039922],[-0.20190451699999998],-0.20190451699999998,26.34705177172836,15.1,21.30612839967744,8388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5593912650644068,-0.5593912650644068,0.0,0.0,0.0,0.0,-0.20190451699999998,-0.20190452,6.684707137461179,0.16157472133636475,2.114448983755903E7,1809462.0205128454,1.4971220042420646E7,0.0,0.0,1120419.8312700232,3191623.6224343544,1.2951702845117139E7,1044211.0224381636,97423.10014991894,94093.36218010151,266426.670483508,808979.2444823453,720658.2049941393,58146.390925807995,1423.0914,0.062232256,0.0,0.02997545,0.22509104,0.68090093,0.6615142,0.0,0.0018003484,0.93153954,0.037001062,0.03578724,0.00821034,0.02324855,0.0,0.0,0.0,263.7198640692345,88.56218727875059,131.77156800621336,0.0,13.298627154754637,27.525421224033302,218.42230039886076,0.0,161.53102923716642,0.0,0.0,56.89127116169461,0.0,792.6827246618633,14.972421523967345,807.6551461858306,284.4563558084731,98.64212839347356,7.9554515761693505,106.59757996964291,27.525421224033302,25.142896180535647,1.9995698288317394,27.142466009367386,8.343358533189232,6.595173,23.674782727502315,244116.84644852558,21970.517053397176,0.011545175519671323,1.9428777396278405,0.0,0.0,27.52881833655717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.21294628,-0.21823548,-0.22594398,-0.23405662,0.0,0.0,0.0,0.0,-0.18721456399999856,-0.18721456399999367,-0.18721456399999087,-0.1872145639999922,0.0,0.0,0.0,0.0,0.16721258,0.1674138,0.16959473,0.17169176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907194927426609E-4,85.74093028632706,37.90087611650417,-47.840054169822885
2021-11-22T06:30:00,2021,326,6,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.2500000074506,2701.2233570895205,2.51250004308919,19.5,0.7160000205039978,89.4,400.0,1.6,0.0,[0.12160142776797567],[-0.20309624199999995],-0.20309624199999995,25.921714351607136,15.1,21.30612839967744,8388,0,191.15237839574,132.57728679938083,0.3563616301188292,0.5492471903197481,0.09772534737939564,0.14359758719625465,0.30855895920317467,-0.15998672778992226,-0.15801978536826233,-140.752439731094,59.58810457581767,0.0,69.12804047594199,-0.4991853268119239,-0.5162451,6.393337625958689,0.160979226231575,2.114388689882003E7,1805853.3002556295,1.4973832005380092E7,0.0,0.0,1120385.5990712193,3192051.673540539,1.2954272842429655E7,1044251.9432245645,95837.69910553725,94087.78778663237,266401.3023573433,808924.7926936666,720607.8580467609,58141.824327990544,1500.6539,0.12721582,0.0,0.026136393,0.2104179,0.6345261,0.61622727,0.0,0.0017038325,0.93463033,0.036027316,0.034814995,0.00765797,0.021683648,0.0,0.0,0.0,365.7235337629961,190.90690415854542,131.51753664930698,0.0,13.271123649979247,27.471106430337745,214.42611825184403,0.0,158.3973873021109,0.0,0.0,56.02873094973287,0.0,777.2579526997025,14.728983810851666,791.9869365105542,280.1436547486644,98.45510307942355,7.939389948854402,106.39449302827795,27.471106430337745,24.41327742670865,1.9491526671953503,26.362430093904,8.14967587467676,202.47112,23.283843992820792,244284.42319598963,21985.598961268242,0.011553430282944916,1.9428777396278405,0.0,0.0,27.074238392502643,0.09885780914111475,0.1403899928311994,0.14715862050290923,0.3276518134787022,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.5154932,-0.521702,-0.531927,-0.54302984,-0.28036340129934434,-0.2074614139507345,-0.204310762581496,0.1001374305632267,-0.5095610953472394,-0.5039603923328443,-0.5039148533540321,-0.536958447895947,0.023760000243782997,0.023760000243782997,0.023814646680888073,0.026244592195774352,0.16503327,0.16520384,0.16694185,0.16872692,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907195808998262E-4,86.60423509891552,36.849205653088134,-49.75502944582739
2021-11-22T07:30:00,2021,326,7,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.291666675359,2701.259458962169,2.9041667055338607,19.4,0.7599999904632568,191.7,400.0,1.8,0.0,[0.12160142776797567],[-0.20309624199999995],-0.20309624199999995,25.921714351607136,15.1,21.30612839967744,8388,0,415.42992889627317,287.5707361484685,0.36118060241373084,0.5555956184402103,0.098227685450759,0.14610283247429356,0.31202793023575276,0.274027861826286,0.249054816067824,251.1919027203119,61.63708980936002,0.0011320380107047831,73.18554621973256,-0.49731977654642284,-0.8054321,6.777821755180677,0.16437441110610962,2.1144497968135457E7,1803439.2433468173,1.4976480046361541E7,0.0,0.0,1120348.732870701,3192465.6253269706,1.2956876191209756E7,1044295.1353046896,94777.14354245157,94081.09404412103,266372.9558795995,808882.1144344525,720568.1379114278,58138.20325367178,1369.6774,0.04516634,0.0,0.02827493,0.22713062,0.6975626,0.6775177,0.0,0.0018655023,0.9298065,0.035372533,0.034178525,0.009088237,0.025732543,0.0,0.0,0.0,236.57541635223114,61.863312112477416,131.44143252480436,0.0,13.26157808665875,27.4539572856599,214.15504745925506,0.0,159.0183291335117,0.0,0.0,55.136718325743125,0.0,780.294504144399,14.797141523162509,795.0916456675615,275.6835916287157,98.40117091505003,7.934094053423326,106.33526496847335,27.4539572856599,24.58942971318111,1.9643022838076845,26.553731996988795,7.958127296932952,210.81354,23.31668787699252,244479.11237241083,22003.120987842412,0.011562303949747985,1.9428777396278405,0.0,0.0,27.112428957173805,0.09966517730528247,0.14264744837126903,0.14987408400530813,0.330694806269409,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.5137651,-0.520128,-0.53059286,-0.5422354,-0.06030552659516404,0.09577548819113982,0.12634305366656698,0.9311813719135622,-0.7622661124523522,-0.7643163905233478,-0.7739829244523637,-0.8556174290467755,0.023917414281251177,0.025394796705517086,0.026407636554838843,0.04344508577858957,0.16825357,0.16833399,0.17000692,0.17160287,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907197503620745E-4,83.69419665732494,36.86075910830884,-46.8334375490161
2021-11-22T08:30:00,2021,326,8,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.3333333432674,2701.2953761155622,3.291666685293116,19.3,0.7739999890327454,281.1,400.0,1.9,0.0,[0.1219558756039922],[-0.20190451699999998],-0.20190451699999998,26.34705177172836,15.1,21.30612839967744,8388,0,601.792628088246,416.9856630306425,0.35680815136265026,0.5494099411447652,0.0985612350420983,0.1435768673890408,0.3085022199885574,0.6258749170320957,0.5831824793444639,568.8674417400567,69.09268861155286,0.0022870543467353277,80.5706394967598,-0.4968799867691531,-0.81504095,6.937318354941672,0.165609210729599,2.1145914905288316E7,1801825.1985746226,1.4979130572781464E7,0.0,0.0,1120312.9692802632,3192881.844762829,1.2959481264425257E7,1044338.9659399523,94068.05331513293,94074.85554853425,266345.937168267,808843.3512555438,720531.9422569548,58134.91866522281,1333.1213,0.020688092,0.0,0.029030483,0.23308052,0.71528554,0.6947104,0.0,0.0019153612,0.9306968,0.03484593,0.03366515,0.008993638,0.025463795,0.0,0.0,0.0,202.1877446613188,27.579736830007594,131.3659187591214,0.0,13.251989222908419,27.436691095524708,213.74084986320028,0.0,158.6728521980973,0.0,0.0,55.06799766510339,0.0,778.5921199285053,14.772141061981277,793.3642609904866,275.339988325517,98.3477553788233,7.928841996178015,106.2765973750013,27.436691095524708,24.532015725875265,1.960331877155326,26.49234760303059,7.947935169801397,235.84615,23.241673472353103,244700.82675173346,22023.075282774364,0.011572014161966432,1.9428777396278405,0.0,0.0,27.02520290142865,0.1002525852417623,0.1412535916533073,0.14697825063489,0.326942372607486,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.51395625,-0.52051985,-0.5314107,-0.5437532,0.12149147622383524,0.3647220042383416,0.403896764426251,1.5939272342836852,-0.7673082869142677,-0.7722154117706511,-0.7820491223526714,-0.8680649613836853,0.025766643600183582,0.03022112036775102,0.03136055028742249,0.05677075781413872,0.16931924,0.16930974,0.17089564,0.17239206,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907199193894321E-4,80.40011701294497,36.780150013755545,-43.61996699918943
2021-11-22T09:30:00,2021,326,9,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.375000011176,2701.3309166045105,3.670833379154402,19.1,0.8050000071525574,370.6,400.0,2.6,0.0,[0.12231109416430797],[-0.20072054199999997],-0.20072054199999997,26.773314061045426,15.1,21.30612839967744,8388,0,794.189607778717,556.3717914395901,0.3571638818936485,0.54641548776717,0.09587360359384843,0.14376400217880014,0.30764098970692516,0.9959937571452171,0.9433397690823508,910.5154683218509,72.25173195348378,0.0035005522578416366,81.88762328194053,-0.4959866285455333,-0.819066,7.109396246225612,0.1665785312652588,2.1148141705900516E7,1801037.9853326923,1.4981766532612279E7,0.0,0.0,1120277.7269362414,3193295.1414689897,1.296207147634102E7,1044383.0060712851,93722.2108538263,94068.82052985621,266319.6320248235,808808.0118161145,720498.8503322854,58131.91642748042,1309.0927,0.010235301,0.0,0.0293571,0.23527493,0.7231848,0.70227927,0.0,0.0019478812,0.9317615,0.0339689,0.03281525,0.008944867,0.025324823,0.0,0.0,0.0,187.78514970316337,13.398958149855485,131.20181318265585,0.0,13.233478843494694,27.400942586846043,211.94957194483771,0.0,157.39922665777112,0.0,0.0,54.55034528706663,0.0,772.3396674612432,14.656465827612138,786.9961332888553,272.7517264353332,98.22802256492227,7.918249398634817,106.14627196355708,27.400942586846043,24.267159353655963,1.9390898179509695,26.20624917160693,7.843995997609451,246.41919,23.031896286686585,244949.32240698673,22045.439892635848,0.011582545918852234,1.9428777396278405,0.0,0.0,26.78127593061598,0.09668633541905869,0.14059314033550535,0.14716493837953998,0.3264000353260015,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.51330495,-0.520011,-0.53114593,-0.5439539,0.2971617945037185,0.6627346506290206,0.7261565963391062,2.2860674845798448,-0.7632167239654005,-0.7732015795790008,-0.7840402831450408,-0.8758011382782229,0.02885554967492464,0.03675257108817275,0.038489540448540034,0.07172944155922228,0.17016977,0.17012419,0.17167535,0.17315608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.90720093344757E-4,77.62109487705129,36.361967372683026,-41.259127504368266
2021-11-22T10:30:00,2021,326,10,0,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73",3650.4166666790843,2701.367018477159,4.062500041599073,19.4,0.7950000166893005,741.1,400.0,3.3,0.0,[0.12302384662418638],[-0.19837562099999997],-0.19837562099999997,27.628617046886202,15.1,21.30612839967744,8388,0,1605.3887567178504,1139.7092330375651,0.36103736713845413,0.5474766068300353,0.0985956071081733,0.14228962495160316,0.307721853097325,2.36455612996866,2.340153121551306,2227.7879045559316,128.57028346317205,0.004813164883975836,132.73986318835617,-0.4973115126188409,-0.8689789,7.458544177255327,0.16976144909858704,2.1153411451456968E7,1803205.3099674517,1.498447276796221E7,0.0,0.0,1120244.3849324444,3193724.669381603,1.2964729075031893E7,1044429.7003303965,94674.37075943199,94063.60615010116,266295.3476893631,808778.7391767453,720471.0628204562,58129.572892712415,1323.465,0.0014617497,0.0,0.029609088,0.238199,0.7287995,0.70803183,0.0,0.0019306432,0.9357785,0.032030817,0.030916657,0.008402148,0.023787446,0.0,0.0,0.0,176.6895743582652,1.9345745577243159,131.4820447351419,0.0,13.259804340671998,27.45801191746289,216.64809655495145,0.0,160.71889067292176,0.0,0.0,55.92920588202944,0.0,788.5794718478907,15.014981516718983,803.5944533646096,279.64602941014726,98.44095412095174,7.93448471137998,106.37543883233172,27.45801191746289,25.074073052114297,2.01142096500883,27.08549401712313,8.14401380389135,435.17038,23.5200339822272,245225.1669401671,22070.265901608578,0.011592700662156171,1.9428777396278405,0.0,0.0,27.34887792715523,0.09905085355177366,0.13961023064378877,0.14611320727437216,0.32632522703027783,0.0,0.0,0.0,0.0,2.8874610868303594,2.5162439322594485,1.9898455640877664,1.0891483176595604,-0.51948696,-0.52744997,-0.5414992,-0.55856234,1.1840268191989602,1.871158536040246,1.9687331639596937,4.682263015339618,-0.814094399440668,-0.8269364845536089,-0.8384221863623497,-0.9176211817228912,0.04828988279304689,0.0626315939602444,0.06438941050772633,0.11710957089903226,0.17208761,0.17175409,0.17281036,0.17369984,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.33897942304611206,6.907202670439593E-4,73.87378748466108,37.60818097896565,-36.26560650569543
