timestamp,year,dayOfYear,hourOfDay,latitude,longitude,rowDistance,plantDistance,rowOrientation,scenario,age_degreeDay,age_days,incomingRadiation,azimuth,zenith,solarElevation,leafAreaPerPlant,LAI,hourlyAbsorbedRadiation,fabsPlant,fparPlant,fabsSoil,fparSoil,fparGround,k,k_ground,fPARLow,fPARMid,fPARUp,fPARGlobal,fDiffuseLight,plantDensity,simuuid
2021-11-22T01:30:00,2021,326,1,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.0371576704097,3650.0417,0.0,175.0294520806492,116.77807311087666,-26.77807311087666,26.882524170487525,4.480420695081254,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T02:30:00,2021,326,2,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.074966982769,3650.0833,0.0,160.0384834288409,114.28183950305322,-24.28183950305322,26.882524170487525,4.480420695081254,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T03:30:00,2021,326,3,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.1129324038106,3650.125,0.0,146.3399278703756,109.0737602145798,-19.073760214579806,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T04:30:00,2021,326,4,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.150257007231,3650.1667,0.0,134.29577401063034,101.71896981858978,-11.718969818589784,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T05:30:00,2021,326,5,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.1870729479306,3650.2083,0.0,123.77804324940767,92.07681613282226,-2.076816132822259,21.30612839967744,3.55102139994624,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T06:30:00,2021,326,6,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.2233570895205,3650.25,89.4,114.40823477717701,82.48278060952084,7.5172193904791555,21.30612839967744,3.55102139994624,0.02520690598452928,0.35636163011882915,0.5492471903197481,0.26168379401796205,0.11003124726941395,0.417797978261067,0.2243963338506539,0.1523330090604145,0.09772534737939564,0.14359758719625465,0.30855895920317467,0.45,1.0,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T07:30:00,2021,326,7,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.259458962169,3650.2917,191.7,105.7094950008075,71.71188775272644,18.28811224727356,21.30612839967744,3.55102139994624,0.05478196634921605,0.3611806024137308,0.5555956184402103,0.2602223336097737,0.10917710854217653,0.411068644453377,0.22839072774443672,0.14909672078963288,0.098227685450759,0.14610283247429356,0.31202793023575276,0.45,0.9805645833909512,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T08:30:00,2021,326,8,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.2953761155622,3650.3333,281.1,97.1219264874473,60.42714341404478,29.572856585955222,21.30612839967744,3.55102139994624,0.07935726631137367,0.3568081513626502,0.5494099411447652,0.2580410701488292,0.10839347802611947,0.41762546238654885,0.22449803125833623,0.15224957608554707,0.0985612350420983,0.1435768673890408,0.3085022199885574,0.45,0.9851247853040696,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T09:30:00,2021,326,9,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.3309166045105,3650.375,370.6,87.8771802002285,48.916938048289104,41.083061951710896,21.30612839967744,3.55102139994624,0.10472829553667978,0.3571638818936485,0.54641548776717,0.2640335722296575,0.11315802518327195,0.42079958296679976,0.22263275328923796,0.15378863047777544,0.09587360359384843,0.14376400217880014,0.30764098970692516,0.45791559756479716,0.9866544209420681,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T10:30:00,2021,326,10,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.367018477159,3650.4167,741.1,76.61377650186944,37.49565286381231,52.50434713618769,21.30612839967744,3.55102139994624,0.2116996073960911,0.3610373671384542,0.5474766068300353,0.2598134310623241,0.1139565858898516,0.4196747967601625,0.22329232360504905,0.1532422861038392,0.0985956071081733,0.14228962495160316,0.307721853097325,0.4681666097809203,0.9781068118161741,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T11:30:00,2021,326,11,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.4038344178584,3650.4583,1354.5,60.23400601924003,26.75329182268534,63.24670817731466,21.30612839967744,3.55102139994624,0.38410403513637575,0.35840889076176946,0.5412448146721884,0.27540138729113484,0.12245830429629374,0.42628049644748023,0.21944068726877927,0.1564661569986864,0.09896209255711683,0.14232180445051507,0.30260739562426003,0.472474140400372,0.8880434164828516,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T12:30:00,2021,326,12,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.4436798915067,3650.5,2402.2,31.081258338025233,18.374516669821077,71.62548333017892,21.30612839967744,3.55102139994624,0.6633134605186216,0.3489944832834636,0.5279948477530612,0.28794456574003535,0.1292111396068971,0.4403254613817551,0.21142237489475887,0.16344588778083435,0.11346202112026088,0.13585606037555747,0.2838681888137287,0.4762306434730914,0.4392530366206697,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
2021-11-22T13:30:00,2021,326,13,-39.65708,176.87881,2.0,3.0,-23.0,0,2701.4832932327427,3650.5417,1316.1,344.5986759815237,16.71157818679208,73.28842181320792,21.30612839967744,3.55102139994624,0.3804471313130477,0.36535439725934765,0.5504095132057512,0.26165457858520025,0.11671161245427109,0.41656591600190374,0.22512343628908557,0.15173769446422608,0.10251290860421881,0.14304867940127475,0.30566821628340024,0.47556378317174497,0.9295529708495335,0.16666666666666666,"9ca2bf8b-c639-48c1-a98f-bbc84bb43b73"
