timestamp,step,year,dayOfYear,hourOfDay,scenario,simuuid,plantNumber,fieldInstanceId,day,hour,useCPStyleCTResponse,iterationCount,convergenceError,totalLoading,totalUnloading,netFluxResidual,relativeFluxResidual,minCp,maxCp,meanCp,minSugar,maxSugar,meanSugar,ctPlantBaseFallbackUsed,"ctPlantBaseFallbackReason",ctPlantBaseFallbackCount,ctPlantBaseResidual,ctPlantBaseDenominator,absoluteFluxError,"relativeFluxConvergenceError","ctPlantBaseAbsoluteResidual","ctPlantBaseRelativeResidual",ctDampingFactor,ctRawPlantBasePhi,ctAcceptedPlantBasePhi,ctConverged,ctMaxIterationReached,ctNonlinearMerit,ctRetryUsed,ctRetryConverged,ctSolverFallbackUsed,"ctInvalidUnfoldTrialCount",ctFinalIterationLimit,ctBootstrapFallbackUsed,ctHasAcceptedHourlyState,ctStoredPlantBaseSugar,ctPlantBaseSugarFromPhi,"ctAcceptedHourlyPlantBaseSugar","ctFailedTrialPlantBasePhi","ctFailedTrialPlantBaseSugar",ctFailedTrialMinSugar,ctFailedTrialMaxSugar,ctFailedTrialMeanSugar,ctFailedTrialMerit,sumLocalJ,pbFoldedJ,closureResidual,closureScale,relativeClosureResidual,closureNormalizedError,netFluxIdentityResidual,totalGrowingOrganCount,foldedGrowingOrganCount,"unfoldedGrowingOrganCount",foldCoverageComplete,unfoldCoverageComplete,sumLeafJ,sumLeafTaylorJ,sumPetioleJ,sumPetioleTaylorJ,sumShootJ,sumShootTaylorJ,sumFruitJ,sumFruitTaylorJ,sumFlowerJ,sumFlowerTaylorJ,sumFineRootJ,sumFineRootTaylorJ,sumStructuralRootJ,sumStructuralRootTaylorJ,sumFruitExactUnloading,sumFruitExactActive,sumFruitExactMassFlow,sumFruitStoredUnloading,"fruitLinearizationResidual","fruitLinearizationRelativeResidual","maxFruitLinearizationResidual","maxFruitLinearizationRelativeResidual",maxFruitResidualOrganID,"fruitStoredVsExactResidual","maxFruitTaylorPointResidual","maxFruitTaylorPointRelativeResidual",simpleRootActive,simpleRootTopologyValid,simpleRootFoldValid,simpleRootUnfoldValid,"simpleRootDoubleFoldCount",simpleRootMinLayer,simpleRootMaxLayer,simpleRootLayerCount,"simpleStructuralRootExpected","simpleStructuralRootFolded","simpleStructuralRootUnfolded",simpleFineRootExpected,simpleFineRootFolded,simpleFineRootUnfolded,simpleRootLocalJ,simpleRootFoldedJ,"simpleRootClosureResidual","simpleRootRelativeClosureResidual"
2021-11-01T11:30:00,11,2021,305,11,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,11,true,3,6.147075359917551E-7,0.02802498346106534,0.028024985939646373,-2.4785810348593174E-9,8.844182973711754E-8,5.126469368296175E-4,7.792147093332748E-4,6.5868691114165E-4,0.07971765846014023,0.09828199446201324,0.09036180377006531,0,0,0,1.3877787807814457E-17,139.8293942973448,6.147075359917551E-7,1.0967134194081286E-5,1.3877787807814457E-17,1.912062919453807E-16,1.0,5.19062419865401E-4,5.19062419865401E-4,true,false,0.06147075359917551,false,false,false,0,30,false,true,0.08021492511034012,0.08021492511034012,0.08021492511034012,5.190600662462894E-4,0.0802147388458252,0.0797174870967865,0.09828469157218933,0.09010724384676326,6.103712305289333,2.4785810368108813E-9,1.3877787807814457E-17,2.4785810229330935E-9,0.056049969400711705,4.422091661126975E-8,2.4785810229330935E-4,1.951563910473908E-18,55,55,55,true,true,-0.020541987885708886,-0.020541987885708886,4.880117227761249E-6,4.880117227761249E-6,0.0010407773675130774,0.0010407773675130774,0.002962424309500143,0.002962424309500143,0.0,0.0,-0.00449800323234671,-0.00449800323234671,0.021031911802395647,0.021031911802395647,0.0029624243205429272,0.0028512458941278036,1.1117842641512413E-4,0.002962415537373398,-1.1042784308495923E-11,3.727617354448433E-9,4.4003499845637895E-11,4.502543884882678E-8,30634247,-8.783169529354151E-9,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.01653390857004894,0.016533907537773083,1.0322758550729283E-9,6.243386738831307E-8
2021-11-01T12:30:00,12,2021,305,12,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,12,true,3,9.424837965504516E-7,0.028943228352919837,0.02894322536026854,2.9926512969125074E-9,1.0339728728328276E-7,5.219527673169071E-4,8.013383554044724E-4,6.744684794563252E-4,0.08043794333934784,0.09966744482517242,0.09143788367509842,0,0,0,0.0,141.5290749292031,9.424837965504516E-7,1.6281435418748873E-5,0.0,0.0,1.0,5.286647959798491E-4,5.286647959798491E-4,true,false,0.09424837965504515,false,false,false,0,30,false,true,0.08095348626375198,0.08095348626375198,0.08095348626375198,5.286683151165455E-4,0.08095375448465347,0.08043819665908813,0.0996624231338501,0.09116733399304476,10.79062598816809,-2.9926512923588583E-9,0.0,-2.9926512923588583E-9,0.05788645371318837,5.169864623572609E-8,2.9926512923588583E-4,4.553649124439119E-18,55,55,55,true,true,-0.02153825809883701,-0.02153825809883701,4.886731743411592E-6,4.886731743411592E-6,0.0011346325550291342,0.0011346325550291342,0.002983796184857062,0.002983796184857062,0.0,0.0,-0.004468230392970044,-0.004468230392970044,0.021883170027526152,0.021883170027526152,0.0029837961296868823,0.0028710780578297818,1.1271807185710126E-4,0.002983795660395492,5.517017962267112E-11,1.848992900475675E-8,6.391970741766173E-11,6.34305014928303E-8,30634245,-4.6929139047025E-10,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.017414939634556113,0.01741494036053276,-7.259766468536988E-10,4.1687001610351175E-8
2021-11-01T13:30:00,13,2021,305,13,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,13,true,3,8.580893976841936E-7,0.02795305269540253,0.027953052686719725,8.682804475412809E-12,3.1062097474745143E-10,5.120322823440603E-4,7.87366388438887E-4,6.612445541833664E-4,0.07966985553503036,0.09879472851753235,0.09053706377744675,0,0,0,0.0,138.96650697143943,8.580893976841936E-7,1.534876006509648E-5,0.0,0.0,1.0,5.184734011051237E-4,5.184734011051237E-4,true,false,0.08580893976841936,false,false,false,0,30,false,true,0.08016939461231232,0.08016939461231232,0.08016939461231232,5.184699466745305E-4,0.08016912639141083,0.07966960221529007,0.09879838675260544,0.0902687813748013,8.347209816843247,-8.682784526092835E-12,0.0,-8.682784526092835E-12,0.05590610538212227,1.5531013056168688E-10,8.682784526092834E-7,1.9949319973733282E-17,55,55,55,true,true,-0.020611652147989174,-0.020611652147989174,4.876817066711453E-6,4.876817066711453E-6,0.0010469765706418084,0.0010469765706418084,0.0029723944902371015,0.0029723944902371015,0.0,0.0,-0.004421676962714093,-0.004421676962714093,0.021009081224074855,0.021009081224074855,0.0029723945350205844,0.0028625783437567906,1.0981619126379374E-4,0.0029723843509831234,-4.478348291162004E-11,1.50664665756795E-8,5.1138858772614704E-11,5.175505796912528E-8,30634246,-1.0184037460992529E-8,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.016587404261360763,0.016587403957280658,3.040801048459496E-10,1.8331988541105473E-8
2021-11-01T14:30:00,14,2021,305,14,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,14,true,3,8.495506822790492E-7,0.02851145826973,0.028511460069691442,-1.7999614437824718E-9,6.313115636248618E-8,5.180275261098224E-4,8.078812682324018E-4,6.741632595872895E-4,0.08013491332530975,0.10007350146770477,0.09141719341278076,0,0,0,0.0,139.01601202220965,8.495506822790492E-7,1.4898274131180797E-5,0.0,0.0,1.0,5.246908351059054E-4,5.246908351059054E-4,true,false,0.08495506822790491,false,false,false,0,30,false,true,0.08064864575862885,0.08064864575862885,0.08064864575862885,5.24694121745204E-4,0.08064890652894974,0.08013515174388885,0.10006899386644363,0.09112617522478103,9.359823550309383,1.7999614453003548E-9,0.0,1.7999614453003548E-9,0.05702291833942143,3.156557920424768E-8,1.7999614453003546E-4,1.5178830414797062E-18,55,55,55,true,true,-0.021394376486584914,-0.021394376486584914,4.876821944958923E-6,4.876821944958923E-6,0.0011440075514970866,0.0011440075514970866,0.002990723636231763,0.002990723636231763,0.0,0.0,-0.004300062459924493,-0.004300062459924493,0.02155483273679704,0.02155483273679704,0.0029907236406174005,0.002878137732810831,1.1258590780656951E-4,0.0029907227777848044,-4.385637686343813E-12,1.4664135551616693E-9,4.20830800762495E-11,4.26714777868467E-8,30634247,-8.628325961698713E-10,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.017254770276872545,0.01725476985924835,4.1762419564217446E-10,2.4203405141935596E-8
2021-11-01T15:30:00,15,2021,305,15,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,15,true,3,1.1308926825404896E-7,0.028237393290993534,0.028237392016218284,1.274775250637017E-9,4.514493379399908E-8,5.159668523825119E-4,8.114585573488497E-4,6.742222591191141E-4,0.07997536659240723,0.10029482841491699,0.0914212018251419,0,0,0,0.0,137.32154755014102,1.1308926825404896E-7,2.002471573055489E-6,0.0,0.0,1.0,5.226308216823568E-4,5.226308216823568E-4,true,false,0.011308926825404894,false,false,false,0,30,false,true,0.08049017190933228,0.08049017190933228,0.08049017190933228,5.226312192276203E-4,0.08049020916223526,0.07997539639472961,0.10029420256614685,0.09111945859410546,1.1446289175515059,-1.2747752395781548E-9,0.0,-1.2747752395781548E-9,0.05647478530721182,2.257246721069635E-8,1.2747752395781548E-4,1.1058862159352145E-17,55,55,55,true,true,-0.02131519945650367,-0.02131519945650367,4.870227028405958E-6,4.870227028405958E-6,0.0011522769066004616,0.0011522769066004616,0.002992288064760983,0.002992288064760983,0.0,0.0,-0.0041858403923442505,-0.0041858403923442505,0.021351603375682822,0.021351603375682822,0.002992287949854775,0.002881604020498082,1.1068392935669326E-4,0.0029922833891803547,1.1490620824630704E-10,3.840078420240114E-8,9.028264962886168E-11,8.928632394970634E-8,30634245,-4.560674420148875E-9,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.01716576298333857,0.017165762833865665,1.4947290627453924E-10,8.70761797303275E-9
2021-11-01T16:30:00,16,2021,305,16,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,16,true,3,7.787898864669831E-7,0.027525187234810813,0.027525186521038577,7.137722357608567E-10,2.5931603286540284E-8,5.091363134784004E-4,8.006726621938954E-4,6.649192436201021E-4,0.07944423705339432,0.09962602704763412,0.09078828990459442,0,0,0,0.0,135.5775671875345,7.787898864669831E-7,1.4146859200646792E-5,0.0,0.0,1.0,5.155777135217659E-4,5.155777135217659E-4,true,false,0.0778789886466983,false,false,false,0,30,false,true,0.07994519919157028,0.07994519919157028,0.07994519919157028,5.155746009988271E-4,0.07994496077299118,0.07944400608539581,0.09962952136993408,0.09048797379840504,7.765629920109419,-7.13772214944175E-10,0.0,-7.13772214944175E-10,0.055050373755849424,1.2965801433243358E-8,7.13772214944175E-5,2.0816681711721685E-17,55,55,55,true,true,-0.020632599363459483,-0.020632599363459483,4.863637037261444E-6,4.863637037261444E-6,0.0010815865185286792,0.0010815865185286792,0.002987739601095893,0.002987739601095893,0.0,0.0,-0.004161673446114696,-0.004161673446114696,0.020720082339140123,0.020720082339140123,0.002987739546259723,0.0028775254697705407,1.1021407648918207E-4,0.0029877291142679195,5.483616989307438E-11,1.835373132014606E-8,6.193230130124849E-11,6.133829468174034E-8,30634245,-1.0431991803380725E-8,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.016558408893025428,0.016558408122637536,7.703878923681629E-10,4.652547822349393E-8
2021-11-01T17:30:00,17,2021,305,17,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,17,true,3,2.325552617347672E-6,0.02365233841589361,0.02365233756734383,8.485497790533536E-10,3.587593599130797E-8,4.85358136523294E-4,7.639793465237084E-4,6.313108544837242E-4,0.07756691426038742,0.0973164290189743,0.08846408128738403,0,0,0,6.938893903907228E-18,119.89795797022327,2.325552617347672E-6,4.9161157306557583E-5,6.938893903907228E-18,1.1790424269429388E-16,1.0,4.908502624046401E-4,4.908502624046401E-4,true,false,0.23255526173476718,false,false,false,0,30,false,true,0.07800453901290894,0.07800453901290894,0.07800453901290894,4.908392642991173E-4,0.0780036598443985,0.07756607234477997,0.09732430428266525,0.0881687272678722,26.081535830591786,-8.485497821975399E-10,6.938893903907228E-18,-8.485497891364338E-10,0.04730467598323743,1.793796853057656E-8,8.485497891364337E-5,-3.144186300207963E-18,55,55,55,true,true,-0.017978963708748665,-0.017978963708748665,4.804749582444209E-6,4.804749582444209E-6,9.942211690264E-4,9.942211690264E-4,0.002954597377729506,0.002954597377729506,0.0,0.0,-0.0033603938344289944,-0.0033603938344289944,0.01738573339828953,0.01738573339828953,0.002954597433913823,0.0028462693369567084,1.083280969571149E-4,0.0029545744752068506,-5.618431718132366E-11,1.9015895883622566E-8,7.921845471270395E-11,7.936121393018708E-8,30634245,-2.295870697244587E-8,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.014025339563860532,0.014025340047773949,-4.83913416282622E-10,3.4502793845588576E-8
2021-11-01T18:30:00,18,2021,305,18,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,18,true,2,9.34089649903412E-6,0.023058671726032168,0.02305867337278862,-1.646756453421716E-9,7.141592349215727E-8,4.8568705121991216E-4,7.679724442500488E-4,6.327639652661766E-4,0.07759319245815277,0.09757041931152344,0.08856584131717682,0,0,0,6.938893903907228E-18,116.29249949126473,9.34089649903412E-6,2.0252603115092374E-4,6.938893903907228E-18,1.2152036966958042E-16,1.0,4.910090085269654E-4,4.910090085269654E-4,true,false,0.9340896499034118,false,false,false,0,30,false,true,0.07801715284585953,0.07801715284585953,0.07801715284585953,4.911260280680159E-4,0.07802645117044449,0.07759609818458557,0.09753451496362686,0.08824524581432343,134.15813511727723,1.6467564495185882E-9,6.938893903907228E-18,1.6467564425796943E-9,0.04611734509882079,3.570796278604081E-8,1.6467564425796943E-4,-3.903127820947816E-18,55,55,55,true,true,-0.01776768082598313,-0.01776768082598313,4.791763811384703E-6,4.791763811384703E-6,0.0010128690102961893,0.0010128690102961893,0.0029642180035134537,0.0029642180035134537,0.0,0.0,-0.0031203533389723473,-0.0031203533389723473,0.0169061570340909,0.0169061570340909,0.0029642179737951954,0.0028520777050147776,1.1214026878041763E-4,0.002964249169621024,2.9718258236222095E-11,1.002566552156332E-8,2.0150873157598337E-11,2.0120706890199034E-8,30634245,3.119582582837219E-8,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.01378580369511855,0.013785803316183322,3.789352286814873E-10,2.7487351268150252E-8
2021-11-01T19:30:00,19,2021,305,19,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,19,true,3,8.563206524966053E-7,0.01845695587223753,0.018456955239822714,6.324148149605691E-10,3.4264307686395396E-8,4.390818159436943E-4,6.295598284755988E-4,5.375705465565236E-4,0.07377650588750839,0.08834131062030792,0.08163250237703323,0,0,0,0.0,110.24093941490432,8.563206524966053E-7,2.319777630436008E-5,0.0,0.0,1.0,4.426643641619168E-4,4.426643641619168E-4,true,false,0.08563206524966052,false,false,false,0,30,false,true,0.07407687604427338,0.07407687604427338,0.07407687604427338,4.426600802217554E-4,0.07407651841640472,0.07377615571022034,0.08834429830312729,0.08145704377781261,11.40361011228177,-6.324148147437286E-10,0.0,-6.324148147437286E-10,0.03691391111206024,1.7132154130834182E-8,6.324148147437286E-5,2.168404344971009E-19,55,55,55,true,true,-0.012364898392129018,-0.012364898392129018,4.772304011509708E-6,4.772304011509708E-6,2.9166429698765655E-4,2.9166429698765655E-4,0.0028754002674044607,0.0028754002674044607,0.0,0.0,-0.003537534751708632,-0.003537534751708632,0.012730595643019208,0.012730595643019208,0.0028754002303652297,0.0027701999457284804,1.0520028463674921E-4,0.002875388515769703,3.703923105724538E-11,1.2881417407211834E-8,3.5599557481579E-11,3.7229592329832326E-8,30634246,-1.1714595526696875E-8,1.0842021724855044E-19,1.119498933615157E-16,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.009193060891310575,0.009193060785580322,1.0573025267801572E-10,1.1501093479969616E-8
2021-11-01T20:30:00,20,2021,305,20,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,20,true,3,4.0726178369009454E-8,0.01730663909533756,0.017306639513624544,-4.1828698491008787E-10,2.4169162625753777E-8,4.262392452370286E-4,5.877990570872373E-4,5.101926584369852E-4,0.07268957048654556,0.0853610634803772,0.07952660322189331,0,0,0,0.0,109.31157274167768,4.0726178369009454E-8,1.1766056266760176E-6,0.0,0.0,1.0,4.2930402775838623E-4,4.2930402775838623E-4,true,false,0.004072617836900945,false,false,false,0,30,false,true,0.07295042276382446,0.07295042276382446,0.07295042276382446,4.293038220543233E-4,0.07295040786266327,0.07268954813480377,0.08536136895418167,0.07938882085410032,1.3644542831551498,4.1828698404272613E-10,0.0,4.1828698404272613E-10,0.03461327860896211,1.2084581433855354E-8,4.1828698404272606E-5,-8.673617379884035E-19,55,55,55,true,true,-0.010947474176080114,-0.010947474176080114,4.769060552259623E-6,4.769060552259623E-6,8.188585798612786E-5,8.188585798612786E-5,0.0028568594822545416,0.0028568594822545416,0.0,0.0,-0.0036858633274948222,-0.0036858633274948222,0.011689823521068992,0.011689823521068992,0.0028568594441327256,0.0027492221068262184,1.0763733730650732E-4,0.00285685348396826,3.8121816033770406E-11,1.3343959081839718E-8,2.959001164752617E-11,3.1297665817451376E-8,30634247,-5.9601644657007735E-9,1.0842021724855044E-19,1.1467720506242738E-16,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.008003960193574168,0.008003959671532019,5.22042149092572E-10,6.522298168245313E-8
2021-11-01T21:30:00,21,2021,305,21,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,21,true,2,1.9314494335554612E-6,0.01661168811519139,0.016611688665299298,-5.501079071434933E-10,3.3115712570067114E-8,4.173170875575675E-4,5.576987199061766E-4,4.907026089743922E-4,0.07192476093769073,0.08314672112464905,0.07799281179904938,0,0,0,0.0,109.24838280531374,1.9314494335554612E-6,5.813187405785777E-5,0.0,0.0,1.0,4.200792082238585E-4,4.200792082238585E-4,true,false,0.1931449433555461,false,false,false,0,30,false,true,0.07216238975524902,0.07216238975524902,0.07216238975524902,4.2005443702913955E-4,0.0721602737903595,0.07192195951938629,0.0831344872713089,0.07787550051103939,187.78605187389573,5.501079122392435E-10,0.0,5.501079122392435E-10,0.03322337678049069,1.655785671257462E-8,5.501079122392435E-5,5.095750210681871E-18,55,55,55,true,true,-0.010007924357690906,-0.010007924357690906,4.769048439716875E-6,4.769048439716875E-6,-7.039533939482041E-5,-7.039533939482041E-5,0.002842028763455207,0.002842028763455207,0.0,0.0,-0.003828289753270115,-0.003828289753270115,0.011059812188568824,0.011059812188568824,0.0028420288038541706,0.0027355137946333493,1.0651500922082117E-4,0.002841964410303987,-4.0398963688237366E-11,1.4214832598969784E-8,8.167596883112277E-11,8.677859402192722E-8,30634247,-6.439355018346762E-8,1.0842021724855044E-19,1.151936628487958E-16,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.007231522435298709,0.0072315224753795315,-4.0080822341637123E-11,5.54251507591886E-9
2021-11-01T22:30:00,22,2021,305,22,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,22,true,2,1.4271580241206127E-6,0.016178461255314983,0.016178461211423006,4.3891976858612125E-11,2.712988347034094E-9,4.1001885479568026E-4,5.290064207604283E-4,4.732235585564763E-4,0.07129306346178055,0.08097963780164719,0.0765911415219307,0,0,0,0.0,110.14967436790643,1.4271580241206127E-6,4.410478781913953E-5,0.0,0.0,1.0,4.1256111036622276E-4,4.1256111036622276E-4,true,false,0.14271580241206125,false,false,false,0,30,false,true,0.07151374220848083,0.07151374220848083,0.07151374220848083,4.12537547116875E-4,0.07151170074939728,0.0712910145521164,0.08097166568040848,0.07650306996974078,145.31789982323195,-4.3891979569117556E-11,0.0,-4.3891979569117556E-11,0.03235692246673799,1.3564942591260736E-9,4.389197956911756E-6,-2.710505431213761E-18,55,55,55,true,true,-0.009281928662670906,-0.009281928662670906,4.772264525407914E-6,4.772264525407914E-6,-2.09412557308987E-4,-2.09412557308987E-4,0.002830166255480772,0.002830166255480772,0.0,0.0,-0.004004286685771017,-0.004004286685771017,0.010660689341852754,0.010660689341852754,0.0028301662651787213,0.0027246252266503504,1.0554103852837046E-4,0.0028301137851236523,-9.697949474724021E-12,3.426635952114852E-9,1.363657852002792E-11,1.4346528324687901E-8,30634245,-5.2480055068998555E-8,1.0842021724855044E-19,1.1513040995060748E-16,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.006656402656081735,0.006656403006456285,-3.503745505534228E-10,5.26372201643413E-8
2021-11-01T23:30:00,23,2021,305,23,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,0,23,true,2,9.604996286130696E-7,0.01565251356143156,0.01565251411427457,-5.528430074841495E-10,3.53197578004402E-8,4.070894637181708E-4,5.106848110382074E-4,4.6320631437899595E-4,0.07103793323040009,0.07956495881080627,0.07577615976333618,0,0,0,0.0,108.28812321399414,9.604996286130696E-7,3.068107079922144E-5,0.0,0.0,1.0,4.0949555737883705E-4,4.0949555737883705E-4,true,false,0.09604996286130696,false,false,false,0,30,false,true,0.07124754786491394,0.07124754786491394,0.07124754786491394,4.094940888825205E-4,0.07124742120504379,0.07103795558214188,0.0795561820268631,0.07570717280561273,106.76826393326223,5.528429989189523E-10,0.0,5.528429989189523E-10,0.03130502767570613,1.7659878938486904E-8,5.5284299891895227E-5,-8.565197162635485E-18,55,55,55,true,true,-0.008870245115123307,-0.008870245115123307,4.765804472219924E-6,4.765804472219924E-6,-2.5591113261163917E-4,-2.5591113261163917E-4,0.0028271097256689433,0.0028271097256689433,0.0,0.0,-0.003929631021312748,-0.003929631021312748,0.010223912291749532,0.010223912291749532,0.002827109766529409,0.002722766220331321,1.0434354619808788E-4,0.0028270837018237478,-4.0860465618658415E-11,1.4453087779757195E-8,4.1453729121218585E-11,4.3681268897527975E-8,30634245,-2.6064705661160703E-8,0.0,0.0,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.006294281270436785,0.006294280905119364,3.6531742041157056E-10,5.803957667532385E-8
2021-11-02T00:30:00,24,2021,306,0,0,"f855c612-9d38-4c7f-b599-eaf0ad04dce1",1,0,1,0,true,3,1.4304420168772011E-8,0.016614501954905728,0.016614502034414065,-7.950833741388053E-11,4.7854782074836045E-9,4.309284836405231E-4,5.495475003076578E-4,4.953593019639473E-4,0.07308831065893173,0.08253686875104904,0.07836200296878815,0,0,0,0.0,94.95768557572391,1.4304420168772011E-8,4.304799558051641E-7,0.0,0.0,1.0,4.3456299571784313E-4,4.3456299571784313E-4,true,false,0.0014304420168772011,false,false,false,0,30,false,true,0.07339589297771454,0.07339589297771454,0.07339589297771454,4.345629170155511E-4,0.07339587807655334,0.07308830320835114,0.0825369730591774,0.07828497263518247,1.1641094645002417,7.950833838966248E-11,0.0,7.950833838966248E-11,0.03322900398931981,2.3927391388323705E-9,7.950833838966248E-6,9.75781955236954E-19,55,55,55,true,true,-0.0083686453558343,-0.0083686453558343,4.73048683226919E-6,4.73048683226919E-6,-0.0039975047269567845,-0.0039975047269567845,0.002880230706192347,0.002880230706192347,0.0,0.0,-0.002909447681601081,-0.002909447681601081,0.012390636650875886,0.012390636650875886,0.0028802306933741768,0.002772860908160474,1.0736978521370238E-4,0.0028802250477572705,1.2818170136430496E-11,4.4503970146808356E-9,1.9633086064015093E-11,2.0568415993418954E-8,30634247,-5.645616906260753E-9,1.0842021724855044E-19,1.1208366513731428E-16,true,true,true,true,0,0,3,4,4,4,4,4,4,4,0.009481188969274806,0.009481189266052254,-2.967774481027474E-10,3.13017111856811E-8
