year,day,hour,fPARLow_ratio,fPARMid_ratio,fPARUp_ratio,fabsSoil_ratio,fparSoil_ratio,fabsFarRed_correction
2012,201,2,0,0,0,0.0552413527384138,0.0368697598122203,NA
2012,201,3,0,0,0,0.0552413527384138,0.0368697598122203,NA
2012,201,4,0,0,0,0.0552413527384138,0.0368697598122203,NA
2012,201,5,0,0,0,0.0552413527384138,0.0368697598122203,NA
2012,201,6,0,0,0,0.0552413527384138,0.0368697598122203,NA
2012,201,7,0,0,0,0.0552413527384138,0.0368697598122203,NA
2012,201,8,0,0,0.927912639262027,0.037399372024215,0.0186796747266553,1.0993905191552
2012,201,9,0,0,0.928106938457169,1,1,1.09595705316384
2012,201,10,0,0,0.883375459125863,1,1,1.12365367531981
2012,201,11,0,0,0.932400715507539,0.849855097394933,0.852297786717753,1.09386934909754
2012,201,12,0,0,0.928655150322039,0.298220613954687,0.294738788260936,1.09159274860349
2012,201,13,0,0,0.93178680543964,0.0422761666529776,0.0307381829351194,1.09185358088851
2012,201,14,0,0,1,1,1,1
2012,201,15,0,0,1,1,1,1
2012,201,16,0,0,1,0.442901077402084,0.439536171662543,1
2012,201,17,0,0,0.935229522071812,0.0290870380359793,0.016280252173105,1.09409846932853
2012,201,18,0,0,0.884233759852864,0.0309881289717794,0.0182197164854999,1.12884511892355
2012,201,19,0,0,1,0.0320418606796419,0.0190504405011887,1
2012,201,20,0,0,0.930086446974004,1,1,1.09787012310048
2012,201,21,0,0,0,1,1,NA
2012,201,22,0,0,0,1,1,NA
2012,201,23,0,0,0,1,1,NA
2012,202,0,0,0,0,1,1,NA
2012,202,1,0,0,0,1,1,NA
2012,202,2,0,0,0,1,1,NA
2012,202,3,0,0,0,1,1,NA
2012,202,4,0,0,0,1,1,NA
2012,202,5,0,0,0,1,1,NA
2012,202,6,0,0,0,1,1,NA
2012,202,7,0,0,0.547942871268061,1,1,1.33692421123512
2012,202,8,0,0,0.931252966928161,0.739614340270495,0.740204929894628,1.0989889538385
2012,202,9,0,0,0.529859400245421,0.853072728188228,0.858380333478443,1.35776191206775
2012,202,10,0,0,0.926566530531642,0.0897335618388692,0.0578113162521706,1.09688967710802
2012,202,11,0,0,0.93202166709631,0.354443644538014,0.350810711931146,1.09497398400333
2012,202,12,0,0,1,0.577247241724421,0.575483230337112,1
2012,202,13,0,0,0.932134754582784,0.0147777160345047,0.0101796995089857,1.09023438513615
2012,202,14,0,0,0.927259764105689,1,1,1.09329606816113
2012,202,15,0,0,0.930583096594889,1,1,1.09604469574842
2012,202,16,0,0,0.927868207710133,1,1,1.09883350194001
2012,202,17,0,0,0.787994606506465,0.039653720985677,0.0270423011393892,1.15625051989325
2012,202,18,0,0,1,0.0312950132710275,0.0184301973966732,1
2012,202,19,0,0,0.938659602330616,0.0206198761299351,0.0127055033505757,1.08925373343838
2012,202,20,0,0,1,0.0545769575014697,0.0364188264189381,1
2012,202,21,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,202,22,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,202,23,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,0,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,1,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,2,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,3,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,4,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,5,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,6,0,0,0,0.0545769575014697,0.0364188264189381,NA
2012,203,7,0,0,1,1,1,1
2012,203,8,0,0,1,0.0242609865182561,0.0144467465824172,1
2012,203,9,0,0,0.939475258120045,1,1,1.09303326607333
2012,203,10,0,0,1,0.581962984500207,0.580206191628621,1
2012,203,11,0,0,0.887868621898183,0.84039604070433,0.844920553800367,1.12076035644597
2012,203,12,0,0,0.994738727211154,0.352560075201245,0.349025361861811,1.00603631901718
2012,203,13,0,0,0.928945673864778,0.855096487642283,0.857612833130058,1.09145026501591
2012,203,14,0,0,1,1,1,1
2012,203,15,0,0,1,0.0279025886447209,0.0186596544991904,1
2012,203,16,0,0,0.929786036411267,0.577513870819591,0.575644803163753,1.09979158372349
2012,203,17,0,0,0.929571616258675,0.439927635032704,0.436425254717523,1.09931874738986
2012,203,18,0,0,0.936188109048535,0.0322583689130601,0.0225590366396895,1.09428148626652
2012,203,19,0,0,0.930296075933431,1,1,1.09787790609999
2012,203,20,0,0,0.931010631524564,1,1,1.09871171737133
2012,203,21,0,0,0,1,1,NA
2012,203,22,0,0,0,1,1,NA
2012,203,23,0,0,0,1,1,NA
2012,204,0,0,0,0,1,1,NA
2012,204,1,0,0,0,1,1,NA
2012,204,2,0,0,0,1,1,NA
2012,204,3,0,0,0,1,1,NA
2012,204,4,0,0,0,1,1,NA
2012,204,5,0,0,0,1,1,NA
2012,204,6,0,0,0,1,1,NA
2012,204,7,0,0,0.928582182988206,0.571493841531427,0.570486102363461,1.09946114907414
2012,204,8,0,0,0.930004707795257,0.840468213339945,0.845418217331487,1.10004842617248
2012,204,9,0,0,1,0.0322371677671555,0.0193281783393834,1
2012,204,10,0,0,0.927230189758584,0.0285253674930673,0.0194643576597268,1.09438392430848
2012,204,11,0,0,0.929366434497307,0.436715529938348,0.433356843104935,1.09278776673231
2012,204,12,0,0,0.530092520751874,0.0253363733552699,0.016233855220519,1.3308957946813
2012,204,13,0,0,0.93036477478291,0.647271135283061,0.633432504672591,1.09349573572617
2012,204,14,0,0,0.934562926341737,0.846359491882656,0.851204269163188,1.09244191498231
2012,204,15,0,0,1,1,1,1
2012,204,16,0,0,1,0.0254485861227246,0.0156120667431601,1
2012,204,17,0,0,0.927342310434306,0.574490809942548,0.572535153228472,1.09823454794411
2012,204,18,0,0,1,0.296331051447528,0.292493824691633,1
2012,204,19,0,0,0.928060435042441,0.359456211946872,0.355660696078554,1.09925241563308
2012,204,20,0,0,1,1,1,1
2012,204,21,0,0,0,1,1,NA
2012,204,22,0,0,0,1,1,NA
2012,204,23,0,0,0,1,1,NA
2012,205,0,0,0,0,1,1,NA
2012,205,1,0,0,0,1,1,NA
2012,205,2,0,0,0,1,1,NA
2012,205,3,0,0,0,1,1,NA
2012,205,4,0,0,0,1,1,NA
2012,205,5,0,0,0,1,1,NA
2012,205,6,0,0,0,1,1,NA
2012,205,7,0,0,1,0.734174269505071,0.777492962257471,1
2012,205,8,0,0,0.930244148560224,1,1,1.09997124860743
2012,205,9,0,0,0.959701083351838,0.0830200304662493,0.0497811137964661,1.08336888962951
2012,205,10,0,0,0.928890109588245,0.43036043097879,0.426919344470888,1.09430930615304
2012,205,11,0,0,0.928975841898616,1,1,1.09487538645985
2012,205,12,0,0,1,1,1,1
2012,205,13,0,0,0.929004219766857,0.025689103683746,0.0165021563246835,1.0937657916636
2012,205,14,0,0,0.930456672800545,0.0139863025835024,0.00759943226493062,1.09575708977761
2012,205,15,0,0,0.931543029350167,1,1,1.09773140031287
2012,205,16,0,0,1,0.865235421389382,0.870968994717178,1
2012,205,17,0,0,0.969165058084203,1,1,1.07599303437831
2012,205,18,0,0,0.866947985028567,0.854784058725359,0.857590124965702,1.1297706000718
2012,205,19,0,0,0.53002529442251,1,1,1.35724529647212
2012,205,20,0,0,0.929525334035795,1,1,1.09910217883691
2012,205,21,0,0,0,1,1,NA
2012,205,22,0,0,0,1,1,NA
2012,205,23,0,0,0,1,1,NA
2012,206,0,0,0,0,1,1,NA
2012,206,1,0,0,0,1,1,NA
2012,206,2,0,0,0,1,1,NA
2012,206,3,0,0,0,1,1,NA
2012,206,4,0,0,0,1,1,NA
2012,206,5,0,0,0,1,1,NA
2012,206,6,0,0,0,1,1,NA
2012,206,7,0,0,0.928943264472413,0.683900954494551,0.684033108018973,1.09872370880631
2012,206,8,0,0,1,0.748437572180826,0.804126552036762,1
2012,206,9,0,0,0.940327783956624,0.0315605339637932,0.0186647705199507,1.09375138163671
2012,206,10,0,0,1,1,1,1
2012,206,11,0,0,1,0.435125909900655,0.431807912852559,1
2012,206,12,0,0,0.929405355852908,0.352094103042671,0.348488707657423,1.09355942244837
2012,206,13,0,0,1,1,1,1
2012,206,14,0,0,0.930759486003642,1,1,1.09434409049861
2012,206,15,0,0,1,1,1,1
2012,206,16,0,0,0.930906979969208,1,1,1.09834946093274
2012,206,17,0,0,1,1,1,1
2012,206,18,0,0,1,0.103022301850391,0.0705454546396342,1
2012,206,19,0,0,1,0.352417227803851,0.348539557772655,1
2012,206,20,0,0,0.933808138022401,1,1,1.09790932661576
2012,206,21,0,0,0,1,1,NA
2012,206,22,0,0,0,1,1,NA
2012,206,23,0,0,0,1,1,NA
2012,207,0,0,0,0,1,1,NA
2012,207,1,0,0,0,1,1,NA
2012,207,2,0,0,0,1,1,NA
2012,207,3,0,0,0,1,1,NA
2012,207,4,0,0,0,1,1,NA
2012,207,5,0,0,0,1,1,NA
2012,207,6,0,0,0,1,1,NA
2012,207,7,0,0,1,0.775854442332882,0.84977422866294,1
2012,207,8,0,0,0.8639515091128,0.829113053578782,0.833699444623757,1.12918994415653
2012,207,9,0,0,0.926990875118021,0.835302705304346,0.840061668897381,1.09882946220096
2012,207,10,0,0,0.93096618284675,1,1,1.09605703188361
2012,207,11,0,0,1,0.71393317524127,0.739261860164863,1
2012,207,12,0,0,0.932917059347514,1,1,1.09066549460851
2012,207,13,0,0,0.951350562341039,1,1,1.08291476966779
2012,207,14,0,0,1,1,1,1
2012,207,15,0,0,0.933153716753014,0.691500232144298,0.691688463178498,1.09707861644755
2012,207,16,0,0,0.885197652478753,0.0200602948727302,0.0121394871403029,1.13027103018994
2012,207,17,0,0,0.930744376900405,0.0244678119839272,0.0145555448132399,1.10016081818856
2012,207,18,0,0,1,0.843608619121147,0.848716174399563,1
2012,207,19,0,0,1,0.358379912988777,0.354577891540438,1.06146514216348
2012,207,20,0,0,1,1,1,1
2012,207,21,0,0,0,1,1,NA
2012,207,22,0,0,0,1,1,NA
2012,207,23,0,0,0,1,1,NA
2012,208,0,0,0,0,1,1,NA
2012,208,1,0,0,0,1,1,NA
2012,208,2,0,0,0,1,1,NA
2012,208,3,0,0,0,1,1,NA
2012,208,4,0,0,0,1,1,NA
2012,208,5,0,0,0,1,1,NA
2012,208,6,0,0,0,1,1,NA
2012,208,7,0,0,0.931392557126492,0.0892893232758883,0.0557323742042311,1.09935294166533
2012,208,8,0,0,0.941757825132733,0.848859950518049,0.854055618344149,1.09075923296678
2012,208,9,0,0,0.883989177113264,0.831074106200166,0.835766995313343,1.12868895948977
2012,208,10,0,0,0.929870287108483,0.573170471262899,0.57223805400553,1.09285773639359
2012,208,11,0,0,0.932275403625567,0.0368635934387539,0.0255223510467972,1.09088718429914
2012,208,12,0,0,0.929095408446386,0.605514569780818,0.56369307250575,1.09005955404619
2012,208,13,0,0,1,0.437527117814659,0.434381310502504,1
2012,208,14,0,0,1,0.839914789184575,0.844279274655689,1
2012,208,15,0,0,0.930614738280772,0.0417601328450653,0.0243934166699992,1.09331759319997
2012,208,16,0,0,1,0.293563342284465,0.289786154541313,1
2012,208,17,0,0,0.930095170977248,0.0231541820522796,0.015261499632729,1.09910720711745
2012,208,18,0,0,0.926312995065562,1,1,1.09817066298819
2012,208,19,0,0,1,1,1,1
2012,208,20,0,0,0.931228874055411,0.850701968943536,0.856013638302902,1.09751390775273
2012,208,21,0,0,0,0.850701968943536,0.856013638302902,NA
2012,208,22,0,0,0,0.850701968943536,0.856013638302902,NA
2012,208,23,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,0,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,1,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,2,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,3,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,4,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,5,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,6,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,7,0,0,0,0.850701968943536,0.856013638302902,NA
2012,209,8,0,0,0.862599379137878,0.684914912762318,0.68509100299609,1.13078669037369
2012,209,9,0,0,0.928627757307966,0.0154524258846929,0.0076319701240731,1.09709952792213
2012,209,10,0,0,0.933497863343271,0.850869391372463,0.853377129689771,1.09276054607294
2012,209,11,0,0,1,1,1,1
2012,209,12,0,0,0.930475414318928,0.0330794131532403,0.0216798382463797,1.09116606079989
2012,209,13,0,0,0.960929416186895,0.0735825695129436,0.0433050421760516,1.08110070419179
2012,209,14,0,0,0.928170121920913,0.582265119707739,0.580662505615193,1.09200007912385
2012,209,15,0,0,1,1,1,1
2012,209,16,0,0,1,0.850808288867974,0.856114903190534,1
2012,209,17,0,0,0.935036467397782,1,1,1.09463767929592
2012,209,18,0,0,0.932304565445557,0.684187967621299,0.684350804065048,1.10007539986546
2012,209,19,0,0,0.937030770397673,0.687804447857499,0.687975821738618,1.09426427604341
2012,209,20,0,0,0.97094150467504,1,1,1.07714036984299
2012,209,21,0,0,0,1,1,NA
2012,209,22,0,0,0,1,1,NA
2012,209,23,0,0,0,1,1,NA
2012,210,0,0,0,0,1,1,NA
2012,210,1,0,0,0,1,1,NA
2012,210,2,0,0,0,1,1,NA
2012,210,3,0,0,0,1,1,NA
2012,210,4,0,0,0,1,1,NA
2012,210,5,0,0,0,1,1,NA
2012,210,6,0,0,0,1,1,NA
2012,210,7,0,0,0,1,1,NA
2012,210,8,0,0,0.86341425663394,0.0306958470186116,0.0179159183160947,1.12883828688699
2012,210,9,0,0,0.931574952278114,0.0376946070521401,0.0251142871525742,1.09706734364791
2012,210,10,0,0,0.927560728771798,1,1,1.09405055727805
2012,210,11,0,0,0.863285551591916,0.691234394642257,0.691431479315577,1.12009187352751
2012,210,12,0,0,1,0.84197939641375,0.846378416826211,1
2012,210,13,0,0,1,0.352280335010386,0.34879561957451,1
2012,210,14,0,0,0.933801933174989,1,1,1.09029413265615
2012,210,15,0,0,0.954832773769041,0.851360216105678,0.853907359402984,1.07739699466511
2012,210,16,0,0,1,0.857194680229881,0.859987337600582,1
2012,210,17,0,0,1,1,1,1
2012,210,18,0,0,1,1,1,1
2012,210,19,0,0,0.882753674922946,0.850330617579301,0.855567961634118,1.12927130469852
2012,210,20,0,0,1,0.450615897350855,0.447247087381472,1
2012,210,21,0,0,0,0.450615897350855,0.447247087381472,NA
2012,210,22,0,0,0,0.450615897350855,0.447247087381472,NA
2012,210,23,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,0,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,1,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,2,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,3,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,4,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,5,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,6,0,0,0,0.450615897350855,0.447247087381472,NA
2012,211,7,0,0,0.941380117780134,1,1,1.09404190143118
2012,211,8,0,0,1,1,1,1
2012,211,9,0,0,1,0.296133469979026,0.292265614358619,1
2012,211,10,0,0,1,0.498564860707408,0.497094954998454,1
2012,211,11,0,0,0.926340937821668,0.0550532341071355,0.0381681350787926,1.09538196415251
2012,211,12,0,0,0.900806734780444,1,1,1.0600311437496
2012,211,13,0,0,1,1,1,1
2012,211,14,0,0,0.925759025872003,1,1,1.09458602374166
2012,211,15,0,0,0.932166173305642,0.436106889896269,0.43256966068723,1.09668889804616
2012,211,16,0,0,0.931524924122126,0.574956876563295,0.572946652589274,1.09950407508483
2012,211,17,0,0,1,0.57611824792818,0.574196300446303,1
2012,211,18,0,0,1,1,1,1
2012,211,19,0,0,1,1,1,1
2012,211,20,0,0,1,1,1,1
2012,211,21,0,0,0,1,1,NA
2012,211,22,0,0,0,1,1,NA
2012,211,23,0,0,0,1,1,NA
2012,212,0,0,0,0,1,1,NA
2012,212,1,0,0,0,1,1,NA
2012,212,2,0,0,0,1,1,NA
2012,212,3,0,0,0,1,1,NA
2012,212,4,0,0,0,1,1,NA
2012,212,5,0,0,0,1,1,NA
2012,212,6,0,0,0,1,1,NA
2012,212,7,0,0,0.859936494849946,0.295682638779528,0.291883223971084,1.1296838198503
2012,212,8,0,0,1,1,1,1
2012,212,9,0,0,1,0.29858918149295,0.294790893101637,1
2012,212,10,0,0,0.932535917275257,1,1,1.09285440170589
2012,212,11,0,0,0.861822719507794,0.853942506798629,0.858940548714365,1.12099804656411
2012,212,12,0,0,0.943686736910575,0.0384033078765027,0.0266835483633081,1.06066030670949
2012,212,13,0,0,0.863703901051916,1,1,1.1209927853493
2012,212,14,0,0,0.930174166574069,1,1,1.09351267910852
2012,212,15,0,0,1,0.0408956309130103,0.0229527987683054,1
2012,212,16,0,0,1,0.0359120978135253,0.0233810645343079,1
2012,212,17,0,0,0.93077068404827,1,1,1.09925595951025
2012,212,18,0,0,0.931386189345612,1,1,1.09855518464575
2012,212,19,0,0,0.954748502985256,0.0948988343282866,0.062438063158499,1.07933183658533
2012,212,20,0,0,0.863498703722834,0.0492186094907297,0.0312209327696933,1.13089753890084
2012,212,21,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,212,22,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,212,23,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,0,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,1,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,2,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,3,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,4,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,5,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,6,0,0,0,0.0492186094907297,0.0312209327696933,NA
2012,213,7,0,0,0.929789081263946,1,1,1.09934616894092
2012,213,8,0,0,0.928477347229177,0.0455175258756715,0.0268590950595354,1.09919814554941
2012,213,9,0,0,0.930665747056147,1,1,1.09791505819522
2012,213,10,0,0,0.963220394771875,0.035851565751428,0.0240621905391974,1.07651797339002
2012,213,11,0,0,0.930676825714666,0.573622394717465,0.571802746082797,1.09215951496951
2012,213,12,0,0,0.926410043591539,0.575337575530605,0.573602242214638,1.09155823422037
2012,213,13,0,0,1,0.687554971022606,0.687729800652074,1
2012,213,14,0,0,0.92974270783024,1,1,1.09128982532164
2012,213,15,0,0,0.926394997890693,0.296708163526395,0.293140799232634,1.09333267013827
2012,213,16,0,0,0.930329509817432,1,1,1.09931011675286
2012,213,17,0,0,0.926138258134729,1,1,1.10133559534714
