year,day,hour,fPARLow_ratio,fPARMid_ratio,fPARUp_ratio,fabsSoil_ratio,fparSoil_ratio,fabsFarRed_correction
2012,197,5,0,0,0,0.68046314764629,0.682742480125896,NA
2012,197,6,0,0,0,0.68046314764629,0.682742480125896,NA
2012,197,7,0,0.311478894689673,0.547470994979626,1,1,1.27932683222816
2012,197,8,0,0.136181706767237,0.550025219970006,0.0309684842875302,0.0192347841876442,1.39588393467936
2012,197,9,0,0.17311832694413,0.547196796338673,0.455449051487472,0.455107745839565,1.36651715952882
2012,197,10,0,0.123829214387601,0.548217852999817,0.0148085919951808,0.00907411202681622,1.38926085637693
2012,197,11,0,0.821319163351241,0.548728484668844,0.0221002374181726,0.0110902799529411,1.17164311291895
2012,197,12,0,0.125682018107373,0.548854131058134,1,1,1.38167545689471
2012,197,13,0,0.125736044081233,0.545964286938107,0.0395298510402087,0.0340939907711809,1.3855120550697
2012,197,14,0,0.315875666671095,0.545852029759489,0.00789574645611001,0.00493759069100928,1.26747120712951
2012,197,15,0,0.137634542971819,0.692959776586987,0.0265815728022497,0.0153719831264649,1.23728609848713
2012,197,16,0,0.125107734675377,0.547417043157673,0.046016570061225,0.0348012932960853,1.40743541904212
2012,197,17,0,1,0.548670368349569,0.901983994354329,0.905413639907916,0.924987791968272
2012,197,18,0,0.125275043189615,0.547155235355067,0.0325315532513132,0.0212231675036634,1.40415065902373
2012,197,19,0,0.12076040867298,0.548581873113873,0.0358449796996045,0.0243191937659953,1.40643303495306
2012,197,20,0,0.122829969359024,0.54787130151601,0.0307567993053176,0.0191116937848934,1.4080592076663
2012,197,21,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,197,22,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,197,23,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,0,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,1,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,2,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,3,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,4,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,5,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,6,0,0,0,0.0307567993053176,0.0191116937848934,NA
2012,198,7,0,0.120377241238245,0.547922292751453,1,1,1.40804632748984
2012,198,8,0,0.124372438053382,0.545978752377747,0.0166431283539727,0.0106267181398224,1.40599788782186
2012,198,9,0,0.121583799828752,0.653404153738217,0.0511102477306016,0.0399307762534139,1.27636769384475
2012,198,10,0,0.120645596764073,0.547112084207955,0.0195627705902326,0.0138024660763925,1.39087759807327
