station,year,day,hour,temp,rh,totalRadiation,CO2,wind,soilWater_Potential,soilWater_content,rainfall
Bordeaux,2012,208,17,34.7965,0.3644,204.9448077,400,1.1,-0.05,,
Bordeaux,2012,208,18,33.105,0.48265,336.2871346,400,1.1,-0.05,,
Bordeaux,2012,208,19,32.268,0.4496,169.8709439,400,1.1,-0.05,,
Bordeaux,2012,208,20,30.305,0.4913,76.11482577,400,1.1,-0.05,,
Bordeaux,2012,208,21,29.099,0.50675,12.86344231,400,1.1,-0.05,,
Bordeaux,2012,208,22,28.2845,0.5269,12.16514115,400,1.1,-0.05,,
Bordeaux,2012,208,23,27.474,0.5229,12.42241,400,1.1,-0.05,,
Bordeaux,2012,209,0,26.893,0.5466,11.944625,400,1.1,-0.05,,
Bordeaux,2012,209,1,26.156,0.641,12.31215192,400,1.1,-0.05,,
Bordeaux,2012,209,2,24.998,0.74475,3.675269231,400,1.1,-0.05,,
Bordeaux,2012,209,3,24.568,0.7897,5.696667308,400,1.1,-0.05,,
Bordeaux,2012,209,4,24.159,0.7975,7.093269615,400,1.1,-0.05,,
Bordeaux,2012,209,5,23.7875,0.7911,8.857398846,400,1.1,-0.05,,
Bordeaux,2012,209,6,23.5055,0.8071,9.629205385,400,1.1,-0.05,,
Bordeaux,2012,209,7,23.81,0.8043,48.72788461,400,1.1,-0.05,,
Bordeaux,2012,209,8,25.2275,0.7415,104.5401923,400,1.1,-0.05,,
Bordeaux,2012,209,9,25.186,0.7081,76.45423077,400,1.1,-0.05,,
Bordeaux,2012,209,10,25.048,0.72195,74.22461539,400,1.1,-0.05,,
Bordeaux,2012,209,11,25.7825,0.69625,260.1817308,400,1.1,-0.05,,
Bordeaux,2012,209,12,30.652,0.54945,1887.980769,400,1.1,-0.05,,
Bordeaux,2012,209,13,35.511,0.39765,2490.336539,400,1.1,-0.05,,
Bordeaux,2012,209,14,36.2175,0.3583,2547.875,400,1.1,-0.05,,
Bordeaux,2012,209,15,36.101,0.3336,2413.181777,400,1.1,-0.05,,
Bordeaux,2012,209,16,35.663,0.32535,1763.761704,400,1.1,-0.05,,
Bordeaux,2012,209,17,34.829,0.34105,839.4314924,400,1.1,-0.05,,
Bordeaux,2012,209,18,33.6615,0.37665,518.5804885,400,1.1,-0.05,,
Bordeaux,2012,209,19,30.772,0.4415,210.4091635,400,1.1,-0.05,,
Bordeaux,2012,209,20,29.238,0.48735,130.435305,400,1.1,-0.05,,
Bordeaux,2012,209,21,27.1245,0.5602,20.78576924,400,1.1,-0.05,,
Bordeaux,2012,209,22,25.746,0.6566,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,209,23,25.182,0.6991,0.539423077,400,1.1,-0.05,,
Bordeaux,2012,210,0,24.511,0.73305,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,210,1,24.079,0.75975,0.539423077,400,1.1,-0.05,,
Bordeaux,2012,210,2,23.8145,0.7644,1.222692308,400,1.1,-0.05,,
Bordeaux,2012,210,3,23.628,0.7293,0.899038461,400,1.1,-0.05,,
Bordeaux,2012,210,4,23.5645,0.71245,0.970961539,400,1.1,-0.05,,
Bordeaux,2012,210,5,23.5115,0.7218,0.395576924,400,1.1,-0.05,,
Bordeaux,2012,210,6,23.2535,0.7421,3.452307692,400,1.1,-0.05,,
Bordeaux,2012,210,7,23.28,0.75865,19.47892692,400,1.1,-0.05,,
Bordeaux,2012,210,8,23.8645,0.7509,66.77964192,400,1.1,-0.05,,
Bordeaux,2012,210,9,24.981,0.70805,151.0903181,400,1.1,-0.05,,
Bordeaux,2012,210,10,26.042,0.65205,241.4284358,400,1.1,-0.05,,
Bordeaux,2012,210,11,26.3745,0.6346,253.5935769,400,1.1,-0.05,,
Bordeaux,2012,210,12,27.2705,0.6111,334.4423077,400,1.1,-0.05,,
Bordeaux,2012,210,13,27.7395,0.6114,396.9290769,400,1.1,-0.05,,
Bordeaux,2012,210,14,30.789,0.5063,954.4674192,400,1.1,-0.05,,
Bordeaux,2012,210,15,30.1195,0.454,597.5987769,400,1.1,-0.05,,
Bordeaux,2012,210,16,29.587,0.4707,597.23125,400,1.1,-0.05,,
Bordeaux,2012,210,17,29.792,0.4513,652.3602885,400,1.1,-0.05,,
Bordeaux,2012,210,18,29.2145,0.4447,474.4772577,400,1.1,-0.05,,
Bordeaux,2012,210,19,27.7035,0.45285,228.6017461,400,1.1,-0.05,,
Bordeaux,2012,210,20,25.875,0.47275,90.81590269,400,1.1,-0.05,,
Bordeaux,2012,210,21,24.464,0.5028,17.53103424,400,1.1,-0.05,,
Bordeaux,2012,210,22,23.481,0.5446,8.783893461,400,1.1,-0.05,,
Bordeaux,2012,210,23,22.9525,0.58625,10.73178615,400,1.1,-0.05,,
Bordeaux,2012,211,0,22.0445,0.63645,10.80529154,400,1.1,-0.05,,
Bordeaux,2012,211,1,21.5525,0.6804,12.01813039,400,1.1,-0.05,,
Bordeaux,2012,211,2,21.604,0.6911,12.05488308,400,1.1,-0.05,,
Bordeaux,2012,211,3,21.5775,0.69435,11.54034539,400,1.1,-0.05,,
Bordeaux,2012,211,4,20.783,0.7204,8.453119231,400,1.1,-0.05,,
Bordeaux,2012,211,5,20.544,0.7435,6.615484615,400,1.1,-0.05,,
Bordeaux,2012,211,6,20.2135,0.75045,11.02580769,400,1.1,-0.05,,
Bordeaux,2012,211,7,20.97,0.7549,95.54980769,400,1.1,-0.05,,
Bordeaux,2012,211,8,24.987,0.59485,459.9480769,400,1.1,-0.05,,
Bordeaux,2012,211,9,27.649,0.47745,849.7711539,400,1.1,-0.05,,
Bordeaux,2012,211,10,30.2285,0.4372,1315.832692,400,1.1,-0.05,,
Bordeaux,2012,211,11,30.8855,0.41625,1113.009615,400,1.1,-0.05,,
Bordeaux,2012,211,12,31.982,0.3541,1736.223077,400,1.1,-0.05,,
Bordeaux,2012,211,13,32.7805,0.31595,1201.077985,400,1.1,-0.05,,
Bordeaux,2012,211,14,34.5,0.288,1758.616327,400,1.1,-0.05,,
Bordeaux,2012,211,15,34.692,0.2798,2072.484319,400,1.1,-0.05,,
Bordeaux,2012,211,16,33.4575,0.2884,1864.831608,400,1.1,-0.05,,
Bordeaux,2012,211,17,32.8305,0.2717,965.1257,400,1.1,-0.05,,
Bordeaux,2012,211,18,31.584,0.3266,586.9404961,400,1.1,-0.05,,
Bordeaux,2012,211,19,28.379,0.3955,201.9560442,400,1.1,-0.05,,
Bordeaux,2012,211,20,26.1915,0.4432,85.78078385,400,1.1,-0.05,,
Bordeaux,2012,211,21,24.451,0.47965,13.77326924,400,1.1,-0.05,,
Bordeaux,2012,211,22,23.2565,0.53575,0.539423077,400,1.1,-0.05,,
Bordeaux,2012,211,23,22.3635,0.5984,0.735053846,400,1.1,-0.05,,
Bordeaux,2012,212,0,21.6665,0.65135,0.395576924,400,1.1,-0.05,,
Bordeaux,2012,212,1,21.109,0.68585,0.4675,400,1.1,-0.05,,
Bordeaux,2012,212,2,20.596,0.70555,0,400,1.1,-0.05,,
Bordeaux,2012,212,3,20.0825,0.71425,0.359615385,400,1.1,-0.05,,
Bordeaux,2012,212,4,19.622,0.7165,0.359615385,400,1.1,-0.05,,
Bordeaux,2012,212,5,19.234,0.72305,0.035961539,400,1.1,-0.05,,
Bordeaux,2012,212,6,18.9075,0.7219,5.322307692,400,1.1,-0.05,,
Bordeaux,2012,212,7,19.955,0.7231,89.68807692,400,1.1,-0.05,,
Bordeaux,2012,212,8,24.5655,0.58665,414.9961539,400,1.1,-0.05,,
Bordeaux,2012,212,9,29.831,0.46025,1513.621154,400,1.1,-0.05,,
Bordeaux,2012,212,10,33.1825,0.42105,1875.034615,400,1.1,-0.05,,
Bordeaux,2012,212,11,32.034,0.3923,1066.978846,400,1.1,-0.05,,
Bordeaux,2012,212,12,31.37,0.4036,872.4269231,400,1.1,-0.05,,
Bordeaux,2012,212,13,31.1975,0.4267,798.7057692,400,1.1,-0.05,,
Bordeaux,2012,212,14,32.487,0.3751,1250.326592,400,1.1,-0.05,,
Bordeaux,2012,212,15,33.281,0.34355,1727.744065,400,1.1,-0.05,,
Bordeaux,2012,212,16,32.2625,0.3795,1147.786581,400,1.1,-0.05,,
Bordeaux,2012,212,17,32.6575,0.3609,983.5020461,400,1.1,-0.05,,
Bordeaux,2012,212,18,31.075,0.385,460.8787615,400,1.1,-0.05,,
Bordeaux,2012,212,19,28.5285,0.419,191.9960646,400,1.1,-0.05,,
Bordeaux,2012,212,20,26.554,0.46015,87.83893461,400,1.1,-0.05,,
Bordeaux,2012,212,21,24.9025,0.52715,13.92927039,400,1.1,-0.05,,
Bordeaux,2012,212,22,23.5855,0.5966,8.269355769,400,1.1,-0.05,,
Bordeaux,2012,212,23,22.899,0.65365,0.918817308,400,1.1,-0.05,,
Bordeaux,2012,213,0,22.2865,0.6987,1.582307692,400,1.1,-0.05,,
Bordeaux,2012,213,1,21.7415,0.72675,1.330576924,400,1.1,-0.05,,
Bordeaux,2012,213,2,21.212,0.73945,0.719230769,400,1.1,-0.05,,
Bordeaux,2012,213,3,20.737,0.7425,0.719230769,400,1.1,-0.05,,
Bordeaux,2012,213,4,20.3045,0.7435,0,400,1.1,-0.05,,
Bordeaux,2012,213,5,19.9375,0.7469,0,400,1.1,-0.05,,
Bordeaux,2012,213,6,19.57,0.7462,5.430192308,400,1.1,-0.05,,
Bordeaux,2012,213,7,20.477,0.74165,91.30634615,400,1.1,-0.05,,
Bordeaux,2012,213,8,24.816,0.6067,411.4,400,1.1,-0.05,,
Bordeaux,2012,213,9,30.2905,0.47955,1499.236539,400,1.1,-0.05,,
Bordeaux,2012,213,10,33.8305,0.43705,1954.509615,400,1.1,-0.05,,
Bordeaux,2012,213,11,32.5455,0.45785,1317.216492,400,1.1,-0.05,,
Bordeaux,2012,213,12,35.0085,0.3539,2504.001924,400,1.1,-0.05,,
Bordeaux,2012,213,13,36.2665,0.35785,2449.934469,400,1.1,-0.05,,
Bordeaux,2012,213,14,36.565,0.3352,2163.630996,400,1.1,-0.05,,
Bordeaux,2012,213,15,36.425,0.3404,2501.755765,400,1.1,-0.05,,
Bordeaux,2012,213,16,35.7345,0.3292,2045.654854,400,1.1,-0.05,,
Bordeaux,2012,213,17,34.7935,0.35625,937.1936539,400,1.1,-0.05,,
Bordeaux,2012,213,18,33.596,0.3812,577.0172692,400,1.1,-0.05,,
Bordeaux,2012,213,19,30.864,0.40435,192.2533335,400,1.1,-0.05,,
Bordeaux,2012,213,20,28.439,0.4621,80.41489077,400,1.1,-0.05,,
Bordeaux,2012,213,21,26.959,0.5226,13.05403846,400,1.1,-0.05,,
Bordeaux,2012,213,22,26.3945,0.51765,0.4675,400,1.1,-0.05,,
Bordeaux,2012,213,23,25.8075,0.53625,0,400,1.1,-0.05,,
Bordeaux,2012,214,0,25.2615,0.5479,0.395576924,400,1.1,-0.05,,
Bordeaux,2012,214,1,24.7235,0.57155,0.4675,400,1.1,-0.05,,
Bordeaux,2012,214,2,24.292,0.6023,0.611346154,400,1.1,-0.05,,
Bordeaux,2012,214,3,23.746,0.632,0.647307692,400,1.1,-0.05,,
Bordeaux,2012,214,4,23.513,0.6567,0.4675,400,1.1,-0.05,,
Bordeaux,2012,214,5,23.218,0.6676,1.258653846,400,1.1,-0.05,,
Bordeaux,2012,214,6,22.695,0.68985,5.933653846,400,1.1,-0.05,,
Bordeaux,2012,214,7,23.158,0.7132,86.81115385,400,1.1,-0.05,,
Bordeaux,2012,214,8,25.5575,0.6537,271.9411539,400,1.1,-0.05,,
Bordeaux,2012,214,9,28.59,0.53295,1157.242308,400,1.1,-0.05,,
Bordeaux,2012,214,10,33.517,0.4396,1971.051924,400,1.1,-0.05,,
Bordeaux,2012,214,11,30.6875,0.4325,653.7807692,400,1.1,-0.05,,
Bordeaux,2012,214,12,30.587,0.4572,806.2576924,400,1.1,-0.05,,
Bordeaux,2012,214,13,32.369,0.4114,1204.753254,400,1.1,-0.05,,
Bordeaux,2012,214,14,33.2915,0.37985,1173.784615,400,1.1,-0.05,,
Bordeaux,2012,214,15,31.7605,0.42845,819.2175115,400,1.1,-0.05,,
Bordeaux,2012,214,16,30.4595,0.4589,528.6346154,400,1.1,-0.05,,
Bordeaux,2012,214,17,29.5025,0.44145,447.6477924,400,1.1,-0.05,,
Bordeaux,2012,214,18,30.685,0.4398,525.5635,400,1.1,-0.05,,
Bordeaux,2012,214,19,28.1075,0.45855,182.2933539,400,1.1,-0.05,,
Bordeaux,2012,214,20,26.7205,0.48825,97.90917231,400,1.1,-0.05,,
Bordeaux,2012,214,21,25.212,0.53505,14.70107692,400,1.1,-0.05,,
Bordeaux,2012,214,22,24.116,0.60015,4.483828461,400,1.1,-0.05,,
Bordeaux,2012,214,23,23.4465,0.6495,1.366538461,400,1.1,-0.05,,
Bordeaux,2012,215,0,22.904,0.6944,1.222692308,400,1.1,-0.05,,
Bordeaux,2012,215,1,22.5155,0.72975,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,215,2,22.184,0.75495,0,400,1.1,-0.05,,
Bordeaux,2012,215,3,22.1395,0.7676,0,400,1.1,-0.05,,
Bordeaux,2012,215,4,22.0115,0.77895,0.647307692,400,1.1,-0.05,,
Bordeaux,2012,215,5,22.0355,0.78505,0.827115385,400,1.1,-0.05,,
Bordeaux,2012,215,6,22.0605,0.78775,3.488269231,400,1.1,-0.05,,
Bordeaux,2012,215,7,22.3105,0.7883,53.295,400,1.1,-0.05,,
Bordeaux,2012,215,8,24.4405,0.71625,235.8717308,400,1.1,-0.05,,
Bordeaux,2012,215,9,25.9625,0.60195,289.4903846,400,1.1,-0.05,,
Bordeaux,2012,215,10,27.5945,0.50235,541.9403846,400,1.1,-0.05,,
Bordeaux,2012,215,11,29.0925,0.4714,603.075,400,1.1,-0.05,,
Bordeaux,2012,215,12,30.2715,0.42305,822.0807692,400,1.1,-0.05,,
Bordeaux,2012,215,13,32.293,0.37995,1220.894231,400,1.1,-0.05,,
Bordeaux,2012,215,14,33.9245,0.3567,1056.272377,400,1.1,-0.05,,
Bordeaux,2012,215,15,33.076,0.3503,1038.263558,400,1.1,-0.05,,
Bordeaux,2012,215,16,31.2435,0.3668,707.1218,400,1.1,-0.05,,
Bordeaux,2012,215,17,30.246,0.39015,468.5968269,400,1.1,-0.05,,
Bordeaux,2012,215,18,29.347,0.4197,375.9800424,400,1.1,-0.05,,
Bordeaux,2012,215,19,28.0815,0.4489,192.1425,400,1.1,-0.05,,
Bordeaux,2012,215,20,26.4595,0.47185,92.24925769,400,1.1,-0.05,,
Bordeaux,2012,215,21,24.851,0.5195,12.04711539,400,1.1,-0.05,,
Bordeaux,2012,215,22,23.551,0.5868,0.503461539,400,1.1,-0.05,,
Bordeaux,2012,215,23,22.828,0.6459,0.4675,400,1.1,-0.05,,
Bordeaux,2012,216,0,22.1195,0.69255,1.006923077,400,1.1,-0.05,,
Bordeaux,2012,216,1,21.572,0.72235,0.992322692,400,1.1,-0.05,,
Bordeaux,2012,216,2,21.0205,0.7303,0.882064615,400,1.1,-0.05,,
Bordeaux,2012,216,3,20.6295,0.7385,0.624795769,400,1.1,-0.05,,
Bordeaux,2012,216,4,20.367,0.7494,0.863076924,400,1.1,-0.05,,
Bordeaux,2012,216,5,20.096,0.75235,0.970961539,400,1.1,-0.05,,
Bordeaux,2012,216,6,19.598,0.7442,4.962692308,400,1.1,-0.05,,
Bordeaux,2012,216,7,20.2735,0.73985,88.825,400,1.1,-0.05,,
Bordeaux,2012,216,8,24.427,0.61075,399.1730769,400,1.1,-0.05,,
Bordeaux,2012,216,9,29.714,0.4666,1395.667308,400,1.1,-0.05,,
Bordeaux,2012,216,10,32.0705,0.45635,1503.911539,400,1.1,-0.05,,
Bordeaux,2012,216,11,30.495,0.4435,1056.190385,400,1.1,-0.05,,
Bordeaux,2012,216,12,31.1895,0.40955,903.7134615,400,1.1,-0.05,,
Bordeaux,2012,216,13,30.2015,0.43875,808.4153846,400,1.1,-0.05,,
Bordeaux,2012,216,14,36.053,0.3389,2003.389258,400,1.1,-0.05,,
Bordeaux,2012,216,15,36.873,0.2704,2200.751215,400,1.1,-0.05,,
Bordeaux,2012,216,16,32.745,0.28585,890.8852615,400,1.1,-0.05,,
Bordeaux,2012,216,17,33.7125,0.3153,916.6121461,400,1.1,-0.05,,
Bordeaux,2012,216,18,32.723,0.3549,578.4873769,400,1.1,-0.05,,
Bordeaux,2012,216,19,29.868,0.38735,188.4025,400,1.1,-0.05,,
Bordeaux,2012,216,20,26.8475,0.4616,59.30057692,400,1.1,-0.05,,
Bordeaux,2012,216,21,25.1095,0.5183,10.69503346,400,1.1,-0.05,,
Bordeaux,2012,216,22,23.975,0.5817,4.667591924,400,1.1,-0.05,,
Bordeaux,2012,216,23,23.2925,0.62905,3.160731539,400,1.1,-0.05,,
Bordeaux,2012,217,0,22.695,0.67535,2.682946539,400,1.1,-0.05,,
Bordeaux,2012,217,1,22.3635,0.7078,2.168408846,400,1.1,-0.05,,
Bordeaux,2012,217,2,22.0575,0.73265,1.433355,400,1.1,-0.05,,
Bordeaux,2012,217,3,21.822,0.7539,1.176086154,400,1.1,-0.05,,
Bordeaux,2012,217,4,21.913,0.7612,1.029075385,400,1.1,-0.05,,
Bordeaux,2012,217,5,21.939,0.76225,0.735053846,400,1.1,-0.05,,
Bordeaux,2012,217,6,21.7685,0.7697,4.189806924,400,1.1,-0.05,,
Bordeaux,2012,217,7,21.9595,0.7702,32.97673077,400,1.1,-0.05,,
Bordeaux,2012,217,8,23.4125,0.72995,177.7219231,400,1.1,-0.05,,
Bordeaux,2012,217,9,26.033,0.5908,461.7461539,400,1.1,-0.05,,
Bordeaux,2012,217,10,28.5845,0.4808,789.7153846,400,1.1,-0.05,,
Bordeaux,2012,217,11,29.552,0.481,732.1769231,400,1.1,-0.05,,
Bordeaux,2012,217,12,28.0835,0.46885,320.7769231,400,1.1,-0.05,,
Bordeaux,2012,217,13,29.6725,0.46715,718.5115385,400,1.1,-0.05,,
Bordeaux,2012,217,14,30.4565,0.4516,691.1807692,400,1.1,-0.05,,
Bordeaux,2012,217,15,30.775,0.42895,638.3173077,400,1.1,-0.05,,
Bordeaux,2012,217,16,30.0035,0.41945,463.1846154,400,1.1,-0.05,,
Bordeaux,2012,217,17,29.5375,0.46105,412.8384615,400,1.1,-0.05,,
Bordeaux,2012,217,18,28.8745,0.4688,313.5846154,400,1.1,-0.05,,
Bordeaux,2012,217,19,27.67,0.46155,170.5655769,400,1.1,-0.05,,
Bordeaux,2012,217,20,25.751,0.48895,39.48576924,400,1.1,-0.05,,
Bordeaux,2012,217,21,24.612,0.56075,8.342861154,400,1.1,-0.05,,
Bordeaux,2012,217,22,23.954,0.61385,2.499183077,400,1.1,-0.05,,
Bordeaux,2012,217,23,23.463,0.6562,0.918817308,400,1.1,-0.05,,
Bordeaux,2012,218,0,22.9525,0.6997,1.726153846,400,1.1,-0.05,,
Bordeaux,2012,218,1,22.672,0.73345,0.970961539,400,1.1,-0.05,,
Bordeaux,2012,218,2,22.4565,0.7575,1.510384615,400,1.1,-0.05,,
Bordeaux,2012,218,3,22.206,0.785,0.110258077,400,1.1,-0.05,,
Bordeaux,2012,218,4,21.9,0.8033,0,400,1.1,-0.05,,
Bordeaux,2012,218,5,21.6345,0.8155,0.036752692,400,1.1,-0.05,,
Bordeaux,2012,218,6,21.4235,0.8245,0.992322692,400,1.1,-0.05,,
Bordeaux,2012,218,7,21.428,0.828,20.1025,400,1.1,-0.05,,
Bordeaux,2012,218,8,22.0005,0.8275,80.69769231,400,1.1,-0.05,,
Bordeaux,2012,218,9,23.405,0.80375,168.5876924,400,1.1,-0.05,,
Bordeaux,2012,218,10,24.3915,0.76135,204.0098077,400,1.1,-0.05,,
Bordeaux,2012,218,11,24.4345,0.7416,207.6419231,400,1.1,-0.05,,
Bordeaux,2012,218,12,24.018,0.74145,182.6846154,400,1.1,-0.05,,
Bordeaux,2012,218,13,24.04,0.74685,146.6871154,400,1.1,-0.05,,
Bordeaux,2012,218,14,23.885,0.7651,235.1884615,400,1.1,-0.05,,
Bordeaux,2012,218,15,24.308,0.74195,179.3042308,400,1.1,-0.05,,
Bordeaux,2012,218,16,25.788,0.652,432.9769231,400,1.1,-0.05,,
Bordeaux,2012,218,17,26.059,0.53865,335.1615385,400,1.1,-0.05,,
Bordeaux,2012,218,18,25.2245,0.53255,250.9396154,400,1.1,-0.05,,
Bordeaux,2012,218,19,25.952,0.5327,237.3121342,400,1.1,-0.05,,
Bordeaux,2012,218,20,24.4985,0.5858,85.37269231,400,1.1,-0.05,,
Bordeaux,2012,218,21,22.854,0.657,9.026346154,400,1.1,-0.05,,
Bordeaux,2012,218,22,21.7925,0.72455,1.510384615,400,1.1,-0.05,,
Bordeaux,2012,218,23,21.4505,0.76005,0.755192308,400,1.1,-0.05,,
Bordeaux,2012,219,0,21.082,0.78335,1.222692308,400,1.1,-0.05,,
Bordeaux,2012,219,1,20.8465,0.7984,1.006923077,400,1.1,-0.05,,
Bordeaux,2012,219,2,20.632,0.80995,0.539423077,400,1.1,-0.05,,
Bordeaux,2012,219,3,20.536,0.8185,1.4025,400,1.1,-0.05,,
Bordeaux,2012,219,4,20.3025,0.82,1.114807692,400,1.1,-0.05,,
Bordeaux,2012,219,5,20.0715,0.8155,1.114807692,400,1.1,-0.05,,
Bordeaux,2012,219,6,19.683,0.8105,3.236538461,400,1.1,-0.05,,
Bordeaux,2012,219,7,19.8825,0.8195,34.19942308,400,1.1,-0.05,,
Bordeaux,2012,219,8,22.641,0.75545,318.9788461,400,1.1,-0.05,,
Bordeaux,2012,219,9,25.3295,0.62525,442.6865385,400,1.1,-0.05,,
Bordeaux,2012,219,10,30.4845,0.48415,1632.653846,400,1.1,-0.05,,
Bordeaux,2012,219,11,28.5915,0.46905,694.2583577,400,1.1,-0.05,,
Bordeaux,2012,219,12,30.2945,0.43015,1090.713462,400,1.1,-0.05,,
Bordeaux,2012,219,13,28.7135,0.42795,798.3461539,400,1.1,-0.05,,
Bordeaux,2012,219,14,31.432,0.3896,1334.532692,400,1.1,-0.05,,
Bordeaux,2012,219,15,31.946,0.3576,1386.311554,400,1.1,-0.05,,
Bordeaux,2012,219,16,32.345,0.35045,1421.594139,400,1.1,-0.05,,
Bordeaux,2012,219,17,30.46,0.3783,661.1809346,400,1.1,-0.05,,
Bordeaux,2012,219,18,28.764,0.4219,364.2191808,400,1.1,-0.05,,
Bordeaux,2012,219,19,26.9865,0.45525,169.1271154,400,1.1,-0.05,,
Bordeaux,2012,219,20,25.714,0.4795,69.72942308,400,1.1,-0.05,,
Bordeaux,2012,219,21,24.074,0.5388,7.336153846,400,1.1,-0.05,,
Bordeaux,2012,219,22,22.707,0.6203,1.114807692,400,1.1,-0.05,,
Bordeaux,2012,219,23,21.7915,0.6821,1.222692308,400,1.1,-0.05,,
Bordeaux,2012,220,0,21.066,0.71815,0.611346154,400,1.1,-0.05,,
Bordeaux,2012,220,1,20.4885,0.73025,0,400,1.1,-0.05,,
Bordeaux,2012,220,2,19.998,0.73895,0,400,1.1,-0.05,,
Bordeaux,2012,220,3,19.5475,0.7452,0,400,1.1,-0.05,,
Bordeaux,2012,220,4,19.212,0.74945,0.251730769,400,1.1,-0.05,,
Bordeaux,2012,220,5,18.943,0.7542,0.107884615,400,1.1,-0.05,,
Bordeaux,2012,220,6,18.6995,0.75855,3.811923077,400,1.1,-0.05,,
Bordeaux,2012,220,7,19.3225,0.7535,76.34634615,400,1.1,-0.05,,
Bordeaux,2012,220,8,23.06,0.63315,377.9557692,400,1.1,-0.05,,
Bordeaux,2012,220,9,27.5765,0.49805,1104.378846,400,1.1,-0.05,,
Bordeaux,2012,220,10,31.366,0.4669,1616.830769,400,1.1,-0.05,,
Bordeaux,2012,220,11,32.269,0.4187,1419.401924,400,1.1,-0.05,,
Bordeaux,2012,220,12,33.1555,0.37265,1983.638461,400,1.1,-0.05,,
Bordeaux,2012,220,13,33.95,0.3572,2037.940385,400,1.1,-0.05,,
Bordeaux,2012,220,14,35.5295,0.3356,1853.8058,400,1.1,-0.05,,
Bordeaux,2012,220,15,35.277,0.3208,2281.974665,400,1.1,-0.05,,
Bordeaux,2012,220,16,34.454,0.32775,1963.69635,400,1.1,-0.05,,
Bordeaux,2012,220,17,32.7695,0.3487,850.4573,400,1.1,-0.05,,
Bordeaux,2012,220,18,31.6415,0.3916,550.1878039,400,1.1,-0.05,,
Bordeaux,2012,220,19,29.22,0.43605,173.9819231,400,1.1,-0.05,,
Bordeaux,2012,220,20,26.798,0.51605,63.83173077,400,1.1,-0.05,,
Bordeaux,2012,220,21,25.6055,0.5212,7.911538461,400,1.1,-0.05,,
Bordeaux,2012,220,22,24.9215,0.51815,0.215769231,400,1.1,-0.05,,
Bordeaux,2012,220,23,24.0925,0.54375,0,400,1.1,-0.05,,
Bordeaux,2012,221,0,23.603,0.5702,0.503461539,400,1.1,-0.05,,
Bordeaux,2012,221,1,23.0945,0.5952,0.107884615,400,1.1,-0.05,,
Bordeaux,2012,221,2,22.587,0.62275,0,400,1.1,-0.05,,
Bordeaux,2012,221,3,21.914,0.65165,0,400,1.1,-0.05,,
Bordeaux,2012,221,4,21.5845,0.67535,0,400,1.1,-0.05,,
Bordeaux,2012,221,5,21.269,0.68825,0,400,1.1,-0.05,,
Bordeaux,2012,221,6,20.9565,0.7015,3.704038461,400,1.1,-0.05,,
Bordeaux,2012,221,7,21.5695,0.67635,79.475,400,1.1,-0.05,,
Bordeaux,2012,221,8,24.6885,0.55325,365.3692308,400,1.1,-0.05,,
Bordeaux,2012,221,9,28.785,0.4793,1260.811539,400,1.1,-0.05,,
Bordeaux,2012,221,10,32.8095,0.4249,1870.359615,400,1.1,-0.05,,
Bordeaux,2012,221,11,33.0885,0.37655,1462.915385,400,1.1,-0.05,,
Bordeaux,2012,221,12,35.036,0.3415,2487.819231,400,1.1,-0.05,,
Bordeaux,2012,221,13,36.679,0.3254,2353.323077,400,1.1,-0.05,,
Bordeaux,2012,221,14,37.295,0.30465,1890.190965,400,1.1,-0.05,,
Bordeaux,2012,221,15,37.794,0.28515,2342.984135,400,1.1,-0.05,,
Bordeaux,2012,221,16,36.986,0.25765,2001.551624,400,1.1,-0.05,,
Bordeaux,2012,221,17,35.835,0.2495,862.2181615,400,1.1,-0.05,,
Bordeaux,2012,221,18,34.2075,0.2752,559.7435039,400,1.1,-0.05,,
Bordeaux,2012,221,19,31.578,0.3387,171.3567308,400,1.1,-0.05,,
Bordeaux,2012,221,20,28.8265,0.37135,62.53711539,400,1.1,-0.05,,
Bordeaux,2012,221,21,26.4965,0.4239,6.868653846,400,1.1,-0.05,,
Bordeaux,2012,221,22,25.1745,0.4987,0,400,1.1,-0.05,,
Bordeaux,2012,221,23,25.308,0.4786,0.4675,400,1.1,-0.05,,
Bordeaux,2012,222,0,25.0885,0.4146,0.359615385,400,1.1,-0.05,,
Bordeaux,2012,222,1,24.612,0.43875,0.035961539,400,1.1,-0.05,,
Bordeaux,2012,222,2,23.9405,0.478,0,400,1.1,-0.05,,
Bordeaux,2012,222,3,23.365,0.5183,0,400,1.1,-0.05,,
Bordeaux,2012,222,4,22.8425,0.5574,0,400,1.1,-0.05,,
Bordeaux,2012,222,5,22.4605,0.5927,0,400,1.1,-0.05,,
Bordeaux,2012,222,6,22.0395,0.6233,2.840961539,400,1.1,-0.05,,
Bordeaux,2012,222,7,22.84,0.62105,91.1625,400,1.1,-0.05,,
Bordeaux,2012,222,8,25.796,0.5268,387.3057692,400,1.1,-0.05,,
Bordeaux,2012,222,9,29.6015,0.4752,1156.882692,400,1.1,-0.05,,
Bordeaux,2012,222,10,33.64,0.41525,1722.557692,400,1.1,-0.05,,
Bordeaux,2012,222,11,33.9285,0.362,1415.446154,400,1.1,-0.05,,
