station,year,day,hour,temp,rh,totalRadiation,CO2,wind,soilWater_potential,soilWater_content,rainfall
15876,2022,178,6,0.1,0.911,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,7,-0.4,0.913,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,8,1.6,0.906,25.6,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,9,4.9,0.891,549.4,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,10,8.7,0.888,932.8,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,11,11.5,0.817,1507.8,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,12,13.3,0.73,1712.2,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,13,15,0.635,1763.3,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,14,15.7,0.573,1584.4,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,15,15.7,0.53,1137.2,400,2.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,16,14.1,0.57,613.3,400,3.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,17,11.1,0.685,102.2,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,18,7.6,0.814,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,19,5.2,0.877,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,20,3.8,0.898,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,21,2.8,0.902,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,22,1.9,0.904,0,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,178,23,1.5,0.904,0,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,0,1.6,0.902,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,1,1.6,0.901,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,2,1.7,0.9,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,3,1.3,0.902,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,4,0.9,0.903,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,5,1.6,0.899,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,6,1.7,0.899,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,7,2.4,0.896,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,8,2.9,0.894,12.8,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,9,4,0.891,191.7,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,10,5.6,0.892,434.4,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,11,7.6,0.889,792.2,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,12,9.7,0.827,958.3,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,13,11.2,0.758,1226.7,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,14,12,0.723,983.9,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,15,11.9,0.708,856.1,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,16,10.4,0.782,536.7,400,0.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,17,7,0.867,76.7,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,18,4.8,0.894,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,19,3.2,0.898,0,400,0.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,20,2.1,0.9,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,21,1.4,0.9,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,22,0.7,0.902,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,179,23,0.7,0.899,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,0,0.4,0.9,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,1,0.2,0.901,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,2,-0.1,0.902,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,3,-0.3,0.903,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,4,-0.3,0.903,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,5,-0.5,0.905,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,6,-0.5,0.905,0,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,7,-0.2,0.903,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,8,0.7,0.901,25.6,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,9,2.9,0.89,460,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,10,6.1,0.884,664.4,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,11,8.1,0.887,945.6,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,12,10,0.847,805,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,13,11.3,0.83,843.3,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,14,11.7,0.782,741.1,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,15,11,0.824,357.8,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,16,10.1,0.859,178.9,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,17,8.8,0.881,38.3,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,18,8.4,0.884,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,19,8.2,0.88,0,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,20,8,0.876,0,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,21,8,0.875,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,22,8,0.875,0,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,180,23,7.8,0.878,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,0,6.7,0.878,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,1,5.9,0.879,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,2,5.8,0.874,0,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,3,5.7,0.874,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,4,7.8,0.865,0,400,3.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,5,8.6,0.882,0,400,3.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,6,8,0.887,0,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,7,7.5,0.888,0,400,2.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,8,8.1,0.887,12.8,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,9,9.9,0.872,383.3,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,10,11.2,0.837,1047.8,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,11,12.7,0.793,1469.4,400,4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,12,13.9,0.745,1763.3,400,3.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,13,14.7,0.726,1725,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,14,15.3,0.7,1546.1,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,15,15.4,0.666,1137.2,400,0.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,16,13.6,0.745,562.2,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,17,10.4,0.853,76.7,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,18,8.6,0.881,0,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,19,7.8,0.885,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,20,6.2,0.89,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,21,5.3,0.887,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,22,5.9,0.88,0,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,181,23,7,0.881,0,400,2.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,0,11.8,0.752,0,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,1,13.3,0.675,0,400,7.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,2,14.1,0.65,0,400,6.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,3,13.6,0.674,0,400,4.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,4,13,0.692,0,400,3.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,5,12,0.724,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,6,11.8,0.743,0,400,2.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,7,11.2,0.834,0,400,4.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,8,9.7,0.871,0,400,3.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,9,8.9,0.88,51.1,400,4.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",1
15876,2022,182,10,9.4,0.87,383.3,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,11,10.1,0.819,881.7,400,3.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,12,10.4,0.795,958.3,400,3.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,13,10.6,0.775,894.4,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,14,10.7,0.779,830.6,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,15,10.6,0.797,690,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,16,9.8,0.805,523.9,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,17,7.2,0.87,89.4,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,18,5.6,0.893,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,19,4.5,0.895,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,20,3.3,0.898,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,21,2.4,0.899,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,22,1.7,0.9,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,182,23,1.7,0.899,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,0,0.8,0.903,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,1,0.1,0.905,0,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,2,-0.3,0.906,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,3,-0.8,0.907,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,4,-0.5,0.906,0,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,5,-0.8,0.907,0,400,2.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,6,-0.5,0.906,0,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,7,-1,0.908,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,8,0.6,0.9,12.8,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,9,4,0.894,651.7,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,10,8.8,0.847,856.1,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,11,11.9,0.686,1546.1,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,12,13.4,0.572,1737.8,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,13,14.7,0.539,1750.6,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,14,14.2,0.579,1571.7,400,3.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,15,13.4,0.633,1188.3,400,3.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,16,12,0.727,638.9,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,17,8.8,0.828,115,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,18,5.9,0.877,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,19,4.1,0.895,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,20,2.6,0.9,0,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,21,1.8,0.902,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,22,1.2,0.902,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,183,23,0.3,0.906,0,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,0,0,0.905,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,1,-0.4,0.907,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,2,-0.8,0.907,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,3,-0.7,0.906,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,4,-1,0.908,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,5,-1,0.908,0,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,6,-1.5,0.91,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,7,-1.5,0.91,0,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,8,-0.1,0.904,25.6,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,9,3.1,0.895,626.1,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,10,6.9,0.888,881.7,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,11,10.4,0.802,1469.4,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,12,14,0.684,1737.8,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,13,15.8,0.573,1763.3,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,14,16.2,0.524,1533.3,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,15,15.7,0.609,1162.8,400,2.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,16,13.1,0.724,600.6,400,2.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,17,9.9,0.835,102.2,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,18,6.9,0.882,0,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,19,5.4,0.89,0,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,20,4.5,0.893,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,21,3.1,0.896,0,400,1.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,22,2.1,0.899,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,184,23,1.4,0.9,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,0,0.5,0.904,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,1,0,0.905,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,2,-0.3,0.906,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,3,-0.8,0.908,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,4,-1.2,0.909,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,5,-1.4,0.91,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,6,-1.5,0.91,0,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,7,-1.8,0.911,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,8,0.5,0.901,25.6,400,1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,9,4.2,0.891,498.3,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,10,9.8,0.847,958.3,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,11,12.4,0.744,1456.7,400,3.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,12,14,0.69,1763.3,400,3.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,13,15.1,0.658,1814.4,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,14,15.6,0.637,1546.1,400,2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,15,14.8,0.663,1175.6,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,16,13,0.712,638.9,400,2.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,17,9.6,0.817,89.4,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,18,7,0.88,0,400,2.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,19,5.4,0.891,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,20,4.2,0.895,0,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,21,3.5,0.895,0,400,0.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,22,3.1,0.894,0,400,0.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,185,23,2.7,0.893,0,400,1.6,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,0,2.6,0.89,0,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,1,2.9,0.888,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,2,3,0.888,0,400,1.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,3,3,0.888,0,400,1.1,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,4,3,0.889,0,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,5,3.2,0.888,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,6,3.4,0.887,0,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,7,3.4,0.887,0,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,8,3.8,0.885,12.8,400,1.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,9,6.1,0.875,230,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,10,8.9,0.881,728.3,400,1.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,11,9.9,0.883,600.6,400,1.2,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,12,9.8,0.875,549.4,400,1.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,13,9.8,0.87,383.3,400,1.7,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,14,10.5,0.875,306.7,400,0.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,15,12.3,0.816,293.9,400,2.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,16,13.2,0.741,178.9,400,3.3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,17,13.1,0.761,38.3,400,3.5,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,18,11.8,0.853,0,400,2.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,19,12.3,0.843,0,400,2.8,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,20,12.1,0.842,0,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,21,12.8,0.805,0,400,3.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,22,11.9,0.853,0,400,2.4,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,186,23,12.1,0.869,0,400,2.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,187,0,12.1,0.87,0,400,3,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
15876,2022,187,1,11.7,0.877,0,400,2.9,"-0.1,-0.1,-0.1,-0.1","0.2,0.25,0.25,0.25",0
