year,day,hour,fPARLow_ratio,fPARMid_ratio,fPARUp_ratio,fabsSoil_ratio,fparSoil_ratio,fabsFarRed_correction
2012,180,1,0,0,0,NA,NA,NA
2012,180,2,0,0,0,NA,NA,NA
2012,180,3,0,0,0,NA,NA,NA
2012,180,4,0,0,0,NA,NA,NA
2012,180,5,0.9575653003774289,0.9799793845284865,1,0.9415021605447996,0.9268527919520946,1.0463424157103782
2012,180,6,0.9419633926191608,0.963069100287636,1,0.9377744068184473,0.9233314345762116,1.0465007643625959
2012,180,7,0.6855663165344831,0.8674565194391096,0.9484385488564694,0.9988100273002969,0.9704646151857762,1.0389081737373393
2012,180,8,0.5860848553592128,0.7603661846874591,0.9892688634773017,0.9641876628983965,0.9485870610159771,1.0476149622075015
2012,180,9,0.9566217397670399,0.9867811359541743,1,0.9146973356269292,0.8991134447420586,1.0384569702365658
2012,180,10,0.8873581973594642,0.9505698137306723,1,0.849026216200395,0.8343728421379264,1.043767937105867
2012,180,11,0.9896599163591699,0.9765355145900372,1,0.8095781769641384,0.7955690395469904,1.0209941099272344
2012,180,12,0.9514468245381024,0.9847452327956181,1,0.8346720953606612,0.8221252938151261,1.0427285935551245
2012,180,13,0.9184181679917478,0.9277371340491223,1,0.899753185289088,0.8905903268205021,1.0430379980886229
2012,180,14,0.9903173379251408,0.9679747895891767,1,0.9299402017240919,0.9149897505961097,1.0371539380117607
2012,180,15,0.8947440767740628,0.9444969533699812,1,0.8664526493632985,0.8518518215250692,1.0423976142737938
2012,180,16,0.9989486904934614,0.9422033131949892,1,0.8598279834377621,0.8343502012996732,1.0392438781191844
2012,180,17,0.767753244287469,0.8064935741655459,1,0.948524110686948,0.9327896397070888,1.0461882574414796
2012,180,18,0.7243271966595882,0.9706302333734798,0.9812362558937,1,1,1.0426400746930735
2012,180,19,0.945868866216421,0.9753783341333874,1,0.9441955376928093,0.9295823201558635,1.0482484823392602
2012,180,20,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,180,21,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,180,22,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,180,23,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,181,0,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,181,1,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,181,2,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,181,3,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,181,4,0,0,0,0.9441955376928093,0.9295823201558635,NA
2012,181,5,0.9455682915662155,0.9684993022055488,1,0.9447277527309984,0.9300118380346568,1.0471140889607167
2012,181,6,0.9518791028735543,0.9701204113925209,1,0.9419942848345839,0.9276135612568049,1.0472543573240816
2012,181,7,0.6914876144302605,0.8779716089710637,0.9399368622851364,1,1,1.0359387613125208
2012,181,8,0.5868548398571489,0.757856028876525,0.9847809936885275,0.959598657036442,0.9440293577183978,1.046675997594888
2012,181,9,0.972745845868796,1,1,1,1,1
2012,181,10,0.7478058618968454,0.8748331980423552,1,0.717917887252279,0.7031122001660645,1.0463263587498588
