timestamp,cpb,cpt,endX,endY,endZ,nodeID,parentID,waterPotential,x,y,z,dayOfYear,hourOfDay,Cp,sugarConcentration
2022-03-06 12:30:00,0.0013465811959066,0.0013466322812757,-0.2049181492848312,0.3007826889989338,0.291942726832783,30676645,30676642,-0.5664601600309161,-0.1871355634610585,0.2981017079896133,0.3179407858251652,65,12,0.12910559658360254,0.12910559658360254
2022-03-06 12:30:00,0.0013465212461775,0.0013465811959066,-0.1871355634610585,0.2981017079896133,0.3179407859251652,30676642,30676639,-0.5667074009517431,-0.171773492858333,0.2939705356107495,0.3452583130954006,65,12,0.1291027226641871,0.1291027226641871
2022-03-06 12:30:00,0.0013464513108633,0.0013465212461775,-0.171773492858333,0.2939705356107495,0.3452583131954007,30676639,30676636,-0.5669670720536173,-0.1603872465284115,0.2906906213323346,0.3745653540894275,65,12,0.1290993699667318,0.1290993699667318
2022-03-06 12:30:00,0.0013463731494802,0.0013464513108633,-0.1603872465284115,0.2906906213323346,0.3745653541894275,30676636,30676633,-0.5672456930567626,-0.1511922248196716,0.2879200289543081,0.4046831642488289,65,12,0.12909562280867412,0.12909562280867412
2022-03-06 12:30:00,0.0013462882602512,0.0013463731494802,-0.1511922248196716,0.2879200289543081,0.4046831643488289,30676633,30676630,-0.5675318259276814,-0.145862860549519,0.2857478311546759,0.4357667053684563,65,12,0.12909155298574407,0.12909155298574407
2022-03-06 12:30:00,0.0013461988311006,0.0013462882602512,-0.145862860549519,0.2857478311546759,0.4357667054684563,30676630,30676627,-0.5678271576542872,-0.1462146776752334,0.2859187871268671,0.4673761041955626,65,12,0.12908726536770707,0.12908726536770707
2022-03-06 12:30:00,0.0013461123378267,0.0013461988311006,-0.1462146776752334,0.2859187871268671,0.4673761042955626,30676627,30676576,-0.5681275062585329,-0.1518218303461451,0.288524337197854,0.4983773629293057,65,12,0.1290831183727428,0.1290831183727428
2022-03-06 12:30:00,0.0013471043633296,0.001347127794196,-0.0621086467784928,0.1578446553677546,0.3170318642240349,30676621,30676618,-0.566715640935357,-0.0767066233373493,0.183129602177977,0.3291511725506212,65,12,0.12913067389913485,0.12913067389913485
2022-03-06 12:30:00,0.001347056817497,0.0013471043633296,-0.0767066233373493,0.183129602177977,0.3291511726506212,30676618,30676615,-0.566831035395961,-0.0897272929872879,0.2071947993432312,0.3449826456202527,65,12,0.12912839505580723,0.12912839505580723
2022-03-06 12:30:00,0.0013469914497567,0.001347056817497,-0.0897272929872879,0.2071947993432312,0.3449826457202527,30676615,30676612,-0.5669809713393583,-0.1024684814079984,0.2298400130652465,0.3629871868761878,65,12,0.12912526195344404,0.12912526195344404
2022-03-06 12:30:00,0.0013469144702849,0.0013469914497567,-0.1024684814079984,0.2298400130652465,0.3629871869761878,30676612,30676609,-0.567150715219879,-0.1133194857503617,0.2507131720699693,0.3841029163514459,65,12,0.12912157219858972,0.12912157219858972
2022-03-06 12:30:00,0.0013468314855476,0.0013469144702849,-0.1133194857503617,0.2507131720699693,0.3841029164514459,30676609,30676606,-0.5673500459282862,-0.124690357736948,0.2675159824296652,0.4083449444896345,65,12,0.12911759448321414,0.12911759448321414
2022-03-06 12:30:00,0.0013467400203511,0.0013468314855476,-0.124690357736948,0.2675159824296652,0.4083449445896345,30676606,30676603,-0.5675795490279462,-0.1348135120714807,0.2809775970963455,0.4350959028156236,65,12,0.12911321013120391,0.12911321013120391
2022-03-06 12:30:00,0.0013466433042708,0.0013467400203511,-0.1348135120714807,0.2809775970963455,0.4350959029156236,30676603,30676600,-0.5678332288720066,-0.1447876598180143,0.2927978378216596,0.4626659115309561,65,12,0.1291085739179733,0.1291085739179733
2022-03-06 12:30:00,0.0013465399813311,0.0013466433042708,-0.1447876598180143,0.2927978378216596,0.4626659116309561,30676600,30676597,-0.5680947977410744,-0.1517682853437468,0.3007108766922621,0.4924645990554952,65,12,0.1291036208122604,0.1291036208122604
2022-03-06 12:30:00,0.0013464454956139,0.0013465399813311,-0.1517682853437468,0.3007108766922621,0.4924645991554952,30676597,30676579,-0.5683776913053763,-0.1576194146473779,0.307875161526091,0.5226928044911667,65,12,0.12909909117987992,0.12909909117987992
2022-03-06 12:30:00,0.0013466714548426,0.0013466950173025,-0.184750451240885,0.3794260527293389,0.6231869902737402,30676591,30676588,-0.5696374476979054,-0.1774241055751287,0.3613576523863488,0.5983039708155866,65,12,0.12910992337004232,0.12910992337004232
2022-03-06 12:30:00,0.0013466151083911,0.0013466714548426,-0.1774241055751287,0.3613576523863488,0.5983039709155866,30676588,30676585,-0.5693976719016163,-0.170120237458125,0.3427951529387223,0.5737806307289431,65,12,0.12910722227984378,0.12910722227984378
2022-03-06 12:30:00,0.0013465398436381,0.0013466151083911,-0.170120237458125,0.3427951529387223,0.5737806308289432,30676585,30676582,-0.5691602694612368,-0.1631804230350354,0.3241342934168842,0.5492262343427157,65,12,0.1291036142113924,0.1291036142113924
2022-03-06 12:30:00,0.0013464454956139,0.0013465398436381,-0.1631804230350354,0.3241342934168842,0.5492262344427157,30676582,30676579,-0.5689221922449201,-0.1576194146473779,0.307875161526091,0.5226928044911667,65,12,0.12909909117987992,0.12909909117987992
2022-03-06 12:30:00,0.0013461123378267,0.0013464454956139,-0.1576194146473779,0.307875161526091,0.5226928045911667,30676579,30676576,-0.5686648621020925,-0.1518218303461451,0.288524337197854,0.4983773629293057,65,12,0.1290831183727428,0.1290831183727428
2022-03-06 12:30:00,0.0013455318064325,0.0013461123378267,-0.1518218303461451,0.288524337197854,0.4983773630293057,30676576,30676573,-0.5684224880687141,-0.1469176668147271,0.2681089395044139,0.4747454395739593,65,12,0.12905528084324328,0.12905528084324328
2022-03-06 12:30:00,0.0013448896242959,0.0013455318064325,-0.1469176668147271,0.2681089395044139,0.4747454396739593,30676573,30676570,-0.5681817284653968,-0.1424328570250818,0.2483826824616551,0.4504541170801343,65,12,0.12902448005256917,0.12902448005256917
2022-03-06 12:30:00,0.0013443098648368,0.0013448896242959,-0.1424328570250818,0.2483826824616551,0.4504541171801343,30676570,30676567,-0.5679336516739786,-0.1359954818725429,0.2273298451083488,0.4277683214117627,65,12,0.12899666690539666,0.12899666690539666
2022-03-06 12:30:00,0.0013436593679962,0.0013443098648368,-0.1359954818725429,0.2273298451083488,0.4277683215117627,30676567,30676564,-0.5676896473065319,-0.1321249362758696,0.2063854571437438,0.4044089855045954,65,12,0.1289654530908077,0.1289654530908077
2022-03-06 12:30:00,0.0013429917173633,0.0013436593679962,-0.1321249362758696,0.2063854571437438,0.4044089856045954,30676564,30676561,-0.5674364617658642,-0.1285632516567205,0.183327541866158,0.3830793340638658,65,12,0.12893340830061728,0.12893340830061728
2022-03-06 12:30:00,0.0013422874462414,0.0013429917173633,-0.1285632516567205,0.183327541866158,0.3830793341638658,30676561,30676558,-0.5672026579081989,-0.1259211386054467,0.1593597346683335,0.3626374520128562,65,12,0.1288995972269588,0.1288995972269588
2022-03-06 12:30:00,0.0013415442144891,0.0013422874462414,-0.1259211386054467,0.1593597346683335,0.3626374521128562,30676558,30676555,-0.5669762347841393,-0.124222357032506,0.1348594965994822,0.3427336945565402,65,12,0.12886390608680218,0.12886390608680218
2022-03-06 12:30:00,0.0013407600824567,0.0013415442144891,-0.124222357032506,0.1348594965994822,0.3427336946565402,30676555,30676552,-0.5667539503264273,-0.1222361158340286,0.1094317773052021,0.3240576933041006,65,12,0.12882624013245247,0.12882624013245247
2022-03-06 12:30:00,0.0013363239156106,0.0013407600824567,-0.1222361158340286,0.1094317773052021,0.3240576934041006,30676552,30676546,-0.566542224942158,-0.1176710588444757,0.0823701543393974,0.3083689743275689,65,12,0.12861294014984498,0.12861294014984498
2022-03-06 12:30:00,0.0013172124198993,0.0013173823742453,-0.3051040047850368,-0.1598860827494989,0.9945026208934754,30676537,30676534,-0.5831944292132899,-0.2925572892509201,-0.1446429976875546,0.960802506206298,65,12,0.12768994637448516,0.12768994637448516
2022-03-06 12:30:00,0.0013168721823613,0.0013172124198993,-0.2925572892509201,-0.1446429976875546,0.960802506306298,30676534,30676531,-0.5828631867826317,-0.2783776255838218,-0.1291256066628537,0.9278841655689049,65,12,0.12767345407675246,0.12767345407675246
2022-03-06 12:30:00,0.0013164585327926,0.0013168721823613,-0.2783776255838218,-0.1291256066628537,0.9278841656689047,30676531,30676528,-0.5825322518787311,-0.2651943711831384,-0.1155800986017631,0.8937053601221675,65,12,0.1276534004155693,0.1276534004155693
2022-03-06 12:30:00,0.0013159093783048,0.0013164585327926,-0.2651943711831384,-0.1155800986017631,0.8937053602221675,30676528,30676525,-0.58218789061583,-0.2516402466340173,-0.10205209914396,0.8596649625716629,65,12,0.12762677263044686,0.12762677263044686
2022-03-06 12:30:00,0.0013153242714219,0.0013159093783048,-0.2516402466340173,-0.10205209914396,0.8596649626716629,30676525,30676474,-0.5818393019263796,-0.2382089206665308,-0.0859336763697061,0.8267215965283229,65,12,0.1275983954461568,0.1275983954461568
2022-03-06 12:30:00,0.0013289872279049,0.0013291901043131,-0.4177651207926836,0.1906455198823042,0.9383219750801404,30676519,30676516,-0.5829357395555674,-0.397428280706233,0.1617361921872006,0.9217047117271348,65,12,0.12825939874338727,0.12825939874338727
2022-03-06 12:30:00,0.0013285825261925,0.0013289872279049,-0.397428280706233,0.1617361921872006,0.9217047118271348,30676516,30676513,-0.5827700570029485,-0.3775788527344685,0.1306691425780646,0.9088086515138022,65,12,0.12823986855172523,0.12823986855172523
2022-03-06 12:30:00,0.0013280031908796,0.0013285825261925,-0.3775788527344685,0.1306691425780646,0.9088086516138022,30676513,30676510,-0.5826337227239032,-0.3571601895506228,0.0985550251062887,0.9000205291964557,65,12,0.1282119056725914,0.1282119056725914
2022-03-06 12:30:00,0.0013273353848065,0.0013280031908796,-0.3571601895506228,0.0985550251062887,0.9000205292964557,30676510,30676507,-0.5825297281941294,-0.3391577764097228,0.0646561348126074,0.8927922451439615,65,12,0.12817966499107228,0.12817966499107228
2022-03-06 12:30:00,0.0013264936689974,0.0013273353848065,-0.3391577764097228,0.0646561348126074,0.8927922452439615,30676507,30676504,-0.5824364353594029,-0.321392545698589,0.030181550223042,0.8881695795643224,65,12,0.1281390166509649,0.1281390166509649
2022-03-06 12:30:00,0.0013254368844446,0.0013264936689974,-0.321392545698589,0.030181550223042,0.8881695796643224,30676504,30676501,-0.5823642710536129,-0.3052968160709998,-0.005363895387201,0.8864612126215909,65,12,0.12808796389518098,0.12808796389518098
2022-03-06 12:30:00,0.0013243009566596,0.0013254368844446,-0.3052968160709998,-0.005363895387201,0.886461212721591,30676501,30676498,-0.5823186520960478,-0.2879578930063278,-0.0403483148369986,0.8874213567451111,65,12,0.1280330650667055,0.1280330650667055
2022-03-06 12:30:00,0.0013230512924025,0.0013243009566596,-0.2879578930063278,-0.0403483148369986,0.8874213568451111,30676498,30676495,-0.5822978103046875,-0.2686464423791724,-0.0740249861885743,0.8917131075579938,65,12,0.12797264220459384,0.12797264220459384
2022-03-06 12:30:00,0.0013219192482068,0.0013230512924025,-0.2686464423791724,-0.0740249861885743,0.8917131076579938,30676495,30676480,-0.5823049241885068,-0.249955286034017,-0.1070364249703551,0.9010058638619184,65,12,0.12791788178453717,0.12791788178453717
2022-03-06 12:30:00,0.0013231895199103,0.0013234635491578,-0.268658720264953,-0.1378786488912813,1.0124220375589243,30676489,30676486,-0.5834695781130037,-0.2629449309571651,-0.129169110408305,0.9747794288025112,65,12,0.12797932708427123,0.12797932708427123
2022-03-06 12:30:00,0.0013226360013947,0.0013231895199103,-0.2629449309571651,-0.129169110408305,0.9747794289025112,30676486,30676483,-0.5831026799738626,-0.2560690911906526,-0.1179323270269391,0.9380108654199194,65,12,0.12795255603749403,0.12795255603749403
2022-03-06 12:30:00,0.0013219192482068,0.0013226360013947,-0.2560690911906526,-0.1179323270269391,0.9380108655199194,30676483,30676480,-0.5827358813137671,-0.249955286034017,-0.1070364249703551,0.9010058638619184,65,12,0.12791788178453717,0.12791788178453717
2022-03-06 12:30:00,0.0013186310585954,0.0013219192482068,-0.249955286034017,-0.1070364249703551,0.9010058639619184,30676480,30676477,-0.5823609597197892,-0.2437613966939322,-0.09651947408936,0.8639046616520552,65,12,0.12775868895122372,0.12775868895122372
2022-03-06 12:30:00,0.0013153242714219,0.0013186310585954,-0.2437613966939322,-0.09651947408936,0.8639046617520552,30676477,30676474,-0.5819366769481201,-0.2382089206665308,-0.0859336763697061,0.8267215965283229,65,12,0.1275983954461568,0.1275983954461568
2022-03-06 12:30:00,0.0013106948743894,0.0013153242714219,-0.2382089206665308,-0.0859336763697061,0.8267215966283229,30676474,30676471,-0.5815015659100082,-0.2314366301375514,-0.072845668528608,0.7905510303406582,65,12,0.12737365074979762,0.12737365074979762
2022-03-06 12:30:00,0.0013069853791068,0.0013106948743894,-0.2314366301375514,-0.072845668528608,0.7905510304406582,30676471,30676468,-0.5810676886829645,-0.2239849640525045,-0.0595426528923034,0.7545931121142893,65,12,0.12719327820527354,0.12719327820527354
2022-03-06 12:30:00,0.0013033028820781,0.0013069853791068,-0.2239849640525045,-0.0595426528923034,0.7545931122142893,30676468,30676465,-0.5804704326546073,-0.217193746883326,-0.0483178622398424,0.7178051633995297,65,12,0.12701396508155163,0.12701396508155163
2022-03-06 12:30:00,0.0012995229201256,0.0013033028820781,-0.217193746883326,-0.0483178622398424,0.7178051634995297,30676465,30676462,-0.5798702010170352,-0.2096087550579868,-0.0369024693988525,0.6812315878044558,65,12,0.12682964239594313,0.12682964239594313
2022-03-06 12:30:00,0.0012955327438358,0.0012995229201256,-0.2096087550579868,-0.0369024693988525,0.6812315879044558,30676462,30676459,-0.579267407627932,-0.2024744170733627,-0.0256963568764541,0.6445029382357691,65,12,0.12663477792114955,0.12663477792114955
2022-03-06 12:30:00,0.0012912969836603,0.0012955327438358,-0.2024744170733627,-0.0256963568764541,0.6445029383357691,30676459,30676456,-0.5786562483314303,-0.1925837381628868,-0.0112310070707623,0.609597382051465,65,12,0.12642759145401894,0.12642759145401894
2022-03-06 12:30:00,0.0012866914014431,0.0012912969836603,-0.1925837381628868,-0.0112310070707623,0.609597382151465,30676456,30676453,-0.578049163070353,-0.1851349964097756,0.0012507224830185,0.5733455943821653,65,12,0.12620192966184907,0.12620192966184907
2022-03-06 12:30:00,0.0012817083370965,0.0012866914014431,-0.1851349964097756,0.0012507224830185,0.5733455944821653,30676453,30676450,-0.57740312718347,-0.1781096446649261,0.0128523842949391,0.5367188922160373,65,12,0.12595731685594969,0.12595731685594969
2022-03-06 12:30:00,0.0012683249838553,0.0012817083370965,-0.1781096446649261,0.0128523842949391,0.5367188923160373,30676450,30676420,-0.5767305611572002,-0.171141162721051,0.0231517620428022,0.4996941328808621,65,12,0.12529798006985868,0.12529798006985868
2022-03-06 12:30:00,0.0013414279173124,0.0013416117611676,-0.2051578298055149,-0.1013860808552032,0.5381015436603139,30676411,30676408,-0.5791935470313606,-0.2382756260098828,-0.0993358579535073,0.5350851889097712,65,12,0.12885832042175283,0.12885832042175283
2022-03-06 12:30:00,0.0013410054223671,0.0013414279173124,-0.2382756260098828,-0.0993358579535073,0.5350851890097712,30676408,30676405,-0.5791597006298301,-0.2715185285784178,-0.0983258547978231,0.5330903061043841,65,12,0.12883802627260002,0.12883802627260002
2022-03-06 12:30:00,0.0013403810087045,0.0013410054223671,-0.2715185285784178,-0.0983258547978231,0.5330903062043841,30676405,30676402,-0.5791281645573192,-0.3047792704785881,-0.0965269372961133,0.5338500294659131,65,12,0.12880802729217006,0.12880802729217006
2022-03-06 12:30:00,0.0013395953497791,0.0013403810087045,-0.3047792704785881,-0.0965269372961133,0.5338500295659131,30676402,30676399,-0.5791143364177289,-0.3377218484358374,-0.0979442659986741,0.5386320764332349,65,12,0.12877027160577642,0.12877027160577642
2022-03-06 12:30:00,0.0013386817360243,0.0013395953497791,-0.3377218484358374,-0.0979442659986741,0.5386320765332349,30676399,30676396,-0.5791313779579474,-0.3704648631484838,-0.0980309065697398,0.5447946828244623,65,12,0.12872635298620333,0.12872635298620333
2022-03-06 12:30:00,0.001337554970159,0.0013386817360243,-0.3704648631484838,-0.0980309065697398,0.5447946829244623,30676396,30676393,-0.5791610605450136,-0.4007238497069638,-0.1010357897218915,0.5584128562622288,65,12,0.1286721672188292,0.1286721672188292
2022-03-06 12:30:00,0.0013363369374335,0.001337554970159,-0.4007238497069638,-0.1010357897218915,0.5584128563622288,30676393,30676390,-0.5792610008940784,-0.4287744821878412,-0.1040029187152497,0.5761455492857902,65,12,0.12861356678341404,0.12861356678341404
2022-03-06 12:30:00,0.0013350473250631,0.0013363369374335,-0.4287744821878412,-0.1040029187152497,0.5761455493857902,30676390,30676387,-0.5793974884459088,-0.455098711031061,-0.1048778681633715,0.5965504427850421,65,12,0.12855149348551084,0.12855149348551084
2022-03-06 12:30:00,0.001333839798218,0.0013350473250631,-0.455098711031061,-0.1048778681633715,0.5965504428850421,30676387,30676372,-0.5795587537561003,-0.4781489022773332,-0.1061650752664905,0.6205738068615081,65,12,0.12849334405032192,0.12849334405032192
2022-03-06 12:30:00,0.0013351513547875,0.0013354126359017,-0.5412081283702221,-0.1216965403964967,0.6964585262816603,30676381,30676378,-0.5805150520953887,-0.5206644658125963,-0.1177947176272883,0.6705196762077288,65,12,0.12855650189071155,0.12855650189071155
2022-03-06 12:30:00,0.0013345963691721,0.0013351513547875,-0.5206644658125963,-0.1177947176272883,0.6705196763077288,30676378,30676375,-0.5802605859295011,-0.5000028701835129,-0.1122290751691354,0.644981228323365,65,12,0.128529780416458,0.128529780416458
2022-03-06 12:30:00,0.001333839798218,0.0013345963691721,-0.5000028701835129,-0.1122290751691354,0.644981228423365,30676375,30676372,-0.5800043169987823,-0.4781489022773332,-0.1061650752664905,0.6205738068615081,65,12,0.12849334405032192,0.12849334405032192
2022-03-06 12:30:00,0.0013304526612397,0.001333839798218,-0.4781489022773332,-0.1061650752664905,0.6205738069615081,30676372,30676369,-0.5797509182497894,-0.4558435485314174,-0.0995549458075828,0.5967228611067239,65,12,0.12833009310741392,0.12833009310741392
2022-03-06 12:30:00,0.0013269773141277,0.0013304526612397,-0.4558435485314174,-0.0995549458075828,0.5967228612067239,30676369,30676366,-0.5794539832514254,-0.4334364525199112,-0.092417833057741,0.5731204480824479,65,12,0.12816237453231216,0.12816237453231216
2022-03-06 12:30:00,0.0013233301353462,0.0013269773141277,-0.4334364525199112,-0.092417833057741,0.5731204481824479,30676366,30676363,-0.5791473943529978,-0.4088199557765561,-0.0828580899054445,0.5528046997515307,65,12,0.12798612708930196,0.12798612708930196
2022-03-06 12:30:00,0.0013204639654606,0.0013233301353462,-0.4088199557765561,-0.0828580899054445,0.5528046998515307,30676363,30676360,-0.5788866991118019,-0.3830920335287933,-0.070926493516694,0.5353175257004326,65,12,0.1278474508754253,0.1278474508754253
2022-03-06 12:30:00,0.0013174899910882,0.0013204639654606,-0.3830920335287933,-0.070926493516694,0.5353175258004326,30676360,30676357,-0.5785165120068853,-0.3570034954237824,-0.0575059787036312,0.5195261295018919,65,12,0.12770339947540196,0.12770339947540196
2022-03-06 12:30:00,0.0013145021752566,0.0013174899910882,-0.3570034954237824,-0.0575059787036312,0.5195261296018919,30676357,30676354,-0.5781582726206247,-0.3291566718713757,-0.044122777473434,0.5070547793047114,65,12,0.1275585138178377,0.1275585138178377
2022-03-06 12:30:00,0.0013112175633716,0.0013145021752566,-0.3291566718713757,-0.044122777473434,0.5070547794047114,30676354,30676351,-0.5778358289229374,-0.301024543208576,-0.0293806496303945,0.496987841492865,65,12,0.1273990457402683,0.1273990457402683
2022-03-06 12:30:00,0.0013075701044073,0.0013112175633716,-0.301024543208576,-0.0293806496303945,0.496987841592865,30676351,30676348,-0.5775169893323304,-0.2743806995349433,-0.0120987678009923,0.4869115133880372,65,12,0.1272217271889113,0.1272217271889113
2022-03-06 12:30:00,0.0013035608282179,0.0013075701044073,-0.2743806995349433,-0.0120987678009923,0.4869115134880372,30676348,30676345,-0.5771711773763256,-0.2478867978333712,0.005402068172965,0.4768177456978668,65,12,0.12702653358789245,0.12702653358789245
2022-03-06 12:30:00,0.0012990880823797,0.0013035608282179,-0.2478867978333712,0.005402068172965,0.4768177457978668,30676345,30676342,-0.5767987568829878,-0.2214544243828888,0.0246907067759501,0.4705433302888752,65,12,0.1268084211734318,0.1268084211734318
2022-03-06 12:30:00,0.0012877580716849,0.0012990880823797,-0.2214544243828888,0.0246907067759501,0.4705433303888752,30676342,30676174,-0.5764356102928172,-0.1940478506284053,0.0436302703242188,0.4700306092142071,65,12,0.12625422967528727,0.12625422967528727
2022-03-06 12:30:00,0.0012731974826431,0.0012733133979074,-0.082907580501429,0.261788387892751,0.6599368505370617,30676336,30676333,-0.5779252706243001,-0.0934288015007816,0.2443159214702483,0.6377538769591055,65,12,0.12553842673662247,0.12553842673662247
2022-03-06 12:30:00,0.0012729834755431,0.0012731974826431,-0.0934288015007816,0.2443159214702483,0.6377538770591055,30676333,30676330,-0.5777095245618374,-0.1030602892341708,0.2268544938468022,0.6151618324337128,65,12,0.12552787564613482,0.12552787564613482
2022-03-06 12:30:00,0.0012727330070609,0.0012729834755431,-0.1030602892341708,0.2268544938468022,0.6151618325337128,30676330,30676327,-0.5774883511656363,-0.1128364631686035,0.2085490516917486,0.5933122398218403,65,12,0.12551552579093567,0.12551552579093567
2022-03-06 12:30:00,0.0012724158752154,0.0012727330070609,-0.1128364631686035,0.2085490516917486,0.5933122399218403,30676327,30676324,-0.5772647067369485,-0.1227257160500072,0.1900047219336501,0.5717164532440284,65,12,0.12549988722023347,0.12549988722023347
2022-03-06 12:30:00,0.0012720121659917,0.0012724158752154,-0.1227257160500072,0.1900047219336501,0.5717164533440284,30676324,30676321,-0.5770414711507077,-0.1331364754706812,0.1694042588392781,0.5523436760639049,65,12,0.1254799764809758,0.1254799764809758
