uuid,CropLoad,crop_load_label,reserve_pool,reserve_pool_label,initial_date,initial_simulation_day,initial_gC_plant,minimum_date,minimum_simulation_day,minimum_gC_plant,harvest_date,harvest_simulation_day,harvest_gC_plant,final_date,final_simulation_day,final_gC_plant,post_minimum_replenishment_gC_plant,fraction_of_depletion_replenished,final_fraction_of_initial
9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,internodeNSC,Total internode NSC reserve,2021-11-22,1,808.8226478641012,2021-11-23,2,808.6589924268328,2022-03-06,105,997.3657828458496,2022-04-30,160,1089.479877575951,280.8208851491181,1715.9276210820772,1.3469947712925638
738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,internodeNSC,Total internode NSC reserve,2021-11-22,1,808.6668189225202,2021-11-24,3,808.0192809309757,2022-03-06,105,899.2530753366698,2022-04-30,160,1006.6948375037002,198.67555657272453,306.8168341734691,1.2448820873410331
c87e1aee-277e-4fd5-b44b-8a7047a1e405,400,400 fruits,internodeNSC,Total internode NSC reserve,2021-11-22,1,808.5042066817114,2022-03-06,105,736.089439912935,2022-03-06,105,736.089439912935,2022-04-30,160,870.8169937626697,134.7275538497347,1.860498346696687,1.0770716918551413
697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,internodeNSC,Total internode NSC reserve,2021-11-22,1,808.3519882874222,2022-03-06,105,622.7914154758927,2022-03-06,105,622.7914154758927,2022-04-30,160,776.5794291846101,153.78801370871747,0.8287752693289925,0.9606946484165574
9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,totalNSC,Whole-tree NSC reserve,2021-11-22,1,1272.9008872448399,2021-11-23,2,1272.455303945498,2022-03-06,105,1553.9046487071782,2022-04-30,160,1666.271050038511,393.8157460930131,883.8207057459871,1.309034400663441
738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,totalNSC,Whole-tree NSC reserve,2021-11-22,1,1270.7377485847308,2021-11-23,2,1265.5830842358691,2022-03-06,105,1356.9610274219176,2022-04-30,160,1546.6282862915443,281.0452020556752,54.52250292839005,1.2171105234058588
c87e1aee-277e-4fd5-b44b-8a7047a1e405,400,400 fruits,totalNSC,Whole-tree NSC reserve,2021-11-22,1,1268.612428234985,2022-02-28,99,1095.7217749860722,2022-03-06,105,1103.4576555802305,2022-04-30,160,1360.7410327702287,265.0192577841565,1.5328720946100258,1.0726215528752323
697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,totalNSC,Whole-tree NSC reserve,2021-11-22,1,1266.5014577941415,2022-03-03,102,943.4241973664689,2022-03-06,105,947.8468998304055,2022-04-30,160,1235.0012888877288,291.57709152125994,0.9024995790025134,0.9751282016198574
