date,reserve_pool,value_mgC_plant,uuid,CropLoad,crop_load_label,simulation_day,days_after_full_bloom,dayOfYear,reserve_pool_label,value_gC_plant,aggregation,unit_conversion
2021-12-21,leafNSC,150088.19572292687,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Leaf NSC,150.08819572292688,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-21,fineRootNSC,94334.3961582556,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Fine-root NSC,94.33439615825559,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-21,structuralRootNSC,261204.9733863114,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Structural-root NSC,261.2049733863114,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-21,internodeNSC,831136.1766279432,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Total internode NSC reserve,831.1361766279432,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-21,cordonNSC,740292.0071218172,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Cordon NSC,740.2920071218172,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-21,trunkNSC,59396.78031136269,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Trunk NSC,59.39678031136269,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-21,totalNSC,1336763.741895437,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,30,63,355,Whole-tree NSC reserve,1336.763741895437,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-22,leafNSC,150471.72699910306,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Leaf NSC,150.47172699910305,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-22,fineRootNSC,94400.77906536924,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Fine-root NSC,94.40077906536924,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-22,structuralRootNSC,261138.83647371895,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Structural-root NSC,261.138836473719,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-22,internodeNSC,833113.6709006062,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Total internode NSC reserve,833.1136709006062,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-22,cordonNSC,742072.9411292739,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Cordon NSC,742.0729411292739,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-22,trunkNSC,59519.06187476114,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Trunk NSC,59.519061874761135,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-22,totalNSC,1339125.0134387976,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,31,64,356,Whole-tree NSC reserve,1339.1250134387976,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-23,leafNSC,150913.17105370434,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Leaf NSC,150.91317105370433,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-23,fineRootNSC,94468.03019003825,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Fine-root NSC,94.46803019003825,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-23,structuralRootNSC,261112.29008600707,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Structural-root NSC,261.1122900860071,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-23,internodeNSC,834826.7834004859,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Total internode NSC reserve,834.8267834004859,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-23,cordonNSC,743616.4749377486,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Cordon NSC,743.6164749377486,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-23,trunkNSC,59624.753994621264,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Trunk NSC,59.624753994621265,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-23,totalNSC,1341320.2747302356,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,32,65,357,Whole-tree NSC reserve,1341.3202747302355,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-24,leafNSC,150644.38400886775,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Leaf NSC,150.64438400886775,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-24,fineRootNSC,94547.67967880385,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Fine-root NSC,94.54767967880385,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-24,structuralRootNSC,261121.6952941935,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Structural-root NSC,261.1216952941935,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-24,internodeNSC,836507.1228182715,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Total internode NSC reserve,836.5071228182716,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-24,cordonNSC,745131.5249137859,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Cordon NSC,745.1315249137858,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-24,trunkNSC,59726.814606035914,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Trunk NSC,59.726814606035916,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-24,totalNSC,1342820.8818001365,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,33,66,358,Whole-tree NSC reserve,1342.8208818001365,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-25,leafNSC,149315.5144126856,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Leaf NSC,149.3155144126856,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-25,fineRootNSC,94645.53034602094,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Fine-root NSC,94.64553034602093,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-25,structuralRootNSC,261188.99666446992,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Structural-root NSC,261.1889966644699,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-25,internodeNSC,838083.408086201,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Total internode NSC reserve,838.083408086201,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-25,cordonNSC,746554.4286417153,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Cordon NSC,746.5544286417153,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-25,trunkNSC,59819.77316521401,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Trunk NSC,59.81977316521401,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-25,totalNSC,1343233.4495093774,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,34,67,359,Whole-tree NSC reserve,1343.2334495093774,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-26,leafNSC,148960.973740708,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Leaf NSC,148.960973740708,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-26,fineRootNSC,94740.09407941642,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Fine-root NSC,94.74009407941642,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-26,structuralRootNSC,261269.05754611728,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Structural-root NSC,261.26905754611727,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-26,internodeNSC,839481.3843434895,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Total internode NSC reserve,839.4813843434896,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-26,cordonNSC,747816.8298825512,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Cordon NSC,747.8168298825512,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-26,trunkNSC,59901.535305662,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Trunk NSC,59.901535305662,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-26,totalNSC,1344451.5097097312,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,35,68,360,Whole-tree NSC reserve,1344.4515097097312,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-27,leafNSC,149683.21246528497,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Leaf NSC,149.68321246528498,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-27,fineRootNSC,94826.21364087141,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Fine-root NSC,94.82621364087142,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-27,structuralRootNSC,261316.0624445954,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Structural-root NSC,261.3160624445954,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-27,internodeNSC,841029.8909672383,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Total internode NSC reserve,841.0298909672383,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-27,cordonNSC,749214.4435851892,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Cordon NSC,749.2144435851892,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-27,trunkNSC,59994.24958171448,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Trunk NSC,59.99424958171448,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-27,totalNSC,1346855.3795179902,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,36,69,361,Whole-tree NSC reserve,1346.85537951799,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-28,leafNSC,146728.7207080139,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Leaf NSC,146.7287207080139,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-28,fineRootNSC,94926.80881227844,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Fine-root NSC,94.92680881227844,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-28,structuralRootNSC,261378.39312592344,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Structural-root NSC,261.3783931259234,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-28,internodeNSC,842715.7961198265,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Total internode NSC reserve,842.7157961198265,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-28,cordonNSC,750736.8095011269,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Cordon NSC,750.7368095011269,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-28,trunkNSC,60093.091337258666,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Trunk NSC,60.09309133725866,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-28,totalNSC,1345749.7187660423,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,37,70,362,Whole-tree NSC reserve,1345.7497187660422,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-29,leafNSC,144373.8500148547,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Leaf NSC,144.3738500148547,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-29,fineRootNSC,95027.95680455858,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Fine-root NSC,95.02795680455857,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-29,structuralRootNSC,261468.00993289537,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Structural-root NSC,261.46800993289537,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-29,internodeNSC,844156.1626770549,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Total internode NSC reserve,844.1561626770549,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-29,cordonNSC,752038.695567828,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Cordon NSC,752.038695567828,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-29,trunkNSC,60175.21730528226,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Trunk NSC,60.17521730528226,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-29,totalNSC,1345025.9794293635,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,38,71,363,Whole-tree NSC reserve,1345.0259794293636,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-30,leafNSC,144140.30529979905,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Leaf NSC,144.14030529979905,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-30,fineRootNSC,95119.52141041224,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Fine-root NSC,95.11952141041225,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-30,structuralRootNSC,261569.31958437304,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Structural-root NSC,261.56931958437303,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-30,internodeNSC,845266.4844897409,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Total internode NSC reserve,845.266484489741,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-30,cordonNSC,753042.9177778015,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Cordon NSC,753.0429177778016,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-30,trunkNSC,60236.96550163648,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Trunk NSC,60.236965501636476,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-30,totalNSC,1346095.6307843253,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,39,72,364,Whole-tree NSC reserve,1346.0956307843253,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2021-12-31,leafNSC,148081.68222384676,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Leaf NSC,148.08168222384677,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-31,fineRootNSC,95207.64817936941,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Fine-root NSC,95.20764817936941,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-31,structuralRootNSC,261649.54728449788,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Structural-root NSC,261.6495472844979,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-31,internodeNSC,846564.8363515937,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Total internode NSC reserve,846.5648363515937,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-31,cordonNSC,754216.3262845087,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Cordon NSC,754.2163262845087,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-31,trunkNSC,60312.16898382863,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Trunk NSC,60.312168983828634,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2021-12-31,totalNSC,1351503.7140393078,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,40,73,365,Whole-tree NSC reserve,1351.5037140393079,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-01-01,leafNSC,150215.51115229257,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Leaf NSC,150.21551115229258,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-01,fineRootNSC,95288.79125958314,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Fine-root NSC,95.28879125958315,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-01,structuralRootNSC,261704.57902740402,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Structural-root NSC,261.704579027404,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-01,internodeNSC,847967.3876595342,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Total internode NSC reserve,847.9673876595342,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-01,cordonNSC,755483.1668323842,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Cordon NSC,755.4831668323842,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-01,trunkNSC,60395.253042707925,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Trunk NSC,60.39525304270793,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-01,totalNSC,1355176.2690988139,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,41,74,1,Whole-tree NSC reserve,1355.176269098814,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-01-02,leafNSC,150968.88306202664,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Leaf NSC,150.96888306202663,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-02,fineRootNSC,95367.2932376137,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Fine-root NSC,95.36729323761371,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-02,structuralRootNSC,261746.50741711672,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Structural-root NSC,261.74650741711673,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-02,internodeNSC,849413.4873469573,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Total internode NSC reserve,849.4134873469574,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-02,cordonNSC,756789.1819105059,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Cordon NSC,756.7891819105058,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-02,trunkNSC,60480.89813093182,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Trunk NSC,60.48089813093182,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-02,totalNSC,1357496.1710637144,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,42,75,2,Whole-tree NSC reserve,1357.4961710637144,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-01-03,leafNSC,150832.64076155078,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Leaf NSC,150.83264076155078,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-03,fineRootNSC,95453.8041059985,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Fine-root NSC,95.4538041059985,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-03,structuralRootNSC,261806.9184961856,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Structural-root NSC,261.8069184961856,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-03,internodeNSC,850876.3721887907,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Total internode NSC reserve,850.8763721887907,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-03,cordonNSC,758110.9405990165,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Cordon NSC,758.1109405990165,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-03,trunkNSC,60566.52505181724,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Trunk NSC,60.56652505181724,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-03,totalNSC,1358969.7355525256,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,43,76,3,Whole-tree NSC reserve,1358.9697355525257,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-01-04,leafNSC,150850.11869622648,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Leaf NSC,150.85011869622647,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-04,fineRootNSC,95531.24207425256,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Fine-root NSC,95.53124207425256,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-04,structuralRootNSC,261855.75012007542,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Structural-root NSC,261.8557501200754,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-04,internodeNSC,852252.2107056155,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Total internode NSC reserve,852.2522107056154,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-04,cordonNSC,759353.907137321,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Cordon NSC,759.3539071373209,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-04,trunkNSC,60647.56657896874,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Trunk NSC,60.64756657896874,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-04,totalNSC,1360489.3215961698,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,44,77,4,Whole-tree NSC reserve,1360.48932159617,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
2022-01-05,leafNSC,150795.990867358,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Leaf NSC,150.795990867358,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-05,fineRootNSC,95623.88616086057,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Fine-root NSC,95.62388616086056,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-05,structuralRootNSC,261925.0424689183,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Structural-root NSC,261.9250424689183,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-05,internodeNSC,853785.6444780605,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Total internode NSC reserve,853.7856444780606,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-05,cordonNSC,760739.7844475531,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Cordon NSC,760.7397844475531,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-05,trunkNSC,60736.718669989044,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Trunk NSC,60.736718669989045,daily_mean,"daily mean of plant NSC pool in mg C plant^-1, divided by 1000"
2022-01-05,totalNSC,1362130.5639751975,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,45,78,5,Whole-tree NSC reserve,1362.1305639751974,daily_mean,"daily mean sum of non-overlapping plant NSC pools in mg C plant^-1, divided by 1000; cordonNSC and trunkNSC are already included in internodeNSC"
